"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"365","Dilated cardiomyopathy",0.684964200477327,0.932225063938619,0.0394102533533215,-0.172161610495463,-0.826630692193035,38,"ADCY7;CACNB3;ITGAV;ITGA1;ITGA4;LAMA2;ATP2A2;ITGA2;ADCY3;SLC8A1"
"366","Disease",2.59545551485186e-09,1.02274976774433e-07,0.774939030136436,0.167442938519189,NA,385,"B2M;H2AFZ;ACTB;RAN;UBC;RANBP1;LMNA;ATP6V0E1;KIF5B;SKP1;CST3;PSMA7;NPM1;H2AFX;BANF1;FGF7;PPIA;PSMC3;KPNB1;RAC1;CALM1;PSMB6;HLA-A;PSMB5;PSMB3;PSME2;UBB;IGFBP6;AP2M1;PDIA6;ITM2B;YWHAB;PSMD7;PSMD8;UBA52;HSPA5;SLC25A6;ATF4;PSMB1;MFGE8;HSP90AA1;POLR2E;PPP2CA;PSMD2;HDGF;HSP90B1;XRCC6;CDK1;TGFBI;FGF5;IGFBP3;CDKN1A;HRAS;CYBA;PSMB2;SLC25A5;MMP2;EIF2S1;POLR2J;PSMD9;HSPG2;XRCC5;SSRP1;PSMB7;FEN1;KLF4;PSMA4;XBP1;IGFBP4;EXOSC8;AP1S1;PSIP1;TAF9;FGF2;PSMD14;NUP62;ATP6V1G1;CALR;PSMC1;PSMD12;POLR2C;PSME1;LRRFIP1;LDHB;PSMC5;NELFE;ATP6V0B;ARF1;GTF2B;PSMA1;SPCS1;HERPUD1;PSMD6;CLTA;HMGA1;GTF2A2;FAU;PSMA2;GSN;XPO1;SPCS3;RANGAP1;PSMC2;SPCS2;DNAJB11;EXOSC3;RAE1;KHSRP;CPSF6;FGFR1;PSMC4;PSMA3;POLR2L;PSMD4;AP2S1;ATP6V1F;HIST1H2AC;PSMB9;ATP6V1E1;PAPPA;AKT1;IGF2BP2;PSME3;EXOSC1;TSG101;PSMA5;WIPI1;ADAM12;SUPT16H;CDC37;PSMC6;DDIT3;TCEB1;EPN1;TPR;HGS;ATP6V0D1;STX8;NUP50;BAD;POLR2F;HSPA1A;CDC42;RBX1;EXOSC7;PSMD11;AP1M1;POLR2G;TRIB3;EXOC5;POLR2D;TAF10;GRB2"
"367","Disinhibition of SNARE formation",0.0170891251913409,0.129770544421745,0.352487857583619,-0.797311271975181,-1.59515200258029,3,"STXBP3;PRKCA;STX4"
"368","Dissolution of fibrin clot",0.78772378516624,0.961893868318575,0.0686173983781067,0.305623787976729,0.723208453530518,4,"PLAUR;SERPINE1;SERPINB2"
"369","Diurnally regulated genes with circadian orthologs",0.101123595505618,0.432370094566543,0.352168429375423,0.213660712686811,1.42842387791189,35,"GSTP1;SUMO3;VAPA;CBX3;HSPA8;DNAJA1;SUMO1;PSMA4;HERPUD1;PURA;EIF4G2;DAZAP2;GSTM3"
"370","Dopamine neurotransmitter release cycle",0.321008403361345,0.711292176445046,0.094345333599085,-0.557781799379524,-1.11593399661705,3,"STXBP1;VAMP2;STX1A"
"371","Dorso-ventral axis formation",0.495132127955494,0.833884758229745,0.0615537709465301,-0.276601855071791,-0.981248631119961,14,"SOS1;SPIRE1;NOTCH2;EGFR;MAPK3;FMN2;ETS1;MAPK1;NOTCH3;MAP2K1;ETS2;ETV6"
"372","Double stranded RNA-induced gene expression",0.622126436781609,0.904264354200657,0.0523560351131626,-0.274574302850067,-0.870419419981572,10,"TP53;DNAJC3;CHUK"
"373","Double-strand break repair",0.00636897664463521,0.0602984931680398,0.407017918923954,0.434854998759461,1.96786952931755,15,"H2AFX;RPA3;XRCC6;XRCC5;RPA2;RAD51;BRCA1;BRCA2;PRKDC;LIG1;TP53BP1;RPA1"
"374","Down syndrome cell adhesion molecule (DSCAM) interactions",0.0552845528455285,0.298536585365854,0.248906933451329,-0.630595776823046,-1.51915407274861,5,"MAPK12;MAPK14;MAPK8"
"375","Downregulation of ERBB2-ERBB3 signaling",0.603448275862069,0.889332349353133,0.0537679291427378,-0.279657867471981,-0.886534669382978,10,"AKT3;RNF41;USP8;ERBB2"
"376","Downregulation of ERBB4 signaling",0.377916018662519,0.756183745583039,0.0808460436293876,-0.418558444683905,-1.09181351805529,6,"WWP1;ITCH;NEDD4"
"377","Downregulation of MTA-3 in ER-negative breast tumors",0.0701754385964912,0.343341575415048,0.332259921627494,0.393569134977252,1.57840584443203,12,"ALDOA;GAPDH;HSPB1;TUBA1A;SNAI2;MBD3;HSPB2;SNAI1;HDAC1;CTSD"
"378","Downregulation of SMAD2/3-SMAD4 transcriptional activity",0.142857142857143,0.511821546685717,0.252957009026549,0.260199360997363,1.32857640898085,20,"UBC;UBB;UBA52;UBE2D3;PARP1;SMURF2;SMAD2;SMAD3;NCOR1;NCOR2;UBE2D1;SKIL"
"379","Downstream signaling events Of B cell receptor (BCR)",2.64847822319621e-06,7.28581367815109e-05,0.627256739718528,0.278077436224791,2.46223168038999,80,"UBC;SKP1;PSMA7;PSMC3;PSMB6;PSMB5;PSMB3;PSME2;UBB;PSMD7;PSMD8;UBA52;PSMB1;PSMD2;CDKN1A;HRAS;PSMB2;PSMD9;PSMB7;PSMA4;PSMD14;PSMC1;PSMD12;PSME1;NFKBIA;PSMC5;PSMA1;PSMD6;PSMA2;PSMC2;PSMC4;PSMA3;PSMD4;PSMB9;AKT1;PSME3;PSMA5;PSMC6;BAD;PSMD11;TRIB3;IKBKB;PSMD13;PSMD1;AKT2"
"380","Drug metabolism: cytochrome P450",0.0183157609314371,0.13482139499505,0.352487857583619,0.373966850820632,1.76307404766272,17,"MGST3;GSTP1;GSTO1;CYP1B1;MGST1;ADH5;AKR1C3;GSTM3;AKR1C1;GSTK1;EPHX1"
"381","Drug metabolism: other enzymes",0.646903820816864,0.917495885944541,0.0465791703824831,-0.222812316314281,-0.846816154091427,17,"UCKL1;GMPS;CDA;IMPDH1;UPP1;UCK1;TK2"
"382","Dual incision reaction in GG-NER",0.197889182058047,0.581072381127564,0.109240513352675,-0.329727851334752,-1.27222002901991,18,"XPC;ERCC5;ERCC1;ERCC2;GTF2H3;CDK7;ERCC3;XPA;RAD23B"
"383","Dual incision reaction in TC-NER",0.736641221374046,0.947946073047978,0.0390088607711523,-0.188599751908018,-0.790673732852123,24,"ERCC5;ERCC1;ERCC2;GTF2H3;CDK7"
"384","E-cadherin keratinocyte pathway",0.993045897079277,0.998524770994197,0.0289622017558454,-0.125202365748687,-0.444156999496599,14,"CTNND1;SRC;CTNNA1;PIK3CA"
"385","E-cadherin nascent AJ-like junctions pathway",0.81,0.970692446248204,0.104333978508648,0.117945084507785,0.755467724848683,31,"RAC1;NME1;WASF2;RHOA;CCND1;CRK;ARF6;AKT1;CSNK2B;CDC42;AP1M1;ITGAE;CTTN;RAP1B"
"386","E2F transcription factor network",0.184210526315789,0.565916251883648,0.32346729429043,0.158394111472445,1.2355781331406,52,"RANBP1;CCNA2;TK1;TYMS;RRM2;CBX5;TFDP1;CDK1;CDKN1A;CDKN2C;MYBL2;CCND3;TRIM28;E2F4;CDK2;RRM1;MCM3;BRCA1"
"387","E2F-enabled inhibition of pre-replication complex formation",0.292479108635098,0.693889206167904,0.134265702173699,0.387959465065337,1.12002644979529,6,"CCNB1;CDK1;ORC6"
"388","E2F-mediated regulation of DNA replication",0.0176416767727547,0.13258538523029,0.352487857583619,0.321421346676468,1.77219338320999,23,"CCNB1;TYMS;RRM2;TFDP1;PPP2CA;CDK1;ORC6;PCNA;FBXO5;CDT1;DHFR"
"389","E2F1 destruction pathway",0.859826589595376,0.978097690104072,0.0377429372370062,-0.212579945604376,-0.65281737600856,9,"FBXW7;RB1;CUL1"
"390","ECM-receptor interaction",0.150684931506849,0.523091976516634,0.315321531175811,0.188151767067255,1.32568668696947,43,"COL1A1;COL1A2;COL6A1;COL3A1;COL5A1;ITGA11;THBS1;FN1;HSPG2;HMMR;ITGB5;COL6A2;SDC2;DAG1;ITGB1;LAMC1;CD47;ITGA5;COMP;SDC1;CD44;ITGA6;TNC;COL4A2;COL6A3;AGRN"
"391","EGF receptor (ErbB1) signaling pathway",0.174404015056462,0.557633890246318,0.114257394601154,-0.298737519558566,-1.31199009890367,28,"SOS1;PTPN11;NCK2;STAT3;RASA1;GNAI1;WASL;SRC;PIP5K1C;PTK2;NRAS;PIK3CA"
"392","EGF receptor transactivation by GPCRs in cardiac hypertrophy",0.310502283105023,0.706982543640898,0.170926246978281,0.19992272802324,1.10229684313003,23,"HRAS;GNB1;RHOA;FOS;NFKBIA;JUN;ADAM12;GRB2;IKBKB;MYC;GNA11;RAF1"
"393","EGF/EGFR signaling pathway",0.392259414225941,0.769553689792311,0.0590778670255582,-0.185921510555836,-1.06594299916646,96,"LIMK2;AP2A1;MAP3K4;PRKCD;MAPK9;MAPK14;STAM2;STAM;IQSEC1;SOS1;MAPK8;PTPN11;NCK2;STAT3;RASA1;ITCH;EPS15;PRKCA;USP8;MAP3K2;ELK4;STXBP1;PTEN;PRKCI;EPS8;ABI1;ERBB2;CREB1;ELK1;PTK2;DNM1"
"394","EGFR downregulation",0.205479452054795,0.59090540650077,0.213922990785417,0.21938496769376,1.20960412910585,23,"UBC;UBB;AP2M1;UBA52;CLTA;AP2S1;EPN1;HGS;CDC42;GRB2;SH3KBP1"
"395","EGFR interaction with phospholipase C-gamma",0.149193548387097,0.519957205168299,0.130097631739275,-0.357838339241157,-1.33557170572605,16,"ADCY7;PRKCD;PRKCA;ADCY3;ERBB2;CREB1;ITPR3;PRKACA;EGFR;NGF;PRKAR1A"
"396","EGFR transactivation by gastrin",0.821270310192024,0.972325042377279,0.0408801292620738,-0.24496346946222,-0.716069914553902,8,"SOS1;PRKCA;NRAS"
"397","EGFR1 pathway",1.93125946335027e-08,6.54831697108069e-07,0.73376198835648,0.317342023002086,3.01434793958182,98,"RANBP1;HSPB1;HMGB3;TUBB;FGF7;CYCS;RRM2;ANXA1;TUBG1;IER3;CDK4;ARID5B;TAGLN;UBE2N;ID3;SQSTM1;HAS2;IGFBP3;CDKN1A;HNRNPAB;CAV1;PLAUR;MGLL;PHLDA1;PKMYT1;LRP1;UBE2A;CCND1;ITGB5;CRYAB;NOP56;MYBL2;GRN;DDX21;AMD1;PDCD5;CAV2;TCOF1;COTL1;LUC7L3;PHLDA2;MCM3;CLK1;TIMP3;CDC42;IGBP1;MT1M;YPEL5;EMP1;GRB2;ESPL1;HPCAL1;PNP;PDLIM4;MYC;ADSS;CCNC;FKBP4;ACOT7;RAF1;PPP1R10;MET;HPRT1;ADSL"
"398","EPO receptor signaling",0.648267008985879,0.917813968055121,0.0452922728653688,-0.20912032587127,-0.854970717684122,22,"SOS1;MAPK8;STAT3;RASA1;SRC;CSNK2A1;ELK1"
"399","ER quality control compartment (ERQC)",0.0179739475619669,0.134389823309475,0.352487857583619,-0.627356734405336,-1.63646575995868,6,"UGGT2;EDEM3;UGGT1;EDEM1;EDEM2"
"400","ER-associated degradation (ERAD) pathway",0.855354659248957,0.978097690104072,0.0361967362124126,-0.19060419593365,-0.676170831526319,14,"MAN2C1;UGGT1;EDEM1;CUL1;MOGS"
"401","ERBB signaling pathway",0.860986547085202,0.978097690104072,0.0251596704407246,-0.130090366311735,-0.678343384662026,53,"MAPK9;SOS1;TP53;MAPK8;CBL;NCK2;AKT3;PRKCA;CAMK2G;SRC;ERBB2;ELK1;PTK2;NRAS;PIK3CA"
"402","ERBB1 downstream pathway",0.297297297297297,0.69464656964657,0.315321531175811,0.12935188845366,1.15151082804421,79,"YWHAQ;YWHAH;RAC1;ARPC2;ARPC3;YWHAB;PEBP1;ARPC5;CALM3;PPP2CA;WASF2;HRAS;ACTR3;YWHAE;ARF4;FOS;EGR1;ZFP36;DIAPH3;CAPN2;JUN;AKT1;YWHAZ"
"403","ERBB1 internalization pathway",0.481617647058824,0.827088962793598,0.0568681190277666,-0.210328096046212,-0.973614940657735,34,"SOS1;CBL;EPS15;USP8;ITSN1;AMPH;SRC;ZFYVE28;PTK2;NRAS;DNM1;PIK3CA"
"404","ERBB2 role in signal transduction and oncology",0.796344647519582,0.966753119137012,0.0365797834712979,-0.181661235265899,-0.713309485739034,19,"SOS1;IL6ST;STAT3;ERBB2;PIK3CA;EGFR;MAPK3;MAP2K2;EP300;SHC1;MAPK1;MAP2K1;PIK3R1;PDPK1;CARM1"
"405","ERBB2/ERBB3 signaling events",0.493932038834951,0.833884758229745,0.0552307270343337,-0.206046744395145,-0.965222879688099,35,"MAPK9;PPP3CB;SOS1;MAPK8;PTPN11;STAT3;RNF41;USP8;SRC;ERBB2;NRAS;PIK3CA"
"406","ERBB4 signaling events",0.255874673629243,0.654500480967432,0.0928369122789907,-0.305575953753754,-1.1998719820839,19,"WWP1;YAP1;ADAM17;ITCH;NEDD4;ERBB2;WWOX;PIK3CA"
"407","ERK activation",0.41343669250646,0.77579240369938,0.105115231647491,0.386475303853116,1.02295764781147,5,"CDK1;MAP2K1;MAPK1;MAP2K2;MAPK3"
"408","ERK inactivation",0.767705382436261,0.95581636310319,0.042052470981224,-0.232830307196379,-0.757294494068811,11,"PPP2CB;PPP2R1B;PPP2R1A;MAPK3;DUSP6;MAPK7;PPP2R5D;DUSP3;MAPK1"
"409","ERK1/ERK2 MAPK pathway",0.853046594982079,0.978097690104072,0.0289622017558454,-0.142510419660368,-0.679411624666181,37,"SOS1;IGF1R;STAT3;MKNK2;SRC;MKNK1;PDGFRA;CREB1;ELK1;NRAS"
"410","ERK5 role in neuronal survival pathway",0.8715953307393,0.978097690104072,0.0319655081143601,-0.161039551170535,-0.643928738552365,20,"SOS1;CREB1;PIK3CA;MEF2A;NGF;MAPK3;MAP2K2;MAPK7;BDNF;SHC1;MAPK1;MAP2K1;PIK3R1;PDPK1;MEF2D;NTF3;RAF1"
"411","Effect of METS on macrophage differentiation",0.193308550185874,0.57636782448058,0.197816760534117,0.290702753805178,1.23071918281092,13,"HRAS;FOS;JUN;E2F4;NCOR2;HDAC2;E2F1;ETS2;SIN3B;ETS1;HDAC5;CSF1"
"412","Eicosanoid biosynthesis",0.213063763608087,0.603197994836099,0.11523097221025,-0.490302916477746,-1.2789596266696,6,"PTGES2;PTGS1;PNPLA8"
"413","Eicosanoid ligand-binding G-protein coupled receptors",0.275862068965517,0.678257835669012,0.105115231647491,-0.656326741631123,-1.13606850059047,2,"PTGER2;PTGIR"
"414","Eicosanoid metabolism",0.819595645412131,0.972325042377279,0.0433396931648542,-0.255951419583843,-0.667651610943181,6,"PTGS1;PTGER2"
"415","Electric transmission across gap junctions",0.833675564681725,0.977060949464012,0.0553454835435098,0.600025846471957,0.788257692200207,1,"GJC1"
"416","Electron transport chain",3.19790163093978e-15,5.18060064212245e-13,1.00731795687447,0.445502770035406,4.04552622523351,86,"COX8A;ATP5B;SLC25A6;NDUFA4;NDUFB10;UQCRFS1;COX4I1;COX6A1;SDHC;ATP5C1;SLC25A5;UQCRC1;UQCR11;COX5B;SDHB;ATP5F1;ATP5G3;ATP5G1;ATP5E;SDHD;NDUFAB1;NDUFA6;COX5A;NDUFV2;COX6B1;NDUFS5;UQCRH;ATP5J2;NDUFB8;NDUFA8;ATP5A1;NDUFB6;NDUFS6;UQCR10;NDUFB9;NDUFS8;ATP5O;NDUFC2;COX7A2L;NDUFA12;ATP5H;NDUFA9;COX17;COX7C;NDUFS2;UQCRQ;NDUFB7;NDUFV1;NDUFB4;NDUFS3;NDUFB3;NDUFA7;COX6C;ATPIF1;NDUFA5;SDHA;SCO1;NDUFS4;COX7A1;NDUFS7"
"417","Electron transport reaction in mitochondria",0.0184940185178395,0.13482139499505,0.352487857583619,0.498001767976169,1.82380448368873,10,"SLC25A6;SDHC;UQCRC1;SDHB;SDHD;ATP5A1"
"418","Elevation of cytosolic calcium levels",0.216806722689076,0.607892695539754,0.119339720556595,-0.614788004136505,-1.22998426139298,3,"STIM1;ITPR3;ORAI1"
"419","Endochondral ossification",0.28310502283105,0.688337121874454,0.179776527624185,0.203857664021103,1.12399256312771,23,"CALM2;CALM1;CALM3;FGF2;FGFR1;AKT1;TIMP3;SERPINH1;ADAMTS1;THRA;DDR2"
"420","Endocytosis",0.116445352400409,0.460101148508931,0.128134795361187,-0.221854208997896,-1.31535550888126,126,"ASAP2;AP2A1;WWP1;CHMP6;IQSEC2;VPS37B;STAM2;STAM;SH3GLB2;IQSEC1;GRK4;ARAP1;EEA1;CBL;TGFBR1;ARFGAP2;SMAD6;SMAP2;EPN2;IGF1R;RNF41;ITCH;EPS15;ARFGAP3;SMURF1;USP8;NEDD4;RUFY1;ACAP3;DNM1L;SRC;GIT2;PRKCI;PIP5K1C;PDGFRA;RAB31;ACAP2;PDCD6IP;VPS4B;VPS36;DNM1;SH3GLB1;CHMP4B;LDLRAP1;RAB5B;PIP5KL1"
"421","Endocytotic role of NDK, phosphins and dynamin",0.186046511627907,0.565916251883648,0.206582885145976,0.268235501556786,1.23544026040034,16,"CALM2;CALM1;NME1;AP2M1;CALM3"
"422","Endogenous Toll-like receptor signaling",0.432432432432432,0.792214585487501,0.119879164317402,0.258319449837246,0.999042937269014,11,"HMGB1;HSPD1;RHOA;BGN;IRAK1;IKBKB"
"423","Endometrial cancer",0.70752427184466,0.944815825375171,0.0386897851760783,-0.17280727589489,-0.809513088692373,35,"SOS1;TP53;AKT3;MLH1;TCF7;PTEN;CTNNA1;ERBB2;ELK1;NRAS;PIK3CA"
"424","Endosomal sorting complex required for transport (ESCRT) pathway",0.530612244897959,0.849212571966218,0.0542124005182051,-0.221519390323331,-0.943674118148878,25,"CHMP6;VPS37B;STAM2;STAM;CHMP7"
"425","Endosomal/vacuolar pathway",0.0351503172966787,0.215332616044359,0.321775918075361,0.588995705302939,1.70041158460723,6,"B2M;HLA-A;HLA-C;HLA-B"
"426","Endothelial NOS activation",0.122562674094708,0.469007897772651,0.216538030776145,0.476090057896888,1.37445662587271,6,"CALM1;HSP90AA1;CAV1;AKT1"
"427","Endothelins",0.382063882063882,0.756959172852598,0.0681360719591784,-0.233684432654006,-1.07105947784496,33,"ADCY7;PRKCD;MAPK14;GNAQ;MAPK8;PRKCA;SLC9A1;GNAI1;SRC;ADCY3"
"428","Energy metabolism",0.33969465648855,0.723879954114505,0.0758749755198286,-0.256533611762195,-1.11205919875474,27,"PPP3CB;MAPK14;PPARA;MYBBP1A;ESRRA;PPP3CA;CAMK2G;CREB1;PRKAA1;MED1;PRKAG1;PPARD;MEF2A"
"429","Energy-dependent regulation of mTOR by LKB1-AMPK",0.185495118549512,0.565916251883648,0.11724084061847,-0.386251014987019,-1.30485395976215,12,"CAB39;TSC1;TSC2;RPTOR;PRKAA1;PRKAG1;STRADB;PRKAG2;STK11;PPM1A;PRKAB2"
"430","Ephrin receptor A forward pathway",0.420977011494253,0.782888370865588,0.0711181082521522,-0.330248589100889,-1.04691073560476,10,"EPHA2;CBL;CDK5;SRC;YES1"
"431","Ephrin receptor B forward pathway",0.262967430639324,0.665415821501014,0.0867829847021861,-0.250528264138172,-1.18314869261785,36,"MAPK8;EFNB1;PTPN13;NCK2;RASA1;ITSN1;WASL;SRC;PTK2;NRAS;DNM1;MAP3K7;PIK3CA;YES1"
"432","Epidermal growth factor receptor (EGFR) pathway",0.170165745856354,0.547685778054224,0.107544698938162,-0.242065870273792,-1.28476419763287,60,"PRKCD;MAPK9;MAPK12;MAPK14;SOS1;MAPK8;CBL;NCK2;AKT3;PRKCA;CYTH3;WASL;CDKN2A;SRC;PRKCI;RHOQ;ERBB2;MAPK6;CREB1;RAC2;NRAS;RHOG;PIK3CA"
"433","Epithelial cell signaling in Helicobacter pylori infection",0.478209658421673,0.82570965549689,0.0553454835435098,-0.205143141957525,-0.999647601751339,39,"MAPK9;MAPK12;MAPK14;TCIRG1;MAPK8;PTPN11;ADAM17;CHUK;SRC;ADAM10;JAM3;CASP3"
"434","Epstein-Barr virus LMP1 signaling",0.832635983263598,0.977060949464012,0.0375865824872759,-0.201516448947328,-0.680773709746666,12,"MAPK8;CHUK;TRADD;MAP3K7"
"435","Erythrocyte differentiation pathway",0.601965601965602,0.889332349353133,0.0804070552164399,0.426059979317477,0.875038961335198,3,"IL11;TGFB1;KITLG"
"436","Erythropoietin-mediated neuroprotection through NF-kB",0.472779369627507,0.824536269039361,0.103187382052976,0.301542657917039,0.945846559882787,7,"CDKN1A;NFKBIA;SOD2;HIF1A;RELA"
"437","Estrogen metabolism",0.0997442455242967,0.432370094566543,0.231122206972138,0.604590340951856,1.43066365479566,4,"NQO1;CYP1B1;COMT"
"438","Estrogen receptor signaling pathway",0.86530612244898,0.978097690104072,0.0346109617302345,-0.183352355716494,-0.668468091288943,15,"MAPK9;MAPK14;CREB1;ELK1;PIK3CA"
"439","Estrogen receptor transcription factor targets",0.930458970792768,0.994483985765125,0.0321829952179984,-0.163360041074465,-0.579521842477938,14,"CREBBP;NCOA3;TAF6L"
"440","Ethanol oxidation",0.852427184466019,0.978097690104072,0.0517204285566602,-0.577927112949082,-0.765934844782608,1,"ALDH2"
"441","Ether lipid metabolism",0.761494252873563,0.955472134844798,0.0430795323646376,-0.237594541755549,-0.753191034554245,10,"EPT1;LPCAT4"
"442","Eukaryotic protein translation",2.9501932499195e-05,0.000682759009267084,0.575610261071129,0.582296487879906,2.68194374138152,16,"EEF2;EIF4A2;EIF4A1;EIF5;EIF1AX;EIF2S1;EIF1;EIF4E;EIF5B;EIF4G2;EIF6;EIF3A;EIF4G1;EIF2S2"
"443","Eukaryotic transcription initiation",0.0106227201644271,0.089011068963993,0.380730400722792,0.272790514036063,1.8237348318132,35,"POLR2E;POLR2J;POLR3K;TAF9;POLR2C;TAF7;GTF2B;ILK;GTF2A2;POLR2F;POLR2G;POLR2I;CCNH;GTF2F2;POLR2K;POLR3H;GTF2H1;MNAT1;TBP;TAF12;POLR3D;POLR2H;GTF2H2;POLR1D;POLR2B"
"444","Extension of telomeres",0.000186275228326671,0.00335295410988009,0.518848077743792,0.464571674750541,2.4302228673773,21,"RPA3;POLD2;NHP2;RUVBL2;FEN1;PCNA;DKC1;RPA2;RFC4;RUVBL1;RFC2;LIG1;RPA1;RFC1;RFC3;WRAP53;RFC5"
"445","Extracellular matrix organization",0.00701506367701651,0.063924767756813,0.407017918923954,0.281926566774374,1.88481370643249,35,"TIMP1;COL1A1;PPIB;COL1A2;COL6A1;COL3A1;COL5A1;TIMP2;MMP2;PCOLCE;COL6A2;PLOD3;COL12A1;SERPINH1;MMP14;CRTAP;MMP3"
"446","Extrinsic pathway",0.65,0.919204655674103,0.0588261287642798,-0.51053379862996,-0.88370826650893,2,"TFPI;F3"
"447","Extrinsic prothrombin activation pathway",0.712605042016807,0.944815825375171,0.0533282739513703,-0.406540847983454,-0.813351661497248,3,"TFPI;F3;ZFHX3"
"448","FAS pathway and stress induction of heat shock protein regulation",0.0269007726242333,0.178278756755146,0.352487857583619,0.258260227938731,1.59865305767094,29,"HSPB1;LMNA;LMNB2;CYCS;PARP1;LMNB1;CFLAR;FADD;MAPKAPK3;JUN;FAS;DFFA;MAPKAPK2;PAK1;PRKDC"
"449","FGF signaling pathway",0.642506142506142,0.915939136941881,0.0436887694361511,-0.187384400860238,-0.854714745312425,32,"MAPK14;SOS1;CTNND1;PTPN11;CBL;STAT3;CDH2;SRC"
"450","FGFR ligand binding and activation",0.0697674418604651,0.343247781242504,0.282009659791743,0.578185407845006,1.53039322024268,5,"FGF7;FGF5;FGF2;FGFR1"
"451","FGFR1b ligand binding and activation",1,1,0.0389289242319012,-0.309421884395872,-0.535593682167934,2,"FGF1"
"452","FGFR2b ligand binding and activation",0.895734597156398,0.990880912484088,0.0587008620253386,0.402869342629722,0.684252994676045,2,"FGF7"
"453","FGFR3 ligand binding and activation",0.479115479115479,0.82570965549689,0.0931342841825516,0.476526884228032,0.978687532424829,3,"FGF5;FGF2"
"454","FGFR3b ligand binding and activation",0.601941747572815,0.889332349353133,0.0682958496436451,-0.70302403721892,-0.931727539270436,1,"FGF1"
"455","FGFR4 ligand binding and activation",1,1,0.0389289242319012,-0.309421884395872,-0.535593682167934,2,"FGF1"
"456","FOSB gene expression and drug abuse",0.912605042016807,0.992909350494374,0.0419678320239632,-0.321911205432183,-0.644036177647526,3,"CDK5"
"457","FOXM1 transcription factor network",1.52343601729887e-05,0.000382960295383061,0.593325476396405,0.420771829881086,2.79461929501884,34,"CENPF;CENPA;CKS1B;BIRC5;FOXM1;CCNB1;CDC25B;CCNA2;PLK1;AURKB;CCNB2;CDK4;NEK2;CDK1;MMP2;CCND1;FOS"
"458","FRA pathway",0.00316177744714604,0.0361223909821508,0.431707695803346,0.374650932222614,2.02962386367626,22,"DCN;CCNA2;COL1A2;ATF4;FOSL1;MMP2;PLAUR;JUNB;CCND1;JUND;JUN"
"459","FRS2-mediated activation",0.419475655430712,0.782091439409178,0.129434847775998,0.221776281719316,1.00361451142521,15,"YWHAB;CDK1;HRAS;CRK"
"460","FRS2-mediated cascade",0.25,0.646188607099923,0.184700836860676,0.237959040774011,1.17405806811013,19,"FGF7;YWHAB;CDK1;FGF5;HRAS;FGF2"
"461","FSH regulation of apoptosis",0.0271202448674207,0.178919986500902,0.352487857583619,0.128626271919412,1.34230823492025,168,"ACTB;IFITM3;KNSTRN;IFITM2;PGK1;TIMP1;TK1;TUBB;TUBA1A;TMBIM6;IGFBP6;S100A6;IFITM1;IER3;AXL;IGFBP3;RAB5C;ARPC1A;THBS1;MAP4K4;ARL6IP5;GNB1;S100A4;IGFBP4;NPC2;GEM;GNAS;ITGB5;CFLAR;ILK;TFPI2;CD55;RANGAP1;ACTN1;ANXA4;SMARCA4;SGK1;THY1;P4HA2;CLU;PPIH;STK17A;SDC2;MAP2K3;RAB1A;EZR;DKK1;RAB2A;TIMP3;POP5;TPM2;YTHDF2;BAD;PGRMC1;BNIP3L;FLNC;ZEB1;ATPIF1;ARHGAP35;EMP1;GRK5;PTP4A1;DAB2;PSMD1;COX7A1;TNFRSF11B;ATP2B1"
"462","FSH signaling pathway",0.739130434782609,0.94863747703613,0.0404677747763877,-0.202509046380079,-0.769651941423264,17,"MAPK14;PRKCA;TSC2;SRC;CREB1"
"463","FXR and LXR regulation of cholesterol metabolism",0.725118483412322,0.944815825375171,0.0689416416685122,0.491534186377149,0.834845701633202,2,"RXRA;LDLR"
"464","FYVE-finger proteins in vesicle transport",0.858536585365854,0.978097690104072,0.0432528176768926,-0.284296248230071,-0.684891683768848,5,"EEA1"
"465","Facilitative sodium-independent glucose transporters",0.146341463414634,0.515376458112407,0.146409129975751,-0.555210757693302,-1.33754572228971,5,"SLC2A10;SLC2A1;SLC2A6;SLC2A8;SLC2A3"
"466","Factors involved in megakaryocyte development and platelet production",0.465116279069767,0.818770200387848,0.227982638142881,0.125836413130161,1.02167676219594,64,"KIF5B;RAC1;CBX5;CENPE;KIF23;RACGAP1;KIF2C;HMG20B;KIF20A;CAPZB;KIFC1"
"467","Fanconi anemia pathway",0.000838965878364457,0.0126104355737668,0.477270815362862,0.581136945821234,2.24753018665293,11,"UBC;UBE2T;USP1;UBB;UBA52;BRCA1;BRCA2;FANCI;FANCA;FANCG"
"468","Fanconi anemia pathway regulation",0.00396667239810863,0.0413100596888742,0.407017918923954,0.708973965595158,2.04678494839429,6,"UBC;USP1;UBB;UBA52"
"469","Fas signaling pathway",0.829741379310345,0.976402688486265,0.0250188372180712,-0.129550402571146,-0.719263929889087,79,"CSNK1G2;XIAP;MAPK9;MAPK12;MAPK14;MAP3K13;CUX1;TP53;MAPK8;PTPN13;HIPK3;CHUK;PAWR;BID;SRC;MAPK6;RB1;CASP3;MAP3K7;NFATC3;CAD;PIK3CA"
"470","Fas signaling pathway in cardiomyocytes",0.434540389972145,0.792214585487501,0.106720133280938,0.33790219105469,0.97551271590009,6,"AKT1;FAS;AKT2;GSK3B;GSK3A"
