"","DB","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"50","REACTOME","Dectin-1 mediated noncanonical NF-kB signaling Homo sapiens R-HSA-5607761",4.00076014442744e-05,0.0013320712753605,0.364644208558824,2.36976833269199,3,53,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;RELB;PSMB3;PSMD9;SKP1;PSMA3;RELA;PSMC3;PSMB1;PSMC5;PSMB2;PSMA4;PSMD8;PSMD2;PSMB7;PSMC4;PSMC2;PSMD14;PSMD11;PSMB9;UBE2M;PSMD7;PSMC1;PSME1;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4"
"51","BIOPLANET","Interleukin-1 regulation of extracellular matrix",8.72417643774428e-06,0.00143350498359286,0.521302265707851,3.25764969586948,0,47,"SOD2;HLA-B;ZFP36;JUN;NFKBIA;COL1A2;TNFAIP2;MT2A;FOS;TNFAIP6;PLK2;RHOB;CXCL1;SLC25A28;FOSL1;FGF2;RUNX1;NFKB1;GREM1;DCN;LOX;DUSP6;RELA"
"52","BIOPLANET","Translation",1.2175522329908e-05,0.00143350498359286,0.460157226373941,3.12382263085504,0,62,"EEF1A1;EEF2;EEF1B2;UBA52;SSR4;SSR2;EEF1D;SRP14;FAU;EIF4EBP1;EIF3F;EIF3K;SRP9;PABPC1;SEC61G;EIF2S2;DDOST;SPCS1;EIF4A1;SEC11A;RSL24D1;EIF4A2;SPCS3;EIF1AX;SPCS2;SEC61B;EIF5B;SSR1;EIF3E;RPN1;EIF3H;RPN2;TRAM1;EIF3I;EIF5;EIF3D;EIF3G;SSR3;SEC11C"
"53","BIOPLANET","Proteasome degradation",1.09284840006994e-05,0.00143350498359286,0.467610401658855,3.09891494383767,0,57,"HLA-B;HLA-A;HLA-E;HLA-C;PSME2;PSMA7;H2AFZ;UBC;PSMB6;PSMB8;UBB;PSMB5;PSMB3;PSMD9;PSMA3;UBE2D2;PSMC3;PSMB1;PSMC5;PSMB2;RPN1;RPN2;PSMA4;PSMD8;PSMD2;PSMB7;PSMC4;PSMC2;H2AFX;PSMD11;PSMB9;UCHL1;PSMD7;PSMC1;PSME1;PSMA5;UBE2B;UBE2D3;PSMA2;PSMD12;PSMD1;PSMD4"
"54","BIOPLANET","Antigen processing: cross presentation",1.24342538825958e-05,0.00143350498359286,0.440475899059837,3.00444381765946,0,63,"HLA-B;B2M;HLA-A;HLA-E;HLA-C;TAP1;PSME2;TAPBP;PSMA7;UBC;CALR;PSMB6;PSMB8;UBB;PSMB5;UBA52;PDIA3;CYBA;PSMB3;PSMD9;PSMA3;SEC61G;PSMC3;PSMB1;SEC61B;PSMC5;PSMB2;PSMA4;PSMD8;ITGB5;PSMD2;PSMB7;PSMC4;PSMC2;PSMD14;PSMD11;PSMB9;PSMD7;PSMC1;PSME1;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4;MRC2;PSMA1;SEC61A1"
"55","BIOPLANET","Antigen processing and presentation",1.27815945039144e-05,0.00143350498359286,0.487822561830855,2.74067342783635,1,34,"HLA-B;B2M;HLA-A;HLA-E;HLA-C;TAP1;PSME2;TAPBP;CALR;CTSB;PSMB6;PSMB8;PSMB5;PDIA3;HSPA8;HSPA5"
"56","BIOPLANET","Destabilization of mRNA by AUF1 (hnRNP D0)",1.14229578607085e-05,0.00143350498359286,0.395987695128908,2.64925447722663,0,59,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;HSPB1;PSMB3;PSMD9;TCEB2;APOBEC3G;HSPA8;PABPC1;PSMA3;CCND1;PSMC3;PSMB1;CDK4;PSMC5;PSMB2;TCEB1;PSMA4;RBX1;PSMD8;PSMD2;PSMB7;HNRNPD;PSMC4;PSMC2;PSMD14;PSMD11;PSMB9;PSMD7;PSMC1;PSME1;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4;MRC2;PSMA1"
"57","BIOPLANET","Interferon-gamma signaling pathway",9.13317076289375e-06,0.00143350498359286,0.411082624521707,2.60347898796574,0,49,"GBP1;HLA-B;B2M;HLA-A;SOCS1;HLA-E;HLA-C;STAT1;GBP3;MT2A;SOCS3;PML;CEBPB;CALM3;SP100;IRF2;SUMO1"
"58","BIOPLANET","Leptin influence on immune response",1.51968755223926e-05,0.00144854390538564,0.529434653000448,2.65799114252229,2,25,"COL1A1;COL1A2;TIMP1;FOS;SOCS3;IL7R;BANF1;CXCL1;BDKRB1;IRF2;MMP2;NFKB1;IL15"
"59","BIOPLANET","TNF-alpha effects on cytokine activity, cell motility, and apoptosis",1.44696860078136e-05,0.00144854390538564,0.446251801362188,2.62785363729932,1,39,"SOD2;NFKBIA;PMAIP1;TNFAIP2;CFLAR;CSF1;SAMD4A;IL7R;NME2;TNFRSF10B;CXCL1;RIPK2;RELB;GPX1;CXCL12;CRABP2;ATP5J"
"60","BIOPLANET","APC/C-mediated degradation of cell cycle proteins",1.58962294143829e-05,0.00144854390538564,0.362680907488363,2.58503814470339,0,74,"PSME2;PSMA7;UBC;ANAPC11;PSMB6;PSMB8;UBB;PSMB5;UBA52;PTTG1;PSMB3;PSMD9;SKP1;PSMA3;PSMC3;PSMB1;CDC20;CCNA2;CCNB1;UBE2C;PSMC5;PLK1;PSMB2;AURKA;MAD2L1;BUB3;PSMA4;AURKB;PSMD8;PSMD2;PSMB7;CDK1;PSMC4;PSMC2;PSMD14;PSMD11;ANAPC7;PSMB9;PSMD7;CDC27;PSMC1;ANAPC5;PSME1;FBXO5;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4"
"61","BIOPLANET","Respiratory electron transport, ATP biosynthesis by chemiosmotic coupling, and heat production by uncoupling proteins",1.73004394311616e-05,0.00148376709944903,0.513767404775595,3.70926275303647,0,78,"NDUFA4;COX6A1;NDUFB11;NDUFB10;UQCRQ;COX8A;ATP5D;COX4I1;NDUFA11;UQCRH;NDUFB8;NDUFA13;ATP5L;ETFB;NDUFS5;NDUFS8;NDUFB2;COX5A;NDUFS6;ATP5G1;COX5B;UQCR11;COX7A2L;NDUFB9;ATP5O;ATP5J;ATP5H;NDUFA6;NDUFB7;UQCRB;NDUFC2;CYC1;NDUFAB1;UQCRFS1;COX6C;NDUFA8;NDUFB6;SDHD;ATP5B;NDUFS7;ATP5J2;SDHC;NDUFS4;ATP5C1;NDUFA12;ATP5A1;ATP5F1;ATP5E;CYCS;UQCRC1;COX6B1;NDUFV2;UQCR10"
"62","BIOPLANET","Parkinson's disease",2.3857238286096e-05,0.00148970387793011,0.494681836157194,3.73960884391681,0,94,"PARK7;NDUFA4;COX6A1;SLC25A6;UBB;NDUFB10;UQCRQ;COX8A;ATP5D;SLC25A5;COX4I1;UQCRH;ATP5G2;NDUFB8;NDUFS5;NDUFS8;NDUFB2;COX5A;ATP5G3;NDUFS6;ATP5G1;COX5B;UQCR11;COX7A2L;NDUFB9;ATP5O;ATP5J;COX7A2;ATP5H;NDUFA6;UBE2L3;NDUFB7;UQCRB;NDUFC2;CYC1;COX7A1;NDUFAB1;UQCRFS1;COX6C;VDAC1;NDUFA8;NDUFB6;SDHD;ATP5B;UBE2L6;NDUFS7;SDHC;NDUFS4;VDAC2;VDAC3;ATP5C1;UBE2G2;ATP5A1;ATP5F1;UBE2J2;ATP5E;CYCS;UQCRC1;COX6B1;NDUFV2;UQCR10"
"63","BIOPLANET","Oxidative phosphorylation",2.58458039337314e-05,0.00148970387793011,0.433370070881501,3.30714049519819,0,98,"NDUFA4;COX6A1;NDUFB10;UQCRQ;COX8A;ATP5D;COX4I1;NDUFA11;UQCRH;ATP5G2;NDUFB8;ATP6V0E1;ATP5L;NDUFS5;NDUFS8;NDUFB2;COX5A;ATP5G3;NDUFS6;ATP5G1;COX5B;UQCR11;COX7A2L;NDUFB9;ATP5O;ATP5J;COX7A2;ATP5H;NDUFA6;NDUFB7;UQCRB;ATP6V1F;NDUFC2;ATP6AP2;CYC1;COX7A1;NDUFAB1;UQCRFS1;COX6C;NDUFA8;NDUFB6;SDHD;ATP5B;NDUFS7;ATP5J2;SDHC;NDUFS4;ATP6V1G1;ATP5C1;ATP5A1;PPA2;ATP5F1;ATP5E;UQCRC1;ATP6V1D;COX6B1;NDUFV2;UQCR10"
"64","BIOPLANET","Electron transport chain",2.02922077922078e-05,0.00148970387793011,0.435795656576473,3.22739750498175,0,86,"NDUFA4;COX6A1;SLC25A6;NDUFB10;UQCRQ;COX8A;ATP5D;SLC25A5;COX4I1;UQCRH;ATP5G2;NDUFB8;ATP5L;NDUFS5;NDUFS8;NDUFB2;COX5A;ATP5G3;NDUFS6;ATP5G1;COX5B;UQCR11;COX7A2L;NDUFB9;ATP5O;ATP5J;COX7A2;ATP5H;NDUFA6;NDUFB7;UQCRB;NDUFC2;COX7A1;NDUFAB1;UQCRFS1;COX6C;NDUFA8;NDUFB6;SDHD;ATP5B;NDUFS7;ATP5J2;SDHC;NDUFS4;ATP5C1;NDUFA12;ATP5A1;ATP5F1;ATP5E;UQCRC1;COX6B1;NDUFV2;UQCR10"
"65","BIOPLANET","Interferon signaling",2.20162479910174e-05,0.00148970387793011,0.396089514348863,2.96422712862117,0,90,"GBP1;EGR1;ISG15;HLA-B;IFI6;B2M;HLA-A;IFITM3;SOCS1;HLA-E;HLA-C;STAT1;GBP3;IFITM1;MT2A;IFI27;STAT2;XAF1;IFI35;TRIM25;SOCS3;PML;UBC;ADAR;PSMB8;UBB;UBA52"
"66","BIOPLANET","Response to elevated platelet cytosolic calcium",2.11562601373746e-05,0.00148970387793011,0.447748246993278,2.61304824497094,2,38,"FN1;THBS1;SPARC;TIMP1;CFL1;PFN1;CD63;ALDOA;PPIA;CALU;TMSB4X;SOD1;TGFB1;PSAP;SERPING1;HSPA5;CAP1;CALM1;WDR1;VEGFC"
"67","BIOPLANET","EGFR1 pathway",2.62894999737105e-05,0.00148970387793011,0.315038278645513,2.41122250654095,0,99,"IER3;DUSP1;TXNIP;GADD45A;CSF1;PPP1R10;TUBB;RANBP1;BTG1;ARID5B;ZFP36L2;CDKN1A;ZFP36L1;HSPB1;HMGB3;TAGLN;IGFBP3;FGF7;CAV1;SQSTM1;PHLDA1;TUBG1;MYC;DUSP6;CCND1;HAS2;CRYAB;NINJ1;SDC4;CDK4;LRP1;C20ORF24;AMD1;UBE2A;CLK1;ANXA1;LUC7L3;TIMP3;GABRE;CDC42;HNRNPAB;SPRY2;MGLL;CAV2;ITGB5;CYCS;DDX21;NOP56;IGBP1"
"68","BIOPLANET","Cyclin A-Cdk2-associated events at S phase entry",2.54689469863868e-05,0.00148970387793011,0.347467013730606,2.38131620363746,1,64,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;CDKN1A;PSMB3;PSMD9;SKP1;CKS1B;PSMA3;MYC;CCND1;PSMC3;PSMB1;CCNA2;CDK4;PSMC5;PSMB2;PSMA4;PSMD8;PSMD2;PSMB7;PSMC4;PSMC2;CCNH;PSMD14;PSMD11;PKMYT1;PSMB9;CDC25B;PSMD7;PSMC1;PSME1;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4"
"69","BIOPLANET","Prolactin regulation of apoptosis",2.65653640783147e-05,0.00148970387793011,0.328154413933699,2.26833957116759,1,66,"GBP1;EGR1;IER3;EEF1A1;KLF6;GBP3;SOCS3;CEBPB;MAFF;NABP1;FTH1;UQCRH;MYL12B;LDHB;DCTN3;PHLDA1;HSPA5;VPS29;DUSP6;CCND1;PPRC1;HSP90AA1;TMBIM6;CMPK1;HNRNPA1;SSBP1;PSMA4;RBX1;LMCD1;GLIPR1;PSMD2;MID1IP1;SRRM2;SSR3;FNDC3A;N4BP2L2"
"70","BIOPLANET","S phase",2.29716070936323e-05,0.00148970387793011,0.283633270246246,2.13247534431737,0,92,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;CDKN1A;POLD2;PSMB3;PSMD9;SKP1;CKS1B;PSMA3;RPA3;MYC;CCND1;PSMC3;PSMB1;CCNA2;CDK4;PSMC5;PSMB2;PSMA4;ORC6;PSMD8;PSMD2;PSMB7;GINS2;PSMC4;PSMC2;RFC2;CCNH;PCNA;PSMD14;PSMD11;RPA1;PSMB9;CDC25B;PSMD7;MCM7;PSMC1;MCM5;PSME1;POLA2;PSMA5;PSMA2;PSMD12;RPA2;MCM8;PSMD1;PSMD4;POLD3;CDT1;PSMA1;FEN1;MCM4;CDK2;MCM3;RFC4;RFC5;PSMC6;WEE1;FZR1;LIG1;PSMD6;PRIM2"
"71","BIOPLANET","Tricarboxylic acid (TCA) cycle and respiratory electron transport",3.06936771025169e-05,0.0015431510763955,0.397236648231044,3.09328669545527,0,107,"LDHA;BSG;NDUFA4;COX6A1;NDUFB11;NDUFB10;UQCRQ;COX8A;ATP5D;COX4I1;NDUFA11;UQCRH;NDUFB8;NDUFA13;ATP5L;ETFB;NDUFS5;NDUFS8;NDUFB2;COX5A;NDUFS6;LDHB;ATP5G1;COX5B;UQCR11;COX7A2L;NDUFB9;ATP5O;ATP5J;IDH2;ATP5H;NDUFA6;NDUFB7;UQCRB;NDUFC2;CYC1;NDUFAB1;UQCRFS1;COX6C;NDUFA8;NDUFB6;SDHD;ATP5B;SUCLG1;NDUFS7;MDH2;ATP5J2;SDHC;NDUFS4;ATP5C1;NDUFA12;ATP5A1;ATP5F1;ATP5E;CYCS;UQCRC1;COX6B1;NDUFV2;UQCR10"
"72","BIOPLANET","Mitotic G1-G1/S phases",3.02581016067052e-05,0.0015431510763955,0.316513148021059,2.45787247588198,0,106,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;CDKN1A;PSMB3;PSMD9;SKP1;CKS1B;PSMA3;TYMS;TFDP1;RPA3;MYC;CCND1;PSMC3;PSMB1;CCNA2;CDK4;CCNB1;TOP2A;PSMC5;PSMB2;PSMA4;ORC6;E2F4;PSMD8;PSMD2;PSMB7;CDKN2D;RRM2;CDK1;DBF4;CDKN2C;PSMC4;PSMC2;CCNH;PCNA;PSMD14;PSMD11;PKMYT1;PPP2R2A;RPA1;DHFR;PSMB9;PSMD7;MCM7;PSMC1;MYBL2;MCM5;PSME1;POLA2;FBXO5;PSMA5;PSMA2;PSMD12;RPA2;MCM8;PSMD1;PPP2CA;PSMD4;CDT1;CCND3;PSMA1;MCM4;CDK2;PPP2CB;PPP2R1A;MCM3;E2F3"
"73","BIOPLANET","HIV factor interactions with host",2.91197111324656e-05,0.0015431510763955,0.282012435052979,2.18031238849523,0,104,"B2M;HLA-A;PSME2;PSMA7;UBC;BANF1;AP2S1;RAN;PPIA;PSMB6;RANBP1;PSMB8;SLC25A6;UBB;PSMB5;UBA52;RCC1;RAC1;SLC25A5;NPM1;PSMB3;PSMD9;TCEB2;AP2M1;SKP1;APOBEC3G;PSMA3;HMGA1;PSMC3;PSMB1;PSMC5;PSMB2;TCEB1;AP1S1;PSMA4;RBX1;AP1S2;PSMD8;PSMD2;PSMB7;NUP50;PSMC4;PSIP1;PAK2;PSMC2;NUPL2;NUP153;ARF1;XPO1;PSMD14;PSMD11;PSMB9;PSMD7;PSMC1;PSME1;KPNB1;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4"
"74","REACTOME","Extracellular matrix organization Homo sapiens R-HSA-1474244",4.81672366456336e-05,0.00156811114857452,0.285144830876881,2.31605641590389,0,129,"FN1;COL1A1;COL1A2;COL6A2;THBS1;SPARC;TIMP1;PPIB;BSG;P4HB;CTSB;CD151;LUM;SERPINH1;AGRN;ITGB1;EFEMP2;BGN;HTRA1;FGF2;TGFB1;LOXL1;CTSD;ADAMTS1;MMP2;CAPNS1;PCOLCE;TNC;COL12A1;DCN;P4HA2;LOX;COL6A1;TIMP2;ITGAE;FBLN1;SDC4;ELN;FBLN5;TRAPPC4;PLEC;CRTAP;SDC2;MFAP5;CAST;COL6A3;HSPG2;FBLN2;LOXL2;FBN1;COL3A1;MFAP4;PLOD1;LAMA2;CTSL;DST;LTBP2;LAMB2;ITGB5;COL5A1;DDR2;COL16A1;CD44;ICAM3;COMP;SERPINE1;ITGA11;LAMC1"
"75","BIOPLANET","Interleukin-5 regulation of apoptosis",3.24522546203898e-05,0.00157717957455094,0.320271037952999,2.29082897870701,1,75,"SOD2;EGR1;IER3;SOCS1;IER2;GADD45A;FOS;ATF4;CASP4;ENO1;CXCL1;ZFP36L2;TPM4;DUSP5;RELB;MYD88;IRF2;NFKB1;NFIL3;DUSP6;HAS2;RELA;SRI;FOSL2;SDC4;HLX;HIF1A;ID2;FADD;FEZ1;PRRC2A;SGK1"
"76","REACTOME","Vpu mediated degradation of CD4 Homo sapiens R-HSA-180534",5.12969580903852e-05,0.00159893709792371,0.392265247907355,2.43964314818826,5,46,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;PSMB3;PSMD9;SKP1;PSMA3;PSMC3;PSMB1;PSMC5;PSMB2;PSMA4;PSMD8;PSMD2;PSMB7;PSMC4;PSMC2;PSMD14;PSMD11;PSMB9;PSMD7;PSMC1;PSME1;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4"
"77","REACTOME","Regulation of activated PAK-2p34 by proteasome mediated degradation Homo sapiens R-HSA-211733",5.12969580903852e-05,0.00159893709792371,0.390638182054608,2.42952382183835,5,46,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;PSMB3;PSMD9;PSMA3;PSMC3;PSMB1;PSMC5;PSMB2;PSMA4;PSMD8;PSMD2;PSMB7;PSMC4;PAK2;PSMC2;PSMD14;PSMD11;PSMB9;PSMD7;PSMC1;PSME1;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4"
"78","REACTOME","Synthesis of DNA Homo sapiens R-HSA-69239",5.26029703143904e-05,0.00160548648980379,0.303077711105328,2.19835667280173,2,79,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;CDKN1A;POLD2;PSMB3;PSMD9;PSMA3;RPA3;PSMC3;PSMB1;CCNA2;PSMC5;PSMB2;PSMA4;ORC6;PSMD8;PSMD2;PSMB7;GINS2;PSMC4;PSMC2;RFC2;PCNA;PSMD14;PSMD11;RPA1;PSMB9;PSMD7;MCM7;PSMC1;MCM5;PSME1;POLA2;PSMA5;PSMA2;PSMD12;RPA2;MCM8;PSMD1;PSMD4;POLD3;CDT1;PSMA1;FEN1;MCM4;CDK2;MCM3;RFC4;RFC5;PSMC6;FZR1;LIG1;PSMD6;PRIM2"
"79","REACTOME","The citric acid (TCA) cycle and respiratory electron transport Homo sapiens R-HSA-1428517",5.60538116591928e-05,0.00167589457307587,0.314492814960119,2.5817832156546,0,137,"LDHA;BSG;NDUFA4;COX6A1;NDUFB11;NDUFB10;UQCRQ;COX8A;ATP5D;COX4I1;NDUFA11;UQCRH;ATP5G2;NDUFB8;NDUFAF3;NDUFA13;ATP5L;ETFB;NDUFS5;NDUFS8;NDUFB2;COX5A;ATP5G3;NDUFS6;LDHB;ATP5G1;COX5B;UQCR11;COX7A2L;NDUFB9;SCO2;ATP5O;ATP5J;IDH2;ATP5H;NDUFA6;NDUFB7;UQCRB;NDUFC2;NDUFAF2;CYC1;NDUFAB1;UQCRFS1;COX6C;MPC2;COX19;NDUFA8;NDUFB6;SDHD;ATP5B;SUCLG1;NDUFS7;MDH2;ATP5J2;SDHC;MPC1;NDUFS4;ATP5C1;NDUFA12;ATP5A1;NDUFAF4;ATP5F1;ATP5E;COX14;CYCS;UQCRC1;COX6B1;NDUFV2;UQCR10"
"80","BIOPLANET","Alzheimer's disease",3.7733001282922e-05,0.00177466825388711,0.321273561404356,2.55154015854416,0,117,"GAPDH;NDUFA4;COX6A1;NDUFB10;UQCRQ;COX8A;ATP5D;CALM3;COX4I1;UQCRH;ATP5G2;NDUFB8;NDUFS5;NDUFS8;NDUFB2;COX5A;ATP5G3;CALM2;NDUFS6;ATP5G1;COX5B;UQCR11;COX7A2L;NDUFB9;ATP5O;ATP5J;COX7A2;ATP5H;NDUFA6;BAD;NDUFB7;UQCRB;NDUFC2;CALM1;CYC1;COX7A1;NDUFAB1;UQCRFS1;COX6C;LRP1;NDUFA8;NDUFB6;SDHD;CASP7;ATP5B;NDUFS7;SDHC;FADD;NDUFS4;ATP5C1;PPP3CC;ATP5A1;ATP5F1;ATP5E;CYCS;UQCRC1;BACE2;COX6B1;NDUFV2;UQCR10"
"81","REACTOME","Degradation of AXIN Homo sapiens R-HSA-4641257",6.558790184302e-05,0.00184335716989185,0.36012896218038,2.29948180714835,6,50,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;PSMB3;PSMD9;SMURF2;PSMA3;PSMC3;PSMB1;PSMC5;PSMB2;PSMA4;PSMD8;PSMD2;PSMB7;PSMC4;PSMC2;PSMD14;PSMD11;PSMB9;PSMD7;PSMC1;PSME1;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4"
"82","REACTOME","DNA Replication Pre-Initiation Homo sapiens R-HSA-69002",6.66880068288519e-05,0.00184335716989185,0.314138330449529,2.17280083612604,4,66,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;PSMB3;PSMD9;PSMA3;RPA3;PSMC3;PSMB1;PSMC5;PSMB2;PSMA4;ORC6;PSMD8;PSMD2;PSMB7;DBF4;PSMC4;PSMC2;PSMD14;PSMD11;GMNN;RPA1;PSMB9;PSMD7;MCM7;PSMC1;MCM5;PSME1;POLA2;PSMA5;PSMA2;PSMD12;RPA2;MCM8;PSMD1;PSMD4;CDT1;PSMA1;MCM4;CDK2;MCM3;E2F3"
"83","REACTOME","M/G1 Transition Homo sapiens R-HSA-68874",6.66880068288519e-05,0.00184335716989185,0.314138330449529,2.17280083612604,4,66,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;PSMB3;PSMD9;PSMA3;RPA3;PSMC3;PSMB1;PSMC5;PSMB2;PSMA4;ORC6;PSMD8;PSMD2;PSMB7;DBF4;PSMC4;PSMC2;PSMD14;PSMD11;GMNN;RPA1;PSMB9;PSMD7;MCM7;PSMC1;MCM5;PSME1;POLA2;PSMA5;PSMA2;PSMD12;RPA2;MCM8;PSMD1;PSMD4;CDT1;PSMA1;MCM4;CDK2;MCM3;E2F3"
"84","REACTOME","Separation of Sister Chromatids Homo sapiens R-HSA-2467813",6.59978880675818e-05,0.00184335716989185,0.234913164689879,1.95453245546456,0,146,"PSME2;PSMA7;UBC;ANAPC11;PSMB6;PSMB8;UBB;PSMB5;UBA52;PTTG1;BIRC5;PSMB3;PSMD9;PSMA3;CENPF;NUDC;CENPM;PSMC3;PSMB1;CDC20;SPC25;ANAPC15;CENPN;UBE2C;PSMC5;PLK1;PSMB2;CENPA;SEC13;MAD2L1;BUB3;SGOL2;CENPU;PSMA4;ANAPC16;CENPK;ZWINT;AURKB;PSMD8;PSMD2;PSMB7;SGOL1;CENPE;CENPT;BUB1;PSMC4;KIF2A;CENPO;CDCA8;PSMC2;CDCA5;RAD21;XPO1;PSMD14;PSMD11;ANAPC7;SPDL1;PSMB9;NDC80;MAPRE1;PPP2R5E;PSMD7;CDC27;PSMC1;CENPH;CENPL;ZWILCH;ANAPC5;SPC24;PMF1;PSME1;CKAP5;KIF2C;SKA1;PSMA5;PSMA2;SMC3;PSMD12;PPP1CC;PSMD1;PPP2CA;PSMD4;NDE1;SMC1A;CASC5;PSMA1;RCC2;NUF2;APITD1"
"85","BIOPLANET","Oncostatin M",4.32825484764543e-05,0.00192597289371483,0.372624546522159,2.99767824234342,0,124,"SOD2;JUN;JUNB;B2M;IER3;FN1;COL1A1;SOCS1;COL1A2;CYR61;STAT1;TIMP1;MT2A;CH25H;CEBPD;SOCS3;CTGF;C1S;CASP4;LDHA;VIM;CTSB;CXCL1;CDKN1A;SRM;PTTG1;F3;PGK1;CXCL12;CRABP2;CKS1B;MMP2;KIF5B;HSPA5;TPM1;PCOLCE;TNC;KRT10;MYC;CCND1;TIMP2;FOSL2;IGFBP6;CCNA2;CCNB1;HIF1A;MGMT;STAT3;MT1E;AURKA;SERPINB2;ANXA1"
"86","BIOPLANET","DNA replication pre-Initiation",4.359197907585e-05,0.00192597289371483,0.315896967785044,2.21789224584724,2,70,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;CDKN1A;PSMB3;PSMD9;PSMA3;RPA3;PSMC3;PSMB1;CCNA2;PSMC5;PSMB2;PSMA4;ORC6;PSMD8;PSMD2;PSMB7;DBF4;PSMC4;PSMC2;PSMD14;PSMD11;GMNN;RPA1;PSMB9;PSMD7;MCM7;PSMC1;MCM5;PSME1;POLA2;PSMA5;PSMA2;PSMD12;RPA2;MCM8;PSMD1;PSMD4;CDT1;PSMA1;MCM4;CDK2;MCM3;E2F3"
"87","REACTOME","p75NTR signals via NF-kB Homo sapiens R-HSA-193639",7.92287441883916e-05,0.00201284926026072,0.661659931299834,2.54086169275348,21,13,"NFKBIA;UBC;UBB;UBA52;RIPK2;MYD88;NFKB1;SQSTM1;NGF;RELA"
"88","REACTOME","NF-kB is activated and signals survival Homo sapiens R-HSA-209560",7.81960178677901e-05,0.00201284926026072,0.721040392385742,2.46291981053028,23,10,"NFKBIA;UBC;UBB;UBA52;NFKB1;SQSTM1;NGF;RELA"
"89","REACTOME","NIK-->noncanonical NF-kB signaling Homo sapiens R-HSA-5676590",7.8239608801956e-05,0.00201284926026072,0.358373023652405,2.31631014123258,7,52,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;RELB;PSMB3;PSMD9;SKP1;PSMA3;PSMC3;PSMB1;PSMC5;PSMB2;PSMA4;PSMD8;PSMD2;PSMB7;PSMC4;PSMC2;PSMD14;PSMD11;PSMB9;UBE2M;PSMD7;PSMC1;PSME1;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4"
"90","REACTOME","Metabolism of polyamines Homo sapiens R-HSA-351202",7.49700119952019e-05,0.00201284926026072,0.313663977295792,2.14180451874519,5,63,"SAT1;PSME2;PSMA7;OAZ1;PSMB6;PSMB8;PSMB5;SMS;NQO1;SRM;ADI1;PSMB3;PSMD9;PSMA3;PSMC3;PSMB1;AMD1;PSMC5;PSMB2;PSMA4;GAMT;PSMD8;PSMD2;PSMB7;ODC1;PSMC4;PSMC2;ASS1;PSMD14;PSMD11;PSMB9;PSMD7;PSMC1;SMOX;PSME1;PSMA5;MTAP;PSMA2;PSMD12;PSMD1;PSMD4"
"91","REACTOME","Mitotic Metaphase and Anaphase Homo sapiens R-HSA-2555396",8.10635538261997e-05,0.00201284926026072,0.248363395341707,2.09680073618608,0,157,"PSME2;PSMA7;UBC;BANF1;ANAPC11;PSMB6;PSMB8;UBB;PSMB5;UBA52;PTTG1;BIRC5;PSMB3;PSMD9;LMNA;PSMA3;CENPF;NUDC;CENPM;PSMC3;PSMB1;CDC20;SPC25;ANAPC15;CENPN;UBE2C;PSMC5;EMD;PLK1;PSMB2;CENPA;SEC13;MAD2L1;BUB3;SGOL2;CENPU;PSMA4;ANAPC16;CENPK;ANKLE2;ZWINT;AURKB;PSMD8;PSMD2;PSMB7;SGOL1;TMPO;CENPE;CENPT;BUB1;PSMC4;KIF2A;CENPO;CDCA8;PSMC2;CDCA5;RAD21;XPO1;PSMD14;PSMD11;ANAPC7;PPP2R2A;SPDL1;PSMB9;NDC80;MAPRE1;PPP2R5E;PSMD7;CDC27;PSMC1;CENPH;CENPL;ZWILCH;ANAPC5;SPC24;PMF1;PSME1;CKAP5;KIF2C;FBXO5;SKA1;PSMA5;PSMA2;SMC3;PSMD12;PPP1CC;PSMD1;PPP2CA;VRK1;PSMD4;NDE1;SMC1A;CASC5;PSMA1;RCC2;NUF2;APITD1"
