"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"Translation",1.03106601915721e-05,0.000556635082668391,0.449546800708695,3.61989163330062,0,64,"EEF1A1;EEF1D;EEF1B2;EIF4A2;EEF2;SEC61B;UBA52;SRP14;MRPL13;DDOST;EIF3J;EIF5;EIF3G;SSR3;EIF3A;SEC61G;PABPC1;EIF2B5;EIF4G1;EIF2S1;EIF3D;RPN2;RPN1;EIF3H;EIF2S2;EIF4B;SEC11A;SPCS2;SSR1;EIF3E;EIF3K;SSR2;EIF4EBP1;EIF2B2;TRAM1;EIF4H;SPCS1;RSL24D1;EIF3F;EIF3I;EIF4E;SRP9;EIF3B;EIF2B3;SEC61A1;EIF4A1;SRP19;EIF1AX;SRP72;EIF5B;SRP54;EIF2B1;SPCS3"
"BDNF signaling pathway",0.000103167234086454,0.00201040360107945,0.317697261305911,3.53294872261109,0,197,"DDIT3;MYC;IER2;DUSP4;RND3;MAFF;SRSF5;TXNIP;HSPA5;S100A11;HSPA1A;HERPUD1;DKK1;PNISR;VEGFA;HIST1H2BD;WDR1;FHL2;PLK2;JUNB;GDF15;UPP1;LMNA;ZKSCAN1;S100A10;MARCKS;IL11;CALR;NQO1;HSPA8;HSPA1B;DUSP1;KRT19;SERPINE1;PDIA4;TAGLN;DNAJA1;FOSB;HMGB3;FOS;NTHL1;DUSP5;XBP1;BTG1;TGFBI;AKR1C3;SERPINH1;HPCAL1;DNAJB1;CENPF;KIF22;PLAT;PPIE;GFPT1;IFITM2;CDKN1A;TMED9;RECQL;NR4A1;PTGS2;S100A2;PLP2;TFPI2;EIF4B;FOXO3;VCL;GADD45A;MYH9;HSPB1;CDH2;TUBB;EGR1;STIP1;BCL2L11;GATA3;GAL;DDX17;SSR1;ABLIM1;RBMS1;ATF3;S100A4;SFPQ;RGS2;AKR1C1;ADNP;CRABP2;FEM1B;IGFBP5;PHLDA2;ADM;GSS;BIRC5;JMJD6;PTPRK;LMO4;MAP2K1;PPP2R1B;CD58;SLC7A5;TIMP1;PDXK;KCNK1;IGFBP3;ATP6AP1;CLIC1;POLR2C;PMS2;PSMB4;LIMS1;SLC39A7;GBE1"
"M phase pathway",1.67109506859845e-05,0.000618722949148577,0.380101237387289,3.42919059896296,0,90,"SKA2;PPP1CC;SPC25;PPP2R5C;AURKB;CENPE;CENPF;PMF1;PLK1;CENPP;SPC24;PAFAH1B1;CENPH;KIF2C;NUDC;CENPA;CENPN;CDC20;STAG2;ITGB3BP;NUP37;CENPK;KIF20A;MAD1L1;NSL1;NUP43;BUB3;ERCC6L;NUF2;NUP133;TAOK1;RAD21;RANGAP1;KNTC1;KIF23;MAD2L1;BIRC5;SMC3;ZWINT;BUB1;NUP85;NDC80;PPP2R1B;RANBP2;CENPO;SKA1;DSN1;CKAP5;SPDL1;CENPM;PPP2R1A;NUP98;MAPRE1;CENPU;KIF18A;CLASP2;FBXO5;CENPI;PPP2CA;SMC1A;SEC13;CLIP1;NDE1;INCENP;BUB1B;CENPL;CDCA8;PPP2R5E;CENPT;NUP107;XPO1;ZW10;CENPC;PPP2R5D;CENPQ;STAG1"
"Antiviral mechanism by interferon-stimulated genes",9.73615032616104e-06,0.000556635082668391,0.426094270056089,3.37120603456388,0,61,"EIF4A2;UBA52;IRF3;KPNA4;UBE2L6;EIF4G2;UBC;IFIT1;EIF4G1;EIF4A3;UBB;NUP88;FLNB;UBE2E1;RAE1;KPNA2;KPNA3;JAK1;NUP37;PPM1B;ISG15;NUP43;EIF4E2;NUP133;KPNB1;NUP205;NEDD4;NUP85;PIN1;RANBP2;DDX58;NUPL2;NUP50;UBE2N;NUP153;NUP98;EIF4E;EIF2AK2;NUP54;AAAS;TPR;NUP155;EIF4A1"
"HIV infection",7.5013127297277e-05,0.00158706345038953,0.309012432087556,3.34642145004365,0,177,"HMGA1;SLC25A5;RBX1;POLR2F;AP1S1;SLC25A6;NPM1;UBA52;POLR2K;BANF1;PSME2;GTF2F2;PSMB8;PSMA3;PSMA4;SKP1;PPIA;PSMB3;ARF1;PSMB6;PSMA2;PSMD1;AP2B1;SUPT4H1;PSMB2;PSMD12;B2M;RANBP1;PSME3;PSMB1;UBC;PSMD2;XRCC6;PSMC6;PSMC2;SLC25A4;PSMA1;ATP6V1H;PSMC4;PSMA5;UBB;NUP88;PSMC1;PAK2;NELFCD;PSMB7;RAC1;RAE1;PSMB5;PSMC3;HLA-A;PSMB9;TCEA1;POLR2G;POLR2L;FEN1;AP2S1;NELFE;PSMA7;PSMC5;POLR2I;XRCC4;AP2M1;NUP37;ERCC3;TAF10;PACS1;XRCC5;TSG101;NUP43;NUP133;RAN;PSME1;TAF9;RANGAP1;SSRP1;POLR2J;PSMF1;PSIP1;KPNB1;PSMD7;NUP205;CDK9;NUP85;RANBP2;GTF2A2;PSMD14;AP1M2;NUPL2;PSMD8;TAF6;PSMA6;CCNH;NUP50;POLR2H;POLR2C;NUP153;NUP98;PSMB4;TAF5;NUP54;SUPT16H;PSMD5;AAAS;TPR;NUP155;MNAT1;ERCC2;AP2A2"
"Influenza infection",9.54244000190849e-06,0.000556635082668391,0.423790365927807,3.33404453732376,0,60,"POLR2F;SLC25A6;HSPA1A;UBA52;POLR2K;GTF2F2;CALR;PABPN1;NUP88;RAE1;POLR2G;POLR2L;CLTA;POLR2I;NUP37;IPO5;NUP43;NUP133;RAN;POLR2J;KPNB1;NUP205;NUP85;RANBP2;NUPL2;NUP50;POLR2H;HSP90AA1;POLR2C;NUP153;NUP98;EIF2AK2;NUP54;AAAS;TPR;NUP155;CLTC;CANX;POLR2D;GRSF1;KPNA1;FAU;POLR2A;NUP107;NUP93;POLR2E;XPO1;NUP62;CPSF4"
"Messenger RNA splicing: minor pathway",6.51512486236799e-06,0.000556635082668391,0.486101081821665,3.30514651504283,0,41,"POLR2F;SNRPE;SNRPG;POLR2K;SRSF1;GTF2F2;SNRPD3;EFTUD2;SNRPD1;LSM2;SNRPF;SRSF2;SF3B4;SF3B6;POLR2G;SNRPB;POLR2L;SF3B2;POLR2I;SF3B5;SRSF7;POLR2J;SF3B3;TXNL4A;SF3B1;POLR2H;POLR2C;SNRNP40;SRSF6;PRPF6;NCBP1;POLR2D;PRPF8;POLR2A;POLR2E;SNRPD2"
"Antigen processing and presentation",6.11235735286028e-06,0.000556635082668391,0.495854622174529,3.27174334857951,0,38,"HSP90AB1;HSPA5;HSPA1A;PSME2;HLA-B;CALR;PSMB8;HSPA8;HSPA1B;PSMB6;RFXANK;TAPBP;B2M;PSME3;TAP2;TAP1;PSMB5;HLA-A;PSMB9;HSPA4;HLA-F;HLA-C;NFYC;PSME1;HSPA2;PDIA3;CTSL;HSP90AA1;NFYB;HLA-E;LGMN"
"Proteasome complex",4.45823525215779e-06,0.000556635082668391,0.595809036155815,3.23533982517328,0,24,"PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMB2;PSMD12;PSMB1;PSMA1;PSMA5;RPN2;RPN1;PSMB7;PSMB5;PSMA7;UBE2A;PSMD14;PSMA6;UBA1;PSMB4;PSMD3;PSMD11;PSMD4"
"T cell receptor regulation of apoptosis",0.00395256916996047,0.0395523982480504,0.245946091290131,3.13892685360736,0,424,"DDIT3;MYC;YBX1;IER2;EEF2;GAPDH;PIM1;SLC25A5;COX6C;MIF;HSP90AB1;DYNLL1;VDAC1;HSPA5;HNRNPA1;HSPA1A;PFDN4;HSPE1;SEC61B;BIRC3;DAD1;CEBPD;PERP;HIST1H2AC;PLK2;JUNB;PNRC1;H2AFY;POLR2K;SNRPC;S100A10;PSME2;HLA-B;RELB;PRDX1;BMF;PDCD5;STRN3;PRDX2;PSMB8;CDKN3;NQO1;HSPA8;HMGN1;SOD1;NCL;CYCS;DUSP1;DDAH2;PTMA;OAZ1;ETS2;ODC1;FOSB;SLC20A1;HMGB1;FOS;DESI2;NME1;DUSP5;PHB;PSMD12;BAG1;BIRC2;CNBP;ATF4;ILF3;BTG1;ANXA1;CASP4;TRADD;CLK1;XRCC6;UBE2M;GTPBP4;HDAC1;CCNB2;TNFRSF1A;SSB;GNAI1;STK4;ENO1;TMBIM6;CNIH4;LGALS8;CCNB1;TRIAP1;PSMA5;CENPF;TAP1;VIM;RAD23B;CDKN1A;FAIM;FDPS;NR4A1;AIFM1;EWSR1;RAC1;S100A6;HAX1;PLK3;PNP;ST14;ADRB2;BPTF;E2F1;TFPI2;NFKBIL1;PSMB9;STK17B;MRPL3;TRIM24;BBC3;MAPK14;CASP6;ILF2;CDC20;HTATIP2;SNRPB;GSTP1;TNFAIP8;CHCHD2;TUBB;TSTA3;IER3;NDFIP1;CDK5;EGR1;TNFAIP3;MBIP;BCL3;REL;GADD45B;IL1B;PGK1;CASP8AP2;GBP3;ARHGDIB;MCL1;GATA3;ALKBH1;FBL;FAF1;MYBL2;MMP2;RNF126;CASP3;GCC1;RBM25;MAPK6;NME3;ATF3;S100A4;SH3BGRL;RHOC;EEF1E1;CDK4;HSPD1;PSME1;ACTR3;PSPC1;IRF1;TAF9;MR1;BAG2;FEM1B;ATP6V1E1;IFITM3;HDAC2;GNL2;EIF5A;SON;TFAM;ELP6;IGFBP5;PSMF1;BIRC5;PRDX4;UBE2A;ILK;TOP2A;ABI1;SIVA1;EPAS1;CDK2;GSTZ1;PPA1;NFKBIA;HSPA9;GART;ZMYM2;PGAM1;RRAGA;KRAS;ECT2;GPS1;FOXO1;CS;HSP90B1;NUCB1;CCNE1;TRAP1;HSPA2;NAMPT;SLC3A2;BCL2L12;MRPL11;LGALS1;PSMA6;KCTD20;SMARCA4;HMGN2;PTGES;RSL24D1;EI24;UBE2N;LYPLA2;HRAS;TONSL;HSP90AA1;VAPA;MGST2;MAP3K8;TFG;MAPRE1;SLC39A7;BLZF1;RFC2;YY1;TMX3;BNIP2"
"DNA strand elongation",5.25044628793447e-06,0.000556635082668391,0.515561305657069,3.12282112434302,0,31,"RPA3;RFC5;POLD2;RFC3;GINS4;FEN1;MCM4;PRIM1;POLD3;RFC4;GINS2;PCNA;MCM2;DNA2;RFC1;MCM7;MCM8;MCM6;MCM3;MCM5;CDC45;RFC2;PRIM2;LIG1;RPA1;POLA2;GINS1;POLD1"
"Interactions of HIV Vpr protein with host cellular proteins",6.51512486236799e-06,0.000556635082668391,0.453078359366142,3.08061515701319,0,41,"HMGA1;SLC25A5;SLC25A6;HSPA1A;NPM1;BANF1;RANBP1;SLC25A4;NUP88;RAE1;NUP37;NUP43;NUP133;RAN;RANGAP1;PSIP1;KPNB1;NUP205;NUP85;RANBP2;NUPL2;NUP50;NUP153;NUP98;NUP54;AAAS;TPR;NUP155;KPNA1;NUP107;NUP93;RCC1;XPO1;NUP62"
"Amino acid metabolism",3.27096689781499e-05,0.000807383662610668,0.305350544207195,3.04757767961322,0,128,"AHCY;MAT2A;PSME2;PSMB8;KYNU;NQO1;PSMA3;PSMA4;MTAP;PSMB3;PSMB6;PSMA2;PSAT1;HIBCH;OAZ1;PSMD1;ODC1;PSMB2;PSMD12;CKB;ALDH9A1;PSME3;PSMB1;PSMD2;DIO2;PSMC6;PSMC2;PSMA1;CNDP2;GRHPR;PSMC4;BCAT1;PSMA5;ACAT1;BCAT2;PSMC1;OAT;ALDH7A1;PSMB7;GCLM;AZIN1;TST;INHBA;PSMB5;OAZ2;PSMC3;HIBADH;PSMB9;ASNS;PHGDH;SRM;ENOPH1;MCCC1;PSMA7;PSMC5;GOT1;PSPH;GLS;GPT2;FAH;PSME1;PSMF1;ASS1;ETHE1;PSMD7;GLUD1;SLC25A10;GSTZ1;PSMD14;SMS;PYCR1;PSMD8;DLD;PSMA6"
"Degradation of beta-catenin by the destruction complex",1.07232856147123e-05,0.000556635082668391,0.366420961513231,2.98211025066025,0,66,"RBX1;UBA52;PSME2;PSMB8;PSMA3;PSMA4;SKP1;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PPP2R5C;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;CDC20;PSMA7;PSMC5;AXIN1;PSME1;PSMF1;PSMD7;PPP2R1B;PSMD14;PSMD8;CSNK1A1;PSMA6;CTNNB1;PPP2R1A;PSMB4;PSMD5;PSMD13;FBXO5;PPP2CA;PSMD3;PSMD11;PSMD4"
"Oxidative phosphorylation",1.60882925495117e-05,0.000610942596559663,0.33136649433465,2.96698958073271,0,88,"UQCRB;NDUFS5;COX6C;NDUFB3;NDUFC2;NDUFS6;ATP6V0E1;NDUFA4;COX7B;UQCR10;NDUFA8;NDUFB8;NDUFB6;NDUFB4;SDHC;NDUFS1;NDUFB2;COX7A2;NDUFAB1;COX6A1;NDUFB5;NDUFV2;NDUFS8;COX5A;ATP6V1H;NDUFB9;UQCR11;NDUFA9;NDUFA6;SDHB;UQCRC2;UQCRC1;ATP6V1B2;NDUFA11;NDUFA5;ATP6V0D1;UQCRFS1;SDHA;NDUFA1;UQCRH;COX11"
"Interferon signaling",2.39767904668281e-05,0.000692885918976793,0.308617530639317,2.95513303226233,0,110,"EIF4A2;UBA52;IRF3;KPNA4;SP100;HLA-B;UBE2L6;PSMB8;EIF4G2;IP6K2;B2M;UBC;IFIT1;EIF4G1;MT2A;PTPN1;EIF4A3;UBB;NUP88;FLNB;IFITM2;UBE2E1;RAE1;HLA-A;IFI6;KPNA2;KPNA3;SUMO1;JAK1;NUP37;EGR1;GBP2;GBP3;PPM1B;HLA-F;HLA-C;ISG15;NUP43;PTPN11;EIF4E2;NUP133;SOCS1;IRF1;IFNGR1;IFITM3;KPNB1;NUP205;NEDD4;NUP85;PIN1;RANBP2;DDX58;NUPL2;NUP50;UBE2N;NUP153;NUP98;ICAM1;EIF4E;HLA-E;EIF2AK2;NUP54;AAAS;TPR;NUP155;EIF4A1;PIAS1;IRF2;EIF4G3;ADAR;CAMK2G;IFNAR1"
"Thymic stromal lymphopoietin (TSLP) pathway",1.2765522875817e-05,0.000556635082668391,0.438467514205247,2.95246849402852,1,40,"MYC;CLDN1;PDCD6;CLDN4;PSME2;PDCD5;PSMB8;KYNU;PSMA4;CD82;PSMA2;PSMB2;NME1;PSMB1;PSMA1;PSMA5;JAG1;PSMB9;PSMC5;BCL3;IL1B;CD9;PSME1;IRF1;CD276"
"HIF-1 degradation in normoxia",1.31547791312584e-05,0.000556635082668391,0.343965467674892,2.94882224464853,0,77,"TXN;LAMTOR5;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMG3;PSMD12;PSME3;PSMB1;PSMD2;PSMC6;HDAC1;PSMC2;PSMA1;PSMC4;PSMA5;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;MAPK14;PSMA7;PSMC5;ID1;MAPK6;SAT2;PSMG4;PSME1;APEX1;PSMF1;PSMD7;PSMD14;PSMD8;PSMA6;HSP90AA1;PSMB4;MAPK1;PSMG1;PSMD5;PSMD13;SETD2;MTA1;PSMD3;HIF1A;PSMD11;PSMD4;OS9;CAMK2G;PSMG2"
"Huntington's disease",3.50201365785327e-05,0.000836529391496885,0.292547021435655,2.94142390231342,0,132,"UQCRB;NDUFS5;SLC25A5;COX6C;POLR2F;VDAC1;SLC25A6;NDUFB3;NDUFC2;NDUFS6;NDUFA4;COX7B;UQCR10;NDUFA8;VDAC2;POLR2K;NDUFB8;NDUFB6;SOD1;CYCS;NDUFB4;SDHC;NDUFS1;NDUFB2;AP2B1;COX7A2;NDUFAB1;COX6A1;NDUFB5;NDUFV2;HDAC1;SLC25A4;NDUFS8;COX5A;NDUFB9;UQCR11;NDUFA9;NDUFA6;SDHB;UQCRC2;UQCRC1;NDUFA5;BBC3;POLR2G;UQCRFS1;SDHA;POLR2L;AP2S1;CLTA;NDUFA1;POLR2I;VDAC3;AP2M1;TP53;PPID;UQCRH"
"Tricarboxylic acid (TCA) cycle and respiratory electron transport",1.97226988541112e-05,0.000655639004544318,0.314035631507363,2.91453765795436,0,99,"UQCRB;NDUFS5;COX6C;NDUFB3;NDUFC2;NDUFA13;NDUFS6;IDH1;NDUFA4;COX7B;UQCR10;NDUFA8;NDUFB8;NDUFB6;NDUFA12;CYCS;ETFB;NDUFB4;SDHC;NDUFS1;LDHB;NDUFB2;LDHA;NDUFAB1;COX6A1;NDUFB5;NDUFV2;NDUFS8;COX5A;NDUFB9;UQCR11;NDUFA9;NDUFA6;SDHB;UQCRC2;UQCRC1;NDUFA11;NDUFA5;UQCRFS1;SDHA;NDUFA1;UCP2;UQCRH;IDH3G;MDH2;BSG;NNT;FH;SLC16A3;NDUFS2;NDUFV1;CYC1;IDH3B;CS;DLD;NDUFA10;PDHA1;SUCLA2;PDHX;COX7A2L;DLAT;ETFA;IDH2"
"Deposition of new CENP-A-containing nucleosomes at the centromere",2.62522314396724e-05,0.000694277763609907,0.479964409204346,2.90720614512742,4,31,"NPM1;H2AFZ;HIST1H2BD;HIST1H2AC;H2AFX;HIST2H2BE;CENPP;CENPH;HIST1H2BC;CENPA;CENPN;OIP5;ITGB3BP;CENPK;RBBP7;RUVBL1;CENPO;HJURP;HIST2H2AC;HIST1H2BN;CENPU;MIS18BP1;HIST1H2BJ;CENPI"
"Extension of telomeres",9.57061438559048e-06,0.000556635082668391,0.507031190773389,2.89645049132675,1,27,"RPA3;RUVBL2;DKC1;RFC5;POLD2;RFC3;FEN1;PRIM1;POLD3;RFC4;PCNA;DNA2;RFC1;RUVBL1;POLE;RFC2;PRIM2;NHP2;LIG1;RPA1;WRAP53;POLA2;POLE2;POLD1"
"G2/M checkpoints",6.64050308451368e-06,0.000556635082668391,0.419079823103934,2.87841368979931,0,42,"RPA3;CCNB2;WEE1;CCNB1;RFC5;RFC3;CLSPN;MCM4;CDC6;RAD1;RFC4;ORC5;MCM2;ORC1;MCM7;DBF4;MCM8;MCM10;MCM6;CDK1;MCM3;CHEK2;CDK2;MCM5;CHEK1;CDC45;CDC25A;RFC2;CDC7;ORC6;CDC25C;RPA1"
"Aurora B signaling",2.24545015662015e-05,0.000692885918976793,0.45208772358882,2.84716185679165,3,34,"NPM1;STMN1;PSMA3;PPP1CC;RHOA;NCL;SMC2;AURKB;VIM;AURKA;KIF2C;CENPA;NSUN2;KIF20A;SMC4;KIF23;RACGAP1;BIRC5;BUB1;NDC80;NCAPG;TACC1;CBX5;PEBP1;INCENP;NCAPD2;CDCA8;NCAPH;CUL3;PPP2R5D;EVI5"
"Cap-dependent translation initiation",9.1247952624063e-06,0.000556635082668391,0.515069749265131,2.84639805494491,1,25,"EIF4A2;UBA52;EIF3J;EIF5;EIF3G;EIF3A;PABPC1;EIF4G1;EIF2S1;EIF3D;EIF3H;EIF2S2;EIF4B;EIF3E;EIF3K;EIF4H;EIF3F;EIF3I;EIF4E;EIF3B;EIF4A1;EIF1AX;EIF5B"
"Protein processing in the endoplasmic reticulum",4.1524790299809e-05,0.000960909600531517,0.2769400456131,2.84259903533077,0,142,"DDIT3;RBX1;PPP1R15A;HSP90AB1;HSPA5;P4HB;HSPA1A;HERPUD1;SEC61B;DAD1;DDOST;DNAJB11;CAPN2;FBXO2;CALR;HSPA8;HSPA1B;CAPN1;SKP1;PDIA6;NFE2L2;SAR1A;PDIA4;DNAJA1;MAP2K7;ATF6B;LMAN1;BAG1;XBP1;DERL1;SSR3;ATF4;SEC61G;BCAP31;RAD23A;VCP;PLAA;DNAJB2;DNAJB1;LMAN2;EIF2S1;SEC31A;RAD23B;MOGS;DERL2;RPN2;CKAP4;UBE2E1;RPN1;SIL1;TUSC3;DNAJC1"
"Translation factors",7.36680810938237e-06,0.000556635082668391,0.392840207118906,2.8205687924088,0,47,"EEF1A1;EEF1D;EEF1B2;EIF4A2;EEF2;EIF3J;EIF5;EIF3G;EIF3A;PABPC1;EIF2B5;EIF4G1;EIF2S1;EIF3D;EIF6;PAIP1;EIF3H;EIF2S2;EIF4B;EIF3E;EIF4EBP1;EIF5A;EIF2B2;EIF2AK1;EIF4H;EIF3F;EIF3I;EIF4E;EIF2AK2;EIF4EBP2;EIF3B;EIF2B3;EIF4A1;EIF1AX;EIF4G3;EIF5B"
"APC/C- and Cdc20-mediated degradation of Nek2A",4.45823525215779e-06,0.000556635082668391,0.516560253319241,2.8050060644402,0,24,"UBA52;CDC26;UBC;ANAPC7;CCNB1;UBB;UBE2E1;ANAPC5;CDC20;NEK2;ANAPC4;CDC23;UBE2D1;ANAPC11;BUB3;MAD2L1;CDK1;UBE2C"
"Transport of mature transcript to cytoplasm",8.29620780341306e-06,0.000556635082668391,0.369927130585713,2.77962459331889,0,53,"SRSF5;SRSF1;RBM8A;NUP88;SRSF2;RAE1;MAGOH;RNPS1;NXF1;ALYREF;SRSF11;NUP37;UPF3B;U2AF2;NUP43;NUP133;SRSF7;SRSF3;NUP205;NUP85;RANBP2;NUPL2;SRRM1;CPSF3;NUP50;NUP153;NUP98;EIF4E;SLBP;NUP54;SRSF6;AAAS;TPR;NUP155;SRSF4"
"Cleavage of growing transcript in the termination region",1.9921509253541e-05,0.000655639004544318,0.403752734534717,2.77314090134665,2,42,"SRSF5;SNRPE;SNRPG;SRSF1;CSTF3;SNRPD3;RBM8A;NUDT21;SNRPF;PABPN1;SRSF2;CSTF1;PCF11;MAGOH;RNPS1;ALYREF;PAPOLA;SNRPB;SRSF11;UPF3B;U2AF2;SRSF7;SRSF3;CSTF2;SRRM1;CPSF3;LSM10;SLBP;SRSF6;SRSF4"
"Activation of the pre-replicative complex",3.01198771109014e-05,0.000769095482780085,0.469868114723927,2.76554322103996,5,29,"CDT1;RPA3;MCM4;CDC6;PRIM1;ORC5;MCM2;ORC1;MCM7;DBF4;MCM8;MCM10;MCM6;MCM3;CDK2;POLE;MCM5;CDC45;PRIM2;CDC7;ORC6;RPA1;POLA2;POLE2;ORC3"
"Cooperation of prefoldin and TriC/CCT  in actin and tubulin folding",1.30545462457301e-05,0.000556635082668391,0.518736939291868,2.76441548763137,2,23,"PFDN4;TUBB4B;PFDN6;TUBA1B;ACTB;CCT5;TCP1;TUBA4A;CCT2;TUBA1A;PFDN2;TUBA1C;CCT7;CCT4;CCT6A;CCT3;CCT8;TUBB3;TUBB6;PFDN5"
"Alzheimer's disease",2.4796052468447e-05,0.000692885918976793,0.286661006944441,2.75911155206168,0,112,"GAPDH;UQCRB;NDUFS5;COX6C;NDUFB3;NDUFC2;NDUFS6;NDUFA4;COX7B;UQCR10;NDUFA8;FADD;CAPN2;NDUFB8;NDUFB6;CAPN1;CYCS;NDUFB4;SDHC;NDUFS1;NDUFB2;COX7A2;CALM1;NDUFAB1;COX6A1;NDUFB5;NDUFV2;TNFRSF1A;PSENEN;NDUFS8;COX5A;NDUFB9;UQCR11;NDUFA9;NDUFA6;CALM2;NAE1;SDHB;UQCRC2;UQCRC1;NDUFA5;UQCRFS1;SDHA;NDUFA1;CDK5;TP53;IL1B;UQCRH;ATF6"
"Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",1.82495905248126e-05,0.000645389582601587,0.497110534325486,2.74715115771308,3,25,"EIF4A2;EIF3J;EIF5;EIF3G;EIF3A;PABPC1;EIF4G1;EIF2S1;EIF3D;EIF3H;EIF2S2;EIF4B;EIF3E;EIF3K;EIF4EBP1;EIF4H;EIF3F;EIF3I;EIF4E;EIF3B;EIF4A1;EIF1AX"
"Myc active pathway",1.09045308325609e-05,0.000556635082668391,0.334056013328332,2.73321891395611,0,67,"HMGA1;MYC;FOSL1;GAPDH;PIM1;NPM1;NCL;PTMA;ODC1;LDHA;NME1;ENO1;CCNB1;BCAT1;EIF4G1;EIF2S1;RUVBL2;PFKM;HSPA4;TP53;TAF10;CDK4;HSPD1;TAF9;MTDH;BIRC5;RUVBL1;TK1;HSP90AA1;EIF4E;CDC25A;DDX18;PRDX3;ACTL6A;PEG10;EIF4A1;MTA1;SMAD3;PMAIP1;BAX;ID2;NDUFAF2;SHMT1;POLR3D;TFRC;EP300;RCC1;CDCA7;PDCD10;IREB2;SUPT7L;E2F3;SLC2A1;CREBBP;UBTF"
"Spliceosomal assembly",3.46157307726923e-05,0.000836529391496885,0.639154002822106,2.71527392610971,9,14,"SNRPE;SNRPG;SNRPC;SNRPD3;SNRPA1;SNRPD1;SNRPF;SRSF2;SNRPB;SNRPB2;U2AF2"
"Telomere maintenance",2.07829635120437e-05,0.000669121064376886,0.386653940731752,2.70521510140355,2,44,"H2AFZ;HIST1H2BD;HIST1H2AC;RPA3;H2AFX;HIST2H2BE;RUVBL2;DKC1;RFC5;POLD2;HIST1H2BC;RFC3;FEN1;PRIM1;POLD3;RFC4;PCNA;DNA2;RFC1;RUVBL1;POLE;HIST2H2AC;HIST1H2BN;RFC2;PRIM2;NHP2;HIST1H2BJ;TERF2IP;LIG1;RPA1;WRAP53;POLA2;POLE2;TERF1;POLD1;ACD"
"Mitotic prometaphase",2.44494294114411e-05,0.000692885918976793,0.409875732837707,2.7044382419489,3,38,"SKA2;PPP1CC;CENPE;CENPF;PLK1;PAFAH1B1;KIF2C;NUDC;CENPA;CDC20;STAG2;MAD1L1;ERCC6L;TAOK1;RAD21;RANGAP1;SMC3;ZWINT;BUB1;RANBP2;SKA1;CKAP5;SPDL1;MAPRE1;KIF18A;CLASP2;SMC1A;CLIP1;NDE1;INCENP"
"Systemic lupus erythematosus",1.87385226548739e-05,0.000645389582601587,0.40501303731911,2.69972968125528,2,39,"H3F3A;H2AFZ;HIST1H2BD;HIST1H2AC;H2AFY;H2AFJ;SNRPD3;ACTN4;H2AFX;SSB;SNRPD1;HIST1H4C;HIST2H2BE;C3;HIST1H2BG;HIST1H2BC;H2AFV;SNRPB;HIST1H2AE;ACTN1;HIST1H3G;H3F3B;HIST3H2A;HIST1H2AG;HIST1H3H;HIST2H2AC;HIST1H2BN"
"Activation of NF-kappaB in B cells",1.01050929668553e-05,0.000556635082668391,0.331266622291586,2.65183740189027,0,63,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;SKP1;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;REL;CDC6;PSME1;PSMF1;PSMD7;CDK2;NFKBIA;PSMD14;PSMD8;PSMA6"
