"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"DNA replication pre-Initiation",4.359197907585e-05,0.00192597289371483,0.315896967785044,2.21789224584724,2,70,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;CDKN1A;PSMB3;PSMD9;PSMA3;RPA3;PSMC3;PSMB1;CCNA2;PSMC5;PSMB2;PSMA4;ORC6;PSMD8;PSMD2;PSMB7;DBF4;PSMC4;PSMC2;PSMD14;PSMD11;GMNN;RPA1;PSMB9;PSMD7;MCM7;PSMC1;MCM5;PSME1;POLA2;PSMA5;PSMA2;PSMD12;RPA2;MCM8;PSMD1;PSMD4;CDT1;PSMA1;MCM4;CDK2;MCM3;E2F3"
"Interleukin-12-mediated signaling events",0.000894321061260993,0.017156843517349,0.456616378586281,2.21768567066509,185,23,"B2M;HLA-A;SOCS1;STAT1;GADD45B;FOS;RIPK2;RELB;MAP2K3;NFKB1;RELA;HLX;STAT3"
"Negative regulation of FGFR signaling",0.00109042827214342,0.0191547520576519,0.491782749075657,2.21426826045685,253,19,"UBC;UBB;UBA52;FGF2;FGF7;FGF5;SPRY2;FGFR1;FGF1;GRB2;MAPK1;PPP2CA;MAPK3;PPP2CB;PPP2R1A"
"Polo-like kinase 1 (PLK1) pathway",0.000338500162197994,0.00850919373249441,0.378928336624979,2.21141686569802,47,38,"TPT1;RHOA;NUDC;TUBG1;CDC20;CCNB1;TPX2;PLK1;AURKA;CENPU;PRC1;SGOL1;CLSPN;CDK1;CENPE;BUB1;KIF2A;KIF20A;CDC25B;ECT2;NDC80;SPC24;FBXO5;PPP2CA;RAB1A;PPP2R1A;CDC14B;PPP1R12A;WEE1;FZR1"
"HIV factor interactions with host",2.91197111324656e-05,0.0015431510763955,0.282012435052979,2.18031238849523,0,104,"B2M;HLA-A;PSME2;PSMA7;UBC;BANF1;AP2S1;RAN;PPIA;PSMB6;RANBP1;PSMB8;SLC25A6;UBB;PSMB5;UBA52;RCC1;RAC1;SLC25A5;NPM1;PSMB3;PSMD9;TCEB2;AP2M1;SKP1;APOBEC3G;PSMA3;HMGA1;PSMC3;PSMB1;PSMC5;PSMB2;TCEB1;AP1S1;PSMA4;RBX1;AP1S2;PSMD8;PSMD2;PSMB7;NUP50;PSMC4;PSIP1;PAK2;PSMC2;NUPL2;NUP153;ARF1;XPO1;PSMD14;PSMD11;PSMB9;PSMD7;PSMC1;PSME1;KPNB1;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4"
"Licensing factor removal from origins",0.000174855744011191,0.0052078589377468,0.328406831447024,2.17639478082446,15,57,"PSME2;PSMA7;PSMB6;PSMB8;PSMB5;NQO1;PTTG1;PSMB3;PSMD9;PSMA3;PSMC3;PSMB1;CDC20;PSMC5;PSMB2;PSMA4;ORC6;PSMD8;PSMD2;PSMB7;ODC1;PSMC4;PSMC2;PSMD14;PSMD11;GMNN;PSMB9;PSMD7;MCM7;PSMC1;MCM5;PSME1;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4;CDT1;PSMA1;MCM4"
"Viral myocarditis",0.000837624519349689,0.0162834206561579,0.409075746220223,2.17178958950409,148,29,"HLA-B;HLA-A;HLA-E;HLA-C;ABL2;ACTB;RAC1;ACTG1;CAV1;CCND1"
"Syndecan 1 pathway",0.00130122334710133,0.0220602748845783,0.434612312692899,2.14775740007701,263,24,"COL1A1;COL1A2;COL6A2;PPIB;BSG;TGFB1;COL12A1;COL6A1;COL6A3;COL3A1;SDCBP;COL5A1;COL16A1;MAPK1;SDC1;COL8A1;COL4A1;MAPK3"
"S phase",2.29716070936323e-05,0.00148970387793011,0.283633270246246,2.13247534431737,0,92,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;CDKN1A;POLD2;PSMB3;PSMD9;SKP1;CKS1B;PSMA3;RPA3;MYC;CCND1;PSMC3;PSMB1;CCNA2;CDK4;PSMC5;PSMB2;PSMA4;ORC6;PSMD8;PSMD2;PSMB7;GINS2;PSMC4;PSMC2;RFC2;CCNH;PCNA;PSMD14;PSMD11;RPA1;PSMB9;CDC25B;PSMD7;MCM7;PSMC1;MCM5;PSME1;POLA2;PSMA5;PSMA2;PSMD12;RPA2;MCM8;PSMD1;PSMD4;POLD3;CDT1;PSMA1;FEN1;MCM4;CDK2;MCM3;RFC4;RFC5;PSMC6;WEE1;FZR1;LIG1;PSMD6;PRIM2"
"Aurora B signaling",0.000779677264738776,0.0155721842738238,0.378644560286313,2.127292106123,121,34,"STMN1;VIM;NPM1;BIRC5;RHOA;PSMA3;SMC4;PEBP1;SMC2;AURKA;CENPA;KIF23;AURKB;RACGAP1;SGOL1;BUB1;CDCA8;KIF20A;NDC80;NCAPH;CBX5;NCL;KIF2C;NCAPG;PPP1CC;NCAPD2"
"FRA pathway",0.00170142160102367,0.0269638336336142,0.445226373149196,2.12502502913896,362,22,"JUN;JUNB;COL1A2;ATF4;FOSL1;MMP2;DCN;CCND1;FOSL2;CCNA2"
"TWEAK regulation of gene expression",0.00197209731925822,0.0290436150654392,0.651626536935821,2.12302313837075,631,9,"COL1A1;TNFRSF12A;F3;CXCL12"
"Nucleotide di- and triphosphate biosynthesis and interconversion",0.00256158023136854,0.0345813331234752,0.504487701571552,2.11402051220156,650,16,"NME2;DTYMK;NME4;GUK1;AK1;TXN;NME1;AK5;CMPK1;RRM2;GLRX"
"Corticosteroids and cardioprotection",0.00285316931194173,0.0364905338316758,0.55002797311793,2.10748632891977,795,13,"GNAS;CALM3;CALM2;NFKB1;RELA;CALM1;HSP90AA1;ANXA1"
"Beta-3 integrin cell surface interactions",0.00179903985489388,0.0273229177962008,0.425380972164513,2.10213816805474,364,24,"FN1;COL1A1;COL1A2;TGFBI;CYR61;THBS1;HMGB1;THY1;TNC;SDC4;FBN1;PLAUR;LAMC1;SPHK1;PDGFRB"
"Ran role in mitotic spindle regulation",0.0024432787990177,0.0332925279342785,0.644246178411364,2.09897765982015,782,9,"RAN;RANBP1;RCC1;TPX2;AURKA;KPNA2"
"Interleukin-11 pathway",0.00316558336252416,0.0394480388253011,0.611487967244979,2.08725332649635,975,10,"JUN;TIMP1;FOS;SOCS3;BIRC5;TGFB1;DUSP6"
"Extracellular matrix organization",0.000962747563659227,0.0179518873067029,0.367501905264689,2.08492539137642,146,35,"COL1A1;COL1A2;COL6A2;TIMP1;PPIB;P4HB;SERPINH1;MMP2;PCOLCE;COL12A1;COL6A1;TIMP2;CRTAP;COL6A3;COL3A1;PLOD1;COL5A1;COL16A1"
"Erythropoietin-mediated neuroprotection through NF-kB",0.00177767934161751,0.0272826997902983,0.720572795761526,2.08436076980371,609,7,"SOD2;NFKBIA;CDKN1A;NFKB1;RELA;HIF1A"
"Arf6 vesicle-mediated transport",0.00350938647361798,0.0426390456544584,0.606197507675482,2.06919486921406,1081,10,"RAC1;RHOA;NME1;PIP5K1A;ARF6;PLAUR;ARF1;MAPK1;MAPK3"
"Allograft rejection",0.00212738675308325,0.0298243258268787,0.713550440399765,2.06404759379461,729,7,"HLA-B;HLA-A;HLA-E;HLA-C"
"Autoimmune thyroid disease",0.00212738675308325,0.0298243258268787,0.713550440399765,2.06404759379461,729,7,"HLA-B;HLA-A;HLA-E;HLA-C"
"Graft-versus-host disease",0.00212738675308325,0.0298243258268787,0.713550440399765,2.06404759379461,729,7,"HLA-B;HLA-A;HLA-E;HLA-C"
"Activation of NF-kappaB in B cells",0.00029699690437842,0.00801891641821733,0.307565527387919,2.05768856077147,25,59,"NFKBIA;PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;PSMB3;PSMD9;SKP1;NFKB1;PSMA3;RELA;PSMC3;PSMB1;PSMC5;PSMB2;PSMA4;PSMD8;PSMD2;PSMB7;PSMC4;PSMC2;PSMD14;PSMD11;PSMB9;PSMD7;PSMC1;PSME1;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4"
"Inhibition of matrix metalloproteinases",0.00231389737253165,0.0321301178014395,0.710039545860441,2.05389182481786,793,7,"TIMP1;MMP2;TIMP2;HRAS;TIMP3;RECK;MMP14"
"Ghrelin biosynthesis, secretion, and deacylation",0.00166810129003584,0.0269638336336142,0.760459183673469,2.04387726859066,592,6,"KLF4;SPCS1;SEC11A;SPCS3;SPCS2;SEC11C"
"Integration of provirus",0.00174405193899194,0.0270513587984069,0.758928571428571,2.03976345993198,619,6,"BANF1;PPIA;HMGA1;XRCC5;XRCC6;PSIP1"
"Messenger RNA splicing: major pathway",0.000331096310823029,0.00846909510842064,0.296850926141951,2.03442598161181,25,64,"PCF11;YBX1;SRSF5;SRSF9;CSTF3;SF3B5;SRSF2;PAPOLA;PABPN1;SF3B6;HNRNPA0;SRSF1;PCBP2;HNRNPA1;HNRNPF;RBM8A;PCBP1;PHF5A;HNRNPM;HNRNPA2B1;SRSF7;RBM5;SRSF3;RNPS1;HNRNPD;FUS;DNAJC8;NUDT21;RBMX;HNRNPA3;HNRNPK;HNRNPR;SNRPA;HNRNPUL1;SRSF6;MAGOH;SNRPA1;SNRNP70;PTBP1;SRSF4;SMC1A;SRRM1;CPSF7;DHX9;SNRPB2;SRSF11;HNRNPH1;SUGP1;CCAR1;HNRNPU"
"Axonogenesis regulation by p75 neurotrophin receptor",0.00107565435640014,0.0191256591662367,0.822981836087781,2.03074150466195,398,5,"RHOA;RTN4;NGF;ARHGDIA"
"Apoptosis regulation",0.000426143281546778,0.00997708964599808,0.298002781614678,2.02302121951073,34,62,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;CDKN1A;PSMB3;PSMD9;PSMA3;MAGED1;MDM2;PSMC3;PSMB1;PSMC5;PSMB2;PSMA4;SHFM1;POMP;PSMD8;PSMD2;PSMB7;PSMC4;PAK2;PSMC2;PSMD14;PSMD11;PSMB9;PSMD7;PSMC1;PSME1;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4;DAPK2;PSMA1;DAPK3"
"Oxidative stress",0.00462080212905791,0.0495377169424002,0.469024115785158,2.01616770117264,1138,17,"SOD2;JUNB;FOS;NQO1;CYBA;SOD1;NFKB1;MGST1"
"mRNA stability regulation by proteins that bind AU-rich elements",0.000219981668194317,0.00615163628743453,0.276342340216243,2.01609216199581,11,81,"ZFP36;PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;ZFP36L1;HSPB1;PSMB3;PSMD9;HSPA8;PABPC1;YWHAB;PSMA3;PSMC3;EXOSC4;PSMB1;SET;PSMC5;PSMB2;PSMA4;EXOSC8;PSMD8;PSMD2;PSMB7;HNRNPD;PSMC4;EXOSC6;ANP32A;PSMC2;XPO1;PSMD14;PSMD11;PSMB9;PSMD7;PSMC1;DCP1A;TNPO1;PSME1;EXOSC3;YWHAZ;KHSRP;PSMA5;PSMA2;PSMD12;XRN1;PSMD1;PSMD4;ELAVL1;PSMA1"
"Free radical-induced apoptosis",0.00132637078533552,0.0222281448852779,0.815832451338098,2.0131001039562,491,5,"GPX1;SOD1;NFKB1;RELA"
"Autodegradation of Cdh1 by Cdh1-APC/C",0.000601066620038468,0.0130272082763728,0.302231246971529,2.00292577840913,54,57,"PSME2;PSMA7;ANAPC11;PSMB6;PSMB8;PSMB5;PSMB3;PSMD9;PSMA3;PSMC3;PSMB1;UBE2C;PSMC5;PSMB2;PSMA4;PSMD8;PSMD2;PSMB7;PSMC4;PSMC2;PSMD14;PSMD11;ANAPC7;PSMB9;PSMD7;CDC27;PSMC1;ANAPC5;PSME1;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4"
"NF-kappaB activation",0.00150699444919218,0.0246876169317101,0.811550107488984,2.00253324450646,558,5,"NFKBIA;NFKB1;SQSTM1;RELA"
"RAGE pathway",0.00371310325263792,0.0434880100933582,0.397107785289238,1.99365298426083,732,25,"FN1;TIMP1;CTGF;CYBA;ITGB1;F3;TGFB1;RELA;ID2;MFGE8"
"Alpha-V beta-3 integrin/OPN pathway",0.00413403265042114,0.0467241829791784,0.416575837198312,1.98827862401647,881,22,"JUN;NFKBIA;FOS;RAC1;RHOA;MMP2;PIP5K1A;NFKB1;RELA;CDC42;ILK;BCAR1;CD44"
"Apoptosis modulation and signaling",0.000985014392686029,0.0179518873067029,0.309208876273541,1.9820257145701,102,51,"BBC3;JUN;NFKBIA;PMAIP1;MCL1;CFLAR;FOS;TNFRSF10B;HN1;BIRC2;BIRC5;MYD88;NFKB1;CAPNS1;BAD"
"Phagosome",0.000326909074698724,0.00846909510842064,0.281169612755898,1.98103186449939,21,71,"HLA-B;HLA-A;HLA-E;HLA-C;TAP1;THBS1;ACTB;TUBA1B;CALR;TUBB;RAC1;ATP6V0E1;ACTG1;CYBA;ITGB1;TUBB6;ATP6V1F;SEC61G;TUBB4B;TUBA1A;TUBA1C;STX12;SEC61B;ATP6V1G1;DYNC1H1;LAMP1;CTSL;ITGB5;ATP6V1D;RAB7A;COMP;HGS;RAB5C;CANX;TUBB2A;C1R;ATP6V0A1"
"Integrins in angiogenesis",0.00144490566352908,0.0239394597434704,0.320590666880145,1.97520839081619,172,45,"FN1;COL1A1;COL1A2;COL6A2;CSF1;RAC1;RHOA;FGF2;COL12A1;COL6A1;HSP90AA1;COL6A3;MFGE8;COL3A1;COL5A1;COL16A1;ILK;BCAR1;ROCK1;MAPK1;SDC1;TLN1;COL8A1;COL4A1;MAPK3;PI4KB"
"Basic mechanisms of SUMOylation",0.00345997400800014,0.0423919504509596,0.733967717058692,1.9726764630931,1229,6,"SUMO2;SUMO3;SUMO1;UBE2I;SAE1"
"Degradation of beta-catenin by the destruction complex",0.000560316833700511,0.0127647178677398,0.287561507960344,1.97076226343402,43,64,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;PSMB3;PSMD9;SKP1;PSMA3;PSMC3;PSMB1;CDC20;PSMC5;PSMB2;PSMA4;RBX1;PSMD8;PSMD2;PSMB7;PSMC4;PSMC2;PSMD14;PSMD11;PSMB9;PPP2R5E;PSMD7;PSMC1;PSME1;FBXO5;PSMA5;PSMA2;PSMD12;PSMD1;PPP2CA;PSMD4"
"Activation of NOXA and translocation to mitochondria",0.00274979309154924,0.0357964136382035,0.789476739654601,1.94806630217145,1019,5,"BBC3;PMAIP1;TFDP1"
"Cell cycle checkpoints",0.000223619151738018,0.00615163628743453,0.254983323480359,1.9357956415239,8,96,"PSME2;PSMA7;UBC;ANAPC11;PSMB6;PSMB8;UBB;PSMB5;UBA52;CDKN1A;PSMB3;PSMD9;PSMA3;RPA3;MDM2;PSMC3;PSMB1;CDC20;CCNB2;CCNB1;UBE2C;PSMC5;PSMB2;MAD2L1;BUB3;PSMA4;ORC6;PSMD8;PSMD2;PSMB7;CLSPN;CDK1;DBF4;PSMC4;PSMC2;RFC2;PSMD14;PSMD11;ANAPC7;RPA1;PSMB9;PSMD7;MCM7;CDC27;PSMC1;RAD1;ANAPC5;MCM5;PSME1;PSMA5;PSMA2;PSMD12;RPA2;MCM8;PSMD1;PSMD4"
"Thymic stromal lymphopoietin (TSLP) pathway",0.00388485203806681,0.0442508927461048,0.353942357911156,1.92526412447971,655,31,"PSME2;CSF1;IL7R;PSMB8;CXCL1;NME1;TGFB1;IRF2;MYC;IL15;PSMB1;PSMC5;PSMB2;PSMA4;PSMD11;PDCD5;PSMB9;PSME1;PSMA5;PSMA2;PSMA1;BCL3"
"RANKL regulation of apoptosis and immune response",0.00357329940881539,0.0427038568692855,0.346048304060703,1.92395824134179,572,33,"EGR1;JUN;HLA-C;TXNIP;MYL6;OAZ1;RELB;TXN;MKI67;CALM1;CDK4;PYCARD;CDC42;CDK1;GABPB1;CD44;FUBP1;CTSK;CDC27;TRAF3;ILF3"
"FGFR ligand binding and activation",0.00372839592707117,0.0434880100933582,0.776559112358118,1.91619152590977,1382,5,"FGF2;FGF7;FGF5;FGFR1;FGF1"
"ECM-receptor interaction",0.00272878429875017,0.0357964136382035,0.312427989261378,1.89855827039938,342,43,"FN1;COL1A1;COL1A2;COL6A2;THBS1;AGRN;ITGB1;TNC;COL6A1;SDC4;SDC2;COL6A3;HSPG2;COL3A1;LAMA2;LAMB2;ITGB5;COL5A1;CD44;COMP;ITGA11;LAMC1;HMMR"
"APOBEC3G-mediated resistance to HIV-1 infection",0.0046099472417149,0.0495377169424002,0.767517481746376,1.89388093076909,1709,5,"BANF1;PPIA;APOBEC3G;HMGA1;PSIP1"
"Senescence and autophagy",0.000978579971729912,0.0179518873067029,0.27203311385293,1.88703989430979,71,67,"JUN;FN1;COL1A1;THBS1;SPARC;IFI16;CEBPB;CXCL1;FKBP8;CDKN1A;MAP2K3;GABARAP;TGFB1;SQSTM1;HMGA1;MDM2;IGFBP7;HRAS;ING2;RSL1D1;SERPINB2;GABARAPL2"
"Interleukin-6 signaling pathway",0.00378348130392296,0.04378028365968,0.298397362769168,1.83847203187432,452,45,"JUN;JUNB;STAT1;MCL1;TIMP1;FOS;CEBPD;SOCS3;CEBPB;RAC1;HSP90B1"
"Arachidonate epoxygenase/epoxide hydrolase pathway",0.000321504942203879,0.00846909510842064,0.954864210123677,1.83824310660636,128,3,"GSTP1;COX8A;COX5A"
"Prolactin activation of MAPK signaling",0.00313575682052644,0.0394132193476513,0.277251517680942,1.80816971865706,306,54,"JUN;NFKBIA;SOCS1;STAT1;FOS;SOCS3;PPIB;PPIA;RAC1;EIF4EBP1;ITGB1;CTSD;NFKB1;MYC;RELA;HRAS;STAT3"
"Platelet activation, signaling and aggregation",0.00116702455419662,0.0202562119049842,0.235273620522483,1.77419692327742,49,93,"FN1;COL1A1;COL1A2;THBS1;SPARC;TIMP1;CFL1;PFN1;CD63;ALDOA;PPIA;RHOB;RAC1;CALU;TMSB4X;SOD1;RHOA;GNG11;TGFB1;GNB2;PSAP;SERPING1;HSPA5"
"Small leucine-rich proteoglycan (SLRP) molecules",0.00273653043829348,0.0357964136382035,0.907815886778019,1.74766870330315,1097,3,"LUM;BGN;DCN"
"ACE inhibitor pathway",0.00339947861369063,0.042003727277635,0.900420757363254,1.73343207622568,1363,3,"BDKRB1;TGFB1;ATP6AP2"
"Cell cycle",0.00194552529182879,0.0289930003181674,0.18379745580245,1.73314613829862,0,332,"GADD45B;GADD45A;PSME2;PSMA7;H2AFZ;UBC;TUBB;ANAPC11;PSMB6;PSMB8;UBB;PSMB5;UBA52;NHP2;YWHAQ;CDKN1A;NPM1;PTTG1;POLD2;BIRC5;PSMB3;DYNLL1;PSMD9;DCTN3;ANAPC13;YWHAH;TGFB1;SKP1;CKS1B;YWHAB;LMNA;PSMA3;TYMS;CENPF;NUDC;SSNA1;HIST1H2AC;TUBG1;SMARCA5;CENPM;TFDP1;RPA3;TUBB4B;MYC;CCND1;MDM2;MAD2L2;PSMC3;PSMB1;CDC20;SPC25;CCNA2;TUBA1A;CCNB2;CDK4;CCNB1;HSP90AA1;CENPN;UBE2C;TOP2A;PSMC5;PLK1;PSMB2;AURKA;UBE2I;CENPA;CETN2;YWHAE;SEC13;MAD2L1;BUB3;SGOL2;DYNC1H1;CENPU;PSMA4;RBX1;ORC6;CENPK;KIF23;ZWINT;E2F4;AURKB;CSNK1E;PSMD8;PSMD2;PSMB7;SGOL1;CDKN2D;CLSPN;RRM2;CDK1;DBF4;CENPJ;RUVBL2;CDKN2C;CENPE;CENPT;GINS2;BUB1;PSMC4;PLK4;TERF2IP;KIF2A;SYNE1;CENPO;CDCA8;PSMC2;RBBP7;RFC2;RAD21;CCNH;H2AFX;ARF1;PCNA;KIF20A;MIS18A;HJURP;XPO1;PSMD14;PSMD11;ANAPC7;GMNN;PKMYT1;PPP2R2A;RPA1;DHFR;SPDL1;PSMB9;CDC25B;NDC80;MAPRE1;PPP2R5E;PSMD7;MCM7;CDC27;PSMC1;CENPH;RAD1;MYBL2;OIP5;CENPL;ZWILCH;ANAPC5;MCM5;SPC24;PMF1;PSME1;CKAP5;POLA2;PRKDC;RUVBL1;KIF2C;FBXO5;YWHAZ;SKA1;PSMA5;PSMA2;NEK2;SMC3;PSMD12;RPA2;DIDO1;MCM8;PPP1CC;PSMD1;PPP2CA;PSMD4;NDE1;POLD3;SMC1A;CDT1;CCND3;CASC5;PSMA1;RCC2;FEN1;NUF2;FGFR1OP;APITD1;MIS18BP1;MCM4;SKA2;HDAC2;CDK2;TUBGCP3;ACTR1A;BRCA1;PPP2CB;PPP2R1A;CEP78"
"Interleukin-4 regulation of apoptosis",0.00202729280764925,0.0292920271551228,0.217794543033883,1.69127638477963,66,106,"JUN;IFI6;NNMT;FN1;STAT1;GADD45B;CH25H;FOS;IFI16;CEBPB;IL7R;CITED2;ARID5B;CREM;RIPK2;CDKN1A;HSPB8;F3;HSPA8;TNC;RBMS1;NFIL3;MYC;LOX;DUSP6;TIMP2;NINJ1;HOXB6;ELL2;TOP2A;UBE2L6;ANXA1;TIMP3;MAD2L1;FBN1;TMEM259;CTSL;GCNT1;DST;CYP1B1"
"Apoptosis",0.000431108811864114,0.00997708964599808,0.200131466806473,1.68906335551654,4,159,"BBC3;JUN;NFKBIA;PMAIP1;MCL1;CFLAR;PSME2;HMGB1;CASP4;PSMA7;UBC;VIM;PSMB6;TNFRSF10B;PSMB8;UBB;PSMB5;UBA52;BIRC2;BIRC5;PSMB3;DYNLL1;PSMD9;MYD88;BCAP31;IRF2;YWHAB;LMNA;NFKB1;PSMA3;BAD;TFDP1;MYC;NGF;MAGED1;MDM2;ACIN1;RELA;PSMC3;PSMB1"
"FSH regulation of apoptosis",0.000907532519915297,0.0171841871952793,0.193275304420509,1.64770485278707,8,168,"GBP1;ISG15;IER3;IFITM3;PMAIP1;STAT1;THBS1;DUSP1;CFLAR;TIMP1;IFITM1;CH25H;IFI35;ACTB;GNAS;CASP4;TUBB;RHOB;CREM;ARPC1A;NPC2;MAP2K3;TK1;S100A4;THY1;PGK1;IGFBP3;FILIP1L;BAD;RAB2A;TPM1;ARL6IP5;P4HA2;IGFBP4;KNSTRN;RAB4A;IL15;S100A6;IGFBP6;COX7A1;TUBA1A;TMBIM6;STK17A;DAB2;SDC2;TIMP3;BDNF;DKK1;MAP4K4;SGK1;BNIP3L;TFPI2;CEBPG;IFITM2;ITGB5;TPM2;BAG1;PGRMC1;SH3BP4;PPIH;ENC1;ILK;DUSP14"
"Protein processing in the endoplasmic reticulum",0.00243841751679522,0.0332925279342785,0.197460007735491,1.60565820084369,48,131,"PPP1R15A;ATF4;PDIA6;CALR;P4HB;SSR4;PDIA3;SSR2;DAD1;HSP90B1;STUB1;LMAN2;BCAP31;SKP1;UBE2E3;TUSC3;HSPA8;DNAJA1;HSPA5;UBE2D2;SEC61G;ERP29;UFD1L;CKAP4;DDOST;CRYAB;DNAJB11;HSP90AA1;SEC61B;EIF2AK2;SSR1;RNF5;ERLEC1;RPN1;PDIA4;SEC13;VIMP;XBP1;UBE2G2;RPN2;RBX1;DDIT3;TRAM1"
"TGF-beta signaling pathway",0.00362414920887475,0.0429594272076372,0.196692518059262,1.58384957316517,81,125,"PPP1R15A;JUN;JUNB;KLF6;STAT1;THBS1;FOS;CTGF;PML;FKBP1A;RAC1;MAP2K3;ITGB1;FOSB;PPP1CA;SMURF2;BAMBI;RHOA;TGFB1;SKP1;SUMO1;CAV1;NFKB1;TFDP1;MYC;CCND1;STRAP;CCNB2;ENG;ZEB2;HRAS;SMAD7;STAT3;DYNLRB1;UBE2I;DAB2;YWHAE"
"HIV infection",0.002029145914038,0.0292920271551228,0.186546130525836,1.5824143571052,21,163,"B2M;HLA-A;PSME2;PSMA7;UBC;BANF1;AP2S1;RAN;GTF2B;PPIA;PSMB6;RANBP1;PSMB8;SLC25A6;UBB;PSMB5;UBA52;RCC1;RAC1;SLC25A5;NPM1;PSMB3;PSMD9;TCEB2;POLR2J;AP2M1;SKP1;APOBEC3G;POLR2E;PSMA3;HMGA1;TCEA1;POLR2F;POLR2I;PSMC3;PSMB1;PSMC5;XRCC5;PSMB2;POLR2L;TCEB1;AP1S1;PSMA4;RBX1;XRCC6;POLR2G;AP1S2;NELFE;GTF2E2;PSMD8;PSMD2;PSMB7;TAF12;NUP50;GTF2A2;PSMC4;PSIP1;SSRP1;PAK2;VPS37B;PSMC2;NUPL2;CCNH;NUP153;ARF1;XPO1;POLR2C;PSMD14;PSMD11"
"Antigen presentation: folding, assembly, and peptide loading of class I MHC proteins",0.00194877505567929,0.0289930003181674,0.178338970526638,1.54814552168071,13,186,"HLA-B;B2M;HLA-A;SOCS1;HLA-E;HLA-C;TAP1;RBCK1;PSME2;TAPBP;SOCS3;PSMA7;UBC;CALR;ANAPC11;PSMB6;PSMB8;UBB;PSMB5;UBA52;PDIA3;STUB1;CYBA;UBE2Z;PSMB3;PSMD9;TCEB2;WSB1;SMURF2;ANAPC13;SKP1;UBE2E3;UBE2S;PSMA3;UBE2L3;HSPA5;UBE2D2;SEC61G"
"TGF-beta regulation of extracellular matrix",0.00172711571675302,0.0270513587984069,0.154591059131604,1.45127332477276,0,326,"JUNB;SAT1;FN1;COL1A1;COL1A2;TGFBI;TNFAIP2;CYR61;RCAN1;TAP1;CEBPD;TNFAIP6;CSF1;ARID5A;CTGF;C1S;STMN1;PLK2;TNFRSF12A;BRD2;CITED2;CXCL1;CREM;LUM;EIF4EBP1;S100A10;NPC2;PTTG1;F3;NRP2;FOSL1;PPP1CA;BAMBI;S100A11;PKM;TGFB1;CRABP2;CKLF;FGF7;ADAMTS1;SQRDL;CAV1;IDH2;MORF4L2;TFDP1;ADAMTS6;PMVK;TNC;ARL6IP5;CKAP4;DLC1;MYC;LOX;LGALS3;ASNA1;MGST1;CCND1;HAS2;CRYAB;NINJ1;PEBP1;CAP1;FBLN1;SDC4;ELN;FBLN5;RPP38;SNAI2;ID2;BTN2A1;GARS;NSMCE1;SMAD7;FOXD1;CLK1;SSR1;RAB13;GABARAPL2;PSG4;PUS1;AEBP1;GYPC;TIMP3"
"Protein metabolism",0.00267809319764328,0.0357964136382035,0.153843764988371,1.39878017676115,4,258,"EEF1A1;EEF2;ACTB;TUBA1B;CALR;VKORC1;EEF1B2;EIF5A;SLC25A6;UBA52;SSR4;PDIA3;PFDN5;SSR2;EEF1D;DAD1;SRP14;FAU;EIF4EBP1;EIF3F;TBCB;TUBB6;GPAA1;ATP5G1;EIF3K;SRP9;TUSC3;PABPC1;TIMM13;TOMM7;SEC61G;EIF2S2;TUBB4B;DDOST;HSCB;SPCS1;EIF4A1;SEC11A;TOMM22;EIF4A2;CYC1;SPCS3;TIMM9;TUBA1A;TUBA1C;TOMM5;PIGL;EIF1AX;VDAC1;SPCS2;SEC61B;CCT3;EIF5B;HSPD1;ATP5B;SSR1;EIF3E;TOMM40;RPN1;CCT6A;SEC13;TIMM8B;EIF3H;MLEC;TIMM8A;RPN2;CCT5;ATP5A1;TBCC;TRAM1;TIMM17A;EIF3I;EIF5;PFDN2;GCNT1;EIF3D;NOP56;TIMM22;GRPEL1;TCP1;TBCA;LMAN1;EIF3G;GAS6;SSR3;CCT7;DHPS;SEC11C;VBP1;TIMM10;PAM16;PLAUR;SPHK1;FBXL5;DPM2;PRKCSH;MTX1;CANX;GNPNAT1;TUBB2A;TIMM17B;TIMM50;ARSJ;EIF4B;PIGH;PIGX;GMPPB;MGAT2;COX17;CCT4;GMPPA;UAP1"
