"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"Adrenergic pathway",2.00631185710244e-06,6.38153948258478e-05,0.347188992716965,3.34176878046639,0,71,"RGS9;ADCY5;PDE1B;PRKCA;PDE10A;RGS17;RGS8;GNAQ;RGS4;ADCY1;KCNJ9;ITPR1;BRAF;PRKCB;MAPK1;PLCB4;PDE1A;PDE4A;PRKCE;PDE2A;PDE4B;PDE7B;PRKACA;PRKCH;PLCB1;MAPK10;RGS2;RGS10;RGS20;ADCY9;CACNA1C;PRKCG;MAPK8;SRC;KCNJ3;RGS14;MAPK4;CACNA1B;PLCL2;ADCY2;GNAI1;PDE1C;ADCY3;GRK6;MAPK14;PRKCZ;AKT2;KRAS;PDE8B;NRAS"
"Integration of energy metabolism",2.0046106043901e-06,6.38153948258478e-05,0.342457334946299,3.3396353881997,0,73,"AKAP5;ADCY5;PRKCA;GNB2;PRKAR1B;GNAQ;GNG3;ADCY1;VAMP2;GNAS;GNB1;SLC25A5;CACNA1A;STXBP1;SPCS1;ITPR1;STX1A;GNB5;CACNA1E;GNG7;PRKAR1A;GNG4;KCNB1;PRKACA;GNG2;CACNB2;PPP2R5D;PLCB1;SNAP25;TALDO1;SLC25A4;ADCY9;CACNA1C;PCSK1;SYT5;MARCKS;ADRA2C;TKT;SPCS3;GNAO1;ADCY2;GNAI1;RAPGEF4;ADCY3;CACNA2D2;PRKAR2B;CTNNB1;SEC11C;CACNB3"
"Salivary secretion",2.00453023833865e-06,6.38153948258478e-05,0.444335728775741,3.30644056281427,0,41,"ATP2B1;ADCY5;CALM2;ATP1A1;PRKCA;CALM1;ATP2B2;GNAQ;ADCY1;VAMP2;GNAS;CALM3;KCNMA1;ITPR1;PRKCB;PLCB4;ATP1B1;PRKACA;ATP1A3;PLCB1;ADCY9;ATP2B4;GUCY1B3;FXYD2;PRKCG;ATP1B2;GUCY1A3;RYR3;SLC12A2;ADCY2"
"G-protein-mediated events",2.00550310050779e-06,6.38153948258478e-05,0.514940993379114,3.3015409232383,0,30,"ADCY5;GNAL;PDE1B;PRKCA;CALM1;PRKAR1B;ADCY1;CAMK4;ITPR1;MAPK1;PLCB4;PRKAR1A;PDE1A;PRKACA;PLCB1;ADCY9;CREB1;PRKCG;GNAO1;ADCY2;GNAZ;GNAI1;PDE1C;ADCY3;PRKAR2B;ADRBK1"
"Gastrin-CREB signaling pathway via PKC and MAPK",2.00437354307098e-06,6.38153948258478e-05,0.367911082085354,3.27322136770871,0,60,"CCK;PRKCA;GNB2;DGKB;GNAQ;DGKE;GNG3;DGKG;GNB1;APP;HBEGF;TAC1;DGKZ;ITPR1;MAPK1;MAP2K1;PLCB4;GNB5;ARHGEF25;GNG7;RASGRP1;GNG4;PRKCE;PRKCH;GNG2;KALRN;P2RY1;PLCB1;RGS2;MCHR1"
"Chemiosmotic coupling formation of ATP",2.0027036499274e-06,6.38153948258478e-05,0.787191627211562,3.27270193456498,0,12,"ATP5G1;ATP5J;ATP5E;ATP5L;ATP5C1;ATP5A1;ATP5D;ATP5H;ATP5B;ATP5J2;ATP5F1;ATP5O"
"Transmembrane transport of small molecules",2.00875011550313e-06,6.38153948258478e-05,0.225929397327085,3.19078063874091,0,165,"SLC24A2;ATP2A2;ATP2B1;ADCY5;ATP1A1;SLC17A7;SLC41A1;ARHGEF9;GNB2;SLC8A2;SLC1A2;PRKAR1B;ATP2B2;SLC12A5;ATP6V1D;GABRA4;SLC4A4;GNG3;SLC4A10;ATP6V0B;ATP6V0A1;ADCY1;SLC6A1;GABRG2;GNAS;GNB1;ATP8A1;ATP6V1F;ATP9A;SLC36A1;SLC24A4;GABRA1;FTH1;GNB5;ATP1B1;GNG7;PRKAR1A;SLC27A4;SLC9A6;GNG4;SLC38A2;SLC2A13;ATP6V1E1;SLC43A2;GABRA2;SLC2A3;ATP6V1G2;PRKACA;ATP1A3;GNG2;SLC38A1;ATP6V0D1;TFRC;GLRA2;HK1;SLCO3A1;ADCY9;ATP2B4;RANBP2;ATP6V1A;GABRB3;RAB11FIP2;SLC6A6;SLC5A3;FXYD2;SLC7A1;ATP6V0E2;SLC4A8;ABCB10;ATP6V1G1;ATP1B2;ATP6V1B2;ABCD2;SLC39A10;POM121;PEX19;SLC12A2;HMOX2;GLRB;SLC24A3;GABRG3;GABRB1;G6PC3;ADCY2;MYO5B;ATP8B2"
"Voltage-gated potassium channels",2.00393974553973e-06,6.38153948258478e-05,0.573985500601633,3.17760680650962,0,22,"KCNH7;KCND3;KCNQ5;KCND2;KCNC1;KCNH3;KCNA4;KCNAB1;KCNB1;KCNQ3;KCNA1;KCNQ2;KCNG1;KCNV1;KCNC3;KCNS2;KCNAB2;KCNF1;KCNA5;KCNH1"
"Class B GPCRs (secretin family receptors)",2.00096446487207e-06,6.38153948258478e-05,0.637731389770609,3.12588033398237,0,17,"RAMP1;GNB2;GNG3;ADCYAP1R1;LPHN3;GNAS;GNB1;LPHN2;GNB5;GNG7;GNG4;GNG2;LPHN1;FZD3"
"Phospholipase C-mediated cascade",2.00510499732318e-06,6.38153948258478e-05,0.525206823161246,3.09020175924772,0,25,"ADCY5;PDE1B;PRKCA;CALM1;PRKAR1B;ADCY1;FGFR1;CAMK4;ITPR1;PRKAR1A;PDE1A;PRKCE;PRKACA;FGF9;ADCY9;CREB1;PRKCG;ADCY2;PDE1C;ADCY3;PRKAR2B;ADRBK1"
"Insulin secretion regulation by glucagon-like peptide-1",2.00436149060355e-06,6.38153948258478e-05,0.54652979855444,3.09019553494612,0,23,"AKAP5;ADCY5;GNB2;PRKAR1B;GNG3;GNAS;GNB1;ITPR1;GNB5;GNG7;PRKAR1A;GNG4;KCNB1;PRKACA;GNG2"
"Nitric oxide signaling pathway",4.00192892974414e-06,0.000108019430762615,0.619392044214171,3.03598888354961,1,17,"PPP3CA;CALM2;GRIN2B;PRKCA;CALM1;PRKAR1B;DLG4;CALM3;PRKCB;GRIN1;PRKAR1A;CAMK2B"
"Peptide G-protein coupled receptors",4.00851408391423e-06,0.000108019430762615,0.637689410843997,3.03596144153419,1,16,"PENK;CCK;CX3CL1;APP;NPY;ATP8A1;TAC1;HEBP1;PDYN;SST;MCHR1;OPRK1;OPRL1"
"Platelet activation, signaling and aggregation",4.01523379702592e-06,0.000108019430762615,0.275133087047526,3.02975895136108,1,95,"PRKCA;GNB2;CALM1;DGKB;GNAQ;PSAP;ACTN1;DGKE;GNG3;DGKG;GNB1;APP;WDR1;SOD1;DGKZ;PPIA;ITPR1;PRKCB;MAPK1;GNB5;GNG7;GAS6;PDGFA;RASGRP1;TMSB4X;GNG4;PRKCE;SCG3;HSPA5;PRKCH;GNG2;P2RY1;CAP1;ARRB2;PFN1;MGLL;PRKCG;PDPK1;CDC42;CFL1;DGKH;ADRA2C;SRC;ALDOA;ACTN2;PTPN1;RASGRP2;CLU;DGKI;RHOB;GNAI1;YWHAZ;RAPGEF4;SOS1;MAPK14;PRKCZ;AKT2;ACTN4;HABP4"
"EGFR interaction with phospholipase C-gamma",6.01365098774217e-06,0.000158693567732085,0.520196690649352,3.0019112205555,2,24,"ADCY5;PDE1B;PRKCA;CALM1;PRKAR1B;ADCY1;CAMK4;ITPR1;MAPK1;PRKAR1A;PDE1A;PRKCE;PRKACA;ADCY9;CREB1;PRKCG;ADCY2;PDE1C;ADCY3;PRKAR2B;ADRBK1"
"Glucagon-type ligand receptors",2.00253119943609e-06,6.38153948258478e-05,0.741471844369777,2.95855538178345,0,11,"GNB2;GNG3;ADCYAP1R1;GNAS;GNB1;GNB5;GNG7;GNG4;GNG2"
"Inwardly rectifying potassium channels",4.0054072998548e-06,0.000108019430762615,0.709444306005482,2.94947211386721,1,12,"GNB2;GABBR2;GNG3;KCNJ9;GNB1;GNG7;GNG4;GNG2;GABBR1;KCNJ4;KCNJ3;KCNJ2"
"Hemostasis pathway",4.0153063477978e-06,0.000108019430762615,0.192445261486924,2.942545199098,1,198,"ATP2A2;ATP2B1;PDE1B;BSG;PRKCA;PDE10A;GNB2;CALM1;SLC8A2;PRKAR1B;ATP2B2;DGKB;GNAQ;SIRPA;PSAP;C1QBP;ACTN1;DGKE;GNG3;CD47;DGKG;KIF5A;GNAS;GNB1;APP;WDR1;KIF5C;SOD1;KLC1;KCNMA1;DGKZ;PPIA;ITPR1;PRKCB;MAPK1;KIF3A;GNB5;ATP1B1;GNG7;DOCK4;PRKAR1A;PDE1A;GAS6;PDGFA;RASGRP1;TMSB4X;GNG4;HDAC2;PRKCE;PDE2A;SCG3;HSPA5;PRKACA;PRKCH;GNG2;PPP2R5A;PPP2R5D;DOCK9;P2RY1;KIF2A;DOCK3;L1CAM;CAP1;ARRB2;ATP2B4;CREBBP;PFN1;MGLL;GUCY1B3;AKAP10;LRP8;PRKCG;PDPK1;CDC42;CFL1;DGKH;ITGAV;ADRA2C;SRC;ALDOA;ACTN2;PTPN1;ATP1B2;GUCY1A3;KCNMB4;JAK2;ITPK1;RASGRP2;CLU;DGKI;CAPZA2;RHOB;GNAI1;YWHAZ;RAPGEF4;SOS1;PRKAR2B;MAPK14;PRKCZ;H3F3A;AKT2;KRAS;MAFG;EHD3;ACTN4"
"MAPK signaling pathway",4.0175647932762e-06,0.000108019430762615,0.213493176245072,2.94127571215578,1,156,"PPP3CA;PRKCA;MEF2C;NTRK2;STMN1;PTPN5;RASGRF2;JUN;CACNA1A;FGFR1;CACNG2;BRAF;PRKCB;MAPK1;MAP2K1;HSPA8;CACNA2D1;CACNA1E;PDGFA;RASGRP1;TAOK1;CACNA1I;MRAS;HSPA5;MAPT;RASA2;PRKACA;PRKCH;CACNB2;PPP3R1;FGF9;MAP2K4;MAPK10;ARAF;ARRB2;H3F3B;ACVR1C;MAP3K10;CACNA1C;DUSP8;MAP2;RAPGEF2;CACNB1;PPP5C;RAC3;CREB1;EIF4E;MAPK8IP2;HMGN1;CACNG4;FGF14;TAB2;PPP3CB;ELK1;PRKCG;MEF2A;NLK;PAK1;CDC42;MAPK8;SRC;DUSP3;RASGRF1;CACNB4;RASGRP2;MAPK4;CACNA1B;CACNG5;CACNA2D3;CACNG7;SOS1;NF1;PPM1B;FGF12;CACNA2D2;MAPK8IP3;MAPK14;PRKCZ;H3F3A;MINK1;DUSP14;AKT2;KRAS;CACNB3;TAOK3;RASA3;PTPRR;ATF4;NRAS;CACNG3;MEF2D;ACVR1B;SRF;GADD45G;MAPK8IP1;MAPK6;DUSP6;MAP2K2;CHP1;NR2C2;MAP3K5;CACNA1D;MAP3K7;MAPKAPK5;AKT3;HRAS"
"Ck1/Cdk5 regulation by type 1 glutamate receptors",4.01067642063172e-06,0.000108019430762615,0.542874812134012,2.93932134048341,1,21,"PPP3CA;PPP1R1B;PRKAR1B;CDK5R1;ADCY1;PPP1CA;GNAS;GNB1;GRM1;PRKAR1A;NCS1;CAMK2B;PPP2R5D;PLCB1"
"Activation of NMDA receptor upon glutamate binding and postsynaptic events",8.01932657705069e-06,0.000207773461314495,0.467247041854145,2.89954979608179,3,28,"GRIN2B;AKAP9;GRIA2;CALM1;DLG4;RASGRF2;GRIA3;ADCY1;CAMK4;BRAF;MAPK1;GRIN1;CAMK2B;CAMK2A;CAMK2D;CREB1;PDPK1;ACTN2;RASGRF1;GRIA1;CAMK2G;ADCY3"
"GnRH signaling pathway",2.00271969334356e-06,6.38153948258478e-05,0.348446061105259,2.89900893895313,0,52,"ADCY5;CALM2;PRKCA;CALM1;GNAQ;ADCY1;JUN;GNAS;CALM3;HBEGF;ITPR1;PRKCB;MAPK1;MAP2K1;PLCB4;PTK2B;CAMK2B;CAMK2A;PRKACA;CAMK2D;MAP2K4;PLCB1;MAPK10;ADCY9;CACNA1C;ELK1;CDC42;MAPK8;SRC;ADCY2;SOS1;CAMK2G;ADCY3;MAPK14;KRAS;ATF4;NRAS"
"Platelet homeostasis",1.00226511916932e-05,0.000250331808224122,0.387930754860071,2.88671358246744,4,41,"ATP2A2;ATP2B1;PDE1B;PDE10A;GNB2;SLC8A2;ATP2B2;GNG3;GNAS;GNB1;KCNMA1;ITPR1;GNB5;GNG7;PDE1A;GNG4;PDE2A;GNG2;PPP2R5A;PPP2R5D;ATP2B4;GUCY1B3;LRP8"
"Cooperation of prefoldin and TriC/CCT  in actin and tubulin folding",1.00196987276987e-05,0.000250331808224122,0.51917917882791,2.87419680586431,4,22,"ACTB;CCT3;TUBB2A;TUBB4A;CCT6A;TUBA1B;TUBA1A;PFDN4;VBP1;TUBB4B;TUBB3;PFDN2;PFDN1;CCT8;CCT4;CCT5;TUBB2B;PFDN5;CCT7"
"Neurotransmitter release cycle",1.60348919248284e-05,0.000374585590047221,0.503880009872969,2.84904457318982,7,23,"SYN2;SLC17A7;GAD1;VAMP2;SLC6A1;STXBP1;RAB3A;STX1A;RIMS1;HSPA8;DNAJC5;SLC38A2;SNAP25;SYT1;SYN1"
"Dopamine neurotransmitter release cycle",4.00573621425882e-06,0.000108019430762615,0.740151766144931,2.822639074964,1,10,"SYN2;VAMP2;STXBP1;RAB3A;STX1A;RIMS1;SNAP25;SYT1;SYN1"
"Stathmin and breast cancer resistance to antimicrotubule agents",1.20057867892324e-05,0.00028623481700054,0.572728425497623,2.80726423489938,5,17,"PRKAR1B;STMN1;RB1CC1;TSG101;CAMK4;UHMK1;PRKAR1A;CAMK2B;TUBA1A;HSPA5;CAMK2A;CAMK2D"
"Aquaporin-mediated transport",2.20500536217213e-05,0.000506795587273433,0.486239070785884,2.80595118866015,10,24,"ADCY5;GNB2;PRKAR1B;GNG3;ADCY1;GNAS;GNB1;GNB5;GNG7;PRKAR1A;GNG4;PRKACA;GNG2;ADCY9;RAB11FIP2;ADCY2;MYO5B;ADCY3;PRKAR2B"
"Actin cytoskeleton regulation",3.01189094545265e-05,0.000670616343323441,0.240725232189173,2.76258830498843,14,104,"ACTB;ARPC2;BRK1;PIP5K1C;NCKAP1;ACTN1;PPP1CA;ARHGEF12;IQGAP2;CFL2;MYH10;FGFR1;APC;BRAF;MAPK1;MAP2K1;ABI2;PAK3;CYFIP2;PAK7;PDGFA;TMSB4X;ROCK2;MRAS;PIP5K1A;MYL12B;FGF9;PPP1CB;BAIAP2;PIK3C2B;ARAF;PPP1R12A;PFN1;RAC3;FGF14;CHRM1;RDX;PIP4K2B;GIT1;ARHGEF7;PAK1;CDC42;CFL1;ITGAV;ACTN2;ARPC3;MAPK4;TIAM2;ACTG1;ARPC1A;PPP1CC;SOS1;FGF12;KRAS;WASF1;ACTN4;PIK3C3;CHRM4;NRAS;PIK3CA;PTK2;ARHGEF4;TIAM1;SLC9A1;ITGB8;PFN2;MAPK6;MAP2K2;PIK3R1"
"Signaling by NGF",1.20519922947596e-05,0.00028623481700054,0.201602354454998,2.75379843434545,5,153,"ADCY5;UBB;PDE1B;PRKCA;ARHGEF9;CALM1;PRKAR1B;DNM1;SQSTM1;MEF2C;LINGO1;NTRK2;ADCYAP1R1;RASGRF2;ADCY1;RIT2;CLTA;ARHGEF12;DNM3;KIDINS220;NGFRAP1;YWHAE;CLTC;CAMK4;ITPR1;BRAF;MAPK1;MAP2K1;GSK3B;PRKAR1A;PDE1A;UBA52;UBC;MAGED1;HDAC2;ADORA2A;PRKCE;FOXO1;PRKACA;FGD4;KALRN;PPP2R5D;ARHGEF2;MAPKAP1;AP2A2;NGEF;SH3GL2;PTEN;ABR;ADCY9;CREB1;AP2B1;ELK1;PRKCG;PDPK1;ARHGEF7;MEF2A;MAPK8;SRC;SORCS3;DUSP3;PSEN2;RASGRF1;YWHAB;RTN4;ARHGEF17;ADCY2;PREX1;TIAM2;IRAK1;SOS1;PDE1C;ADCY3;PRKAR2B;MAPK14;PSEN1;ITSN1;AKT2;AP2S1;KRAS;ADRBK1;AP2M1;PSENEN;DNAL4;NRAS;PIK3CA;ARHGEF4;TIAM1;MCF2L;BAD;DUSP6;ARHGEF3;MAP2K2;TRIO;PIK3R1;FOXO3;RAPGEF1;RICTOR;AKT3;HRAS;PPP2CA;DUSP7;PHLPP1"
"Melanogenesis",3.20729981437752e-05,0.000703138805459688,0.356877675722883,2.744577732404,15,44,"ADCY5;CALM2;PRKCA;CALM1;GNAQ;ADCY1;GNAS;CALM3;PRKCB;MAPK1;MAP2K1;PLCB4;GSK3B;CAMK2B;CAMK2A;PRKACA;CAMK2D;PLCB1;ADCY9;CREBBP;CREB1;FZD3;PRKCG;GNAO1;ADCY2;GNAI1;CAMK2G;ADCY3;CTNNB1;KRAS;NRAS;EP300;GNAI2"
"Ras activation upon calcium influx through NMDA receptor",3.00638556293568e-05,0.000670616343323441,0.566587899934275,2.69745582753781,14,16,"GRIN2B;AKAP9;CALM1;DLG4;RASGRF2;CALM3;GRIN1;CAMK2B;CAMK2A;CAMK2D;CREB1;ACTN2;RASGRF1;CAMK2G"
"Pancreatic secretion",5.21238462587107e-05,0.00110860419281586,0.373367272198365,2.67976251190685,25,38,"ATP2A2;ATP2B1;ADCY5;ATP1A1;PRKCA;ATP2B2;GNAQ;SLC4A4;ADCY1;GNAS;KCNMA1;ITPR1;PRKCB;PLCB4;ATP1B1;ATP1A3;PLCB1;ADCY9;ATP2B4;RYR2;FXYD2;PRKCG;ATP1B2;SLC12A2;ADCY2"
"PAC1 receptor pathway",5.40663935312564e-05,0.00113300898208883,0.504868538484094,2.67212969514998,26,20,"ADCY5;PRKCA;GNAQ;ADCYAP1R1;ADCY1;PRKCB;PLCB4;PRKCE;PRKACA;PRKCH;PLCB1;ADCY9;PRKCG;PLCL2;ADCY2;ADCY3;PRKCZ"
"Opening of calcium channels triggered by depolarization of the presynaptic terminal",4.60621839483302e-05,0.00099452442615713,0.641539995016197,2.66716401726418,22,12,"CACNA1A;CACNG2;CACNA2D1;CACNA1E;CACNB2;CACNB1;CACNG4;CACNB4;CACNA1B;CACNA2D3;CACNA2D2;CACNB3"
"Glucagon signaling in metabolic regulation",8.81081968657511e-05,0.00172232069941054,0.498735725905205,2.63967041247008,43,20,"ADCY5;GNB2;PRKAR1B;GNG3;ADCY1;GNAS;GNB1;GNG7;PRKAR1A;GNG4;PRKACA;GNG2;ADCY9;ADCY2;ADCY3;PRKAR2B"
"Metabolism",1.01889437733327e-05,0.000250331808224122,0.103335261708956,2.63837236485298,4,751,"AKAP5;ADCY5;B3GALT2;CHST15;CHST1;CKB;BSG;NDUFA1;ATP5G1;ACSL4;GDA;NDUFB10;GAD1;POLR2G;GNB2;CALM1;COX6B1;COX6A1;LPGAT1;DGKB;ATP6V1D;GNAQ;EXTL3;COX17;PIP5K1C;ATP5J;COMT;NDUFS8;COX8A;NDUFA4;DGKE;NDUFB2;GAA;NDUFV1;GNG3;B4GALT6;GPC1;HSP90AA1;COX7C;ATP6V0B;ATP6V0A1;SDHD;POLR2J;B3GAT3;UQCR10;ADCY1;ATP5E;DGKG;ATP5L;HSD17B10;MCEE;ATP5C1;GNAS;CYCS;GNB1;COX7B;DHCR24;MBOAT7;IDH3G;ATP5A1;NDUFA7;GALNT16;ENO1;FUT9;CACNA1A;B3GAT1;ATP5D;LDHB;PDP1;NCOA1;UQCR11;IDH3B;MAN2A2;DGKZ;LPL;ATP5H;ATP6V1F;AKR1A1;ITPR1;PHYH;GALNT13;GCNT2;INPP4A;ARF3;NDUFA11;WBSCR17;POLR1D;POLR2E;PLCB4;CBR3;GNB5;GPX1;CDS1;CACNA1E;GNG7;PIGK;NDUFC1;UQCRC2;MED31;ADH5;CDS2;POLR3GL;NDUFA13;MDH2;GLRX;NDUFB4;NDUFB8;UQCRC1;GPHN;PGK1;NT5E;NDUFAB1;GNG4;ATP5B;ATP5J2;APRT;NDUFB6;ACY1;ATP6V1E1;B3GAT2;NDUFB9;HMGCS1;KCNB1;NDUFS6;NCOR1;ATP6V1G2;UQCRH;CSPG5;COX5A;POLR2I;OAZ1;CHST2;IDS;IDH1;GNG2;PIP5K1A;CACNB2;ST3GAL5;NDUFV2;NDUFB3;CERS6;ELOVL6;MED1;SMPD3;UQCRB;ATP6V0D1;ATP5G3;COX7A2L;SUCLG1;NPAS2;PIK3C2B;NEU1;PLCB1;AGPAT3;DGAT2;ST6GALNAC4;NCAN;CDK19;PMVK;NDUFB7;TALDO1;IDH3A;DAD1;GMPS;MED30;MGAT3;HK1;SMPD1;SCP2;ACAT1;AGPAT4;GSTA4;CDO1;PKM;LPCAT4;HSD17B12;MGST3;GUK1;ALG2;ADCY9;NME1;FDPS;ME3;DHCR7;CREBBP;UQCRQ;POLR2K;COX4I1;ITPA;PDHA1;CACNA1C;ATP6V1A;PIGP;B4GALT2;ATP5F1;DPM3;ETNK1;GSTO1;NMNAT2;ATP5O;ELOVL4;MGLL;LPIN2;CBR1;AHCYL1;PCSK1;MAN1A2;ACSL3;GLUL;CMAS;NDUFS3;NDUFS7;NDUFB11;MAT2B;GCLC;APOE;P4HA1;INHBA;PIP4K2B;B3GALT5;PGP;NDUFA3;NDUFV3;QDPR;PHPT1;NDUFS4;ATP6V0E2;ASS1;CMPK1;PRIM1;SC5D;UQCRFS1;DNMT3A;GMPR;IPPK;ATP6V1G1;DGKH;NDUFB5;ACHE;MARCKS;ITPKA;GPD2;NDUFS5;NDUFA8;MED13L;ADRA2C;MDH1;FAR1;ALDOA;TKT;GNAO1;ABAT;ATP6AP1;NDUFA5;OXCT1;NT5C;CYC1;UGCG;ATP6V1B2;ST8SIA1;GAPDH;DDOST;PDK1;IDO1;ITPK1;SYNJ1;CERS4;GSTM1;PTDSS2;NDUFA6;SQLE;COX6C;NDUFA12;CERK;CYP46A1;DGKI;HMOX2;TPI1;SRM;PI4KA;SDHB;CHPT1;CERS5;FIG4;COX5B;G6PC3;ADCY2;DGUOK;PGAP1"
"Glutamate binding and activation of AMPA receptors and synaptic plasticity",7.81845154564773e-05,0.001591613350364,0.432288634067642,2.63726404435598,38,27,"AKAP5;PRKCA;GRIA2;DLG4;NSF;GRIA3;CACNG2;PRKCB;CAMK2B;CAMK2A;CAMK2D;AP2A2;CACNG4;AP2B1;PRKCG;GRIP1;GRIA1;CAMK2G;AP2S1;AP2M1;CACNG3;GRIA4;PICK1"
"Response to elevated platelet cytosolic calcium",8.82311656540135e-05,0.00172232069941054,0.403618394805841,2.62845113809465,43,31,"PRKCA;CALM1;PSAP;ACTN1;APP;WDR1;SOD1;PPIA;PRKCB;GAS6;PDGFA;TMSB4X;SCG3;HSPA5;CAP1;PFN1;PRKCG;CFL1;ALDOA;ACTN2;CLU"
"Hypothetical network for drug addiction",8.81919055865563e-05,0.00172232069941054,0.45993682309837,2.60058046396588,43,23,"GRIN2B;GRIA2;GRM5;GRIA3;ADCY1;GRM1;CAMK4;MAPK1;MAP2K1;GRIN1;CAMK2B;PRKCE;PRKACA;PPA1;CREB1"
"Ion channel transport",0.000128356059709635,0.00231528335552189,0.386821043073831,2.59553139038291,63,33,"ATP2A2;ATP2B1;ATP1A1;ARHGEF9;ATP2B2;GABRA4;GABRG2;ATP8A1;ATP9A;GABRA1;ATP1B1;GABRA2;ATP1A3;GLRA2;ATP2B4;GABRB3;FXYD2;ATP1B2;GLRB;GABRG3;GABRB1;ATP8B2;GABRA3"
"Signaling by EGFR in cancer",9.43485234456081e-05,0.00179262194546655,0.246730615648277,2.58087552722918,46,85,"ADCY5;UBB;PDE1B;PRKCA;CALM1;PRKAR1B;HSP90AA1;ADCY1;SPRY2;CLTA;CLTC;CAMK4;CDC37;ITPR1;MAPK1;MAP2K1;GSK3B;PRKAR1A;PDE1A;UBA52;UBC;PRKCE;FOXO1;PRKACA;EPS15;MAPKAP1;AP2A2;SH3GL2;PTEN;ADCY9;CREB1;AP2B1;PRKCG;PDPK1;ARHGEF7;CDC42;SRC;YWHAB;ADAM10;ADCY2;HGS;SOS1;PDE1C;ADCY3;PRKAR2B;AKT2;AP2S1;KRAS;ADRBK1;AP2M1;NRAS;PIK3CA;SH3KBP1;BAD;MAP2K2;PIK3R1;FOXO3;RICTOR;AKT3;HRAS"
"Presynaptic function of kainate receptors",7.20911231796991e-05,0.00148883841349379,0.644747961897994,2.57261629966347,35,11,"GNB2;GNG3;GNB1;GNB5;GNG7;GNG4;GNG2;PLCB1"
"Phosphatidylinositol signaling system",0.000156322023368138,0.00271657174755606,0.321954005356514,2.55421595850465,77,47,"CALM2;PRKCA;CALM1;DGKB;PIP5K1C;DGKE;DGKG;CALM3;DGKZ;ITPR1;PRKCB;INPP4A;PLCB4;CDS1;CDS2;PIP5K1A;PIK3C2B;PLCB1;PTEN;PIP4K2B;PRKCG;IPPK;DGKH;ITPKA;ITPK1;SYNJ1;DGKI;PI4KA"
"PGC-1a regulation",0.000144283661678861,0.00253832367768366,0.461035851791458,2.55231300993134,71,22,"PPP3CA;CALM2;CALM1;MEF2C;CAMKK2;CALM3;CAMK4;CAMK2B;CAMK2A;CAMK2D;PPP3CB;YWHAH;MEF2A;CAMK1;PPARGC1A"
"Destabilization of mRNA by AUF1 (hnRNP D0)",0.000128202816856267,0.00231528335552189,0.303582058169338,2.54820078757322,63,53,"UBB;PSMB5;PSMA1;PSMB10;PSMA2;PSMA6;CCND1;PABPC1;PSMD14;PSME1;PSMB4;HSPA8;PSMA4;PSMA3;PSMC6;UBA52;UBC;TCEB1;PSMA5;PSMB3;PSMD4;PSMC5;PSMB6;PSMD12;CUL5;RBX1;PSMB7;PSMC4;PSMB2;TCEB2"
"LPA4-mediated signaling events",9.41348010350822e-05,0.00179262194546655,0.668161434977578,2.54809710794155,46,10,"ADCY5;GNAL;ADCY1;GNAS;PRKCE;PRKACA;ADCY9;CREB1;ADCY2;ADCY3"
"GABA biosynthesis, release, reuptake and degradation",0.000128272450685255,0.00231528335552189,0.533931427000295,2.54198234631307,63,16,"GAD1;VAMP2;SLC6A1;STXBP1;RAB3A;STX1A;RIMS1;HSPA8;DNAJC5;SNAP25;SYT1"
"Glutamate neurotransmitter release cycle",0.000116156811695789,0.00217794021929605,0.610278722338178,2.53719715273753,57,12,"SLC17A7;VAMP2;STXBP1;RAB3A;STX1A;RIMS1;SLC38A2;SNAP25;SYT1"
"Prolactin regulation of apoptosis",0.00016231814356138,0.00278678740451767,0.282521395171649,2.53359252398804,80,61,"SPRED1;AKAP9;KLF9;HSP90AB1;HSP90AA1;FBXO32;TNIK;CCND1;KLF6;LDHB;DCTN3;SH3RF2;FTH1;EGR1;PSMA4;SOCS7;ANK3;SLC2A13;HSPA5;MATN2;UQCRH;MYL12B;PCMTD1;TENM2;VPS29;CLIC6;RBX1;CMPK1;PHLDA1;MID1IP1;KLHL24;EEF1A1;HAX1"
"Inhibition of insulin secretion by adrenaline/noradrenaline",0.00017829668568498,0.00302467591787019,0.487724065861359,2.51923346294018,88,19,"ADCY5;GNB2;GNG3;GNB1;GNB5;GNG7;GNG4;GNG2;CACNB2;CACNA1C;ADRA2C;GNAO1;GNAI1;CACNA2D2;CACNB3;GNAI2"
"PI3K/PLC/TRK pathway",0.000218796418965033,0.00354301019346786,0.417452736421926,2.50149783319529,108,26,"AGAP2;YWHAG;YWHAE;CCND1;CAMK4;EGR1;GSK3B;YWHAQ;CAMK2A;CREB1;YWHAH;PDPK1;SRC;YWHAB;YWHAZ;SOS1;KRAS;NRAS;PIK3CA;BAD;PIK3R1;FOXO3;HRAS"
"G alpha i pathway",0.000196525903317277,0.00329469896737788,0.270361716479324,2.4968987160135,97,65,"RGS9;ADCY5;PRKCA;RGS17;RGS8;RGS4;ADCY1;KCNJ9;RAP1GAP;HBEGF;ITPR1;BRAF;PRKCB;MAPK1;MAP2K1;PRKCE;PRKCH;MAP2K4;MAPK10;RGS2;RGS10;RGS20;ADCY9;PRKCG;MAPK8;ADRA2C;SRC;KCNJ3;RGS14;MAPK4;CACNA1B;ADCY2;GNAI1;SOS1;ADCY3;GRK6;MAPK14;PRKCZ;AKT2;KRAS"
