"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"Cell Cycle, Mitotic Homo sapiens R-HSA-69278",0.00389105058365759,0.0204901067969203,0.312172170808123,3.98859247714282,0,427,"PHLDA1;MYC;HSP90AB1;DYNLL1;H3F3A;ARPP19;UBA52;H2AFZ;HIST1H2BD;HIST1H2AC;CSNK1E;LMNA;CDT1;BANF1;PSME2;CDCA5;PSMB8;CDC26;PSMA3;SKA2;PPP1CC;PSMA4;SKP1;PSMB3;TUBB4B;PSMB6;PSMA2;PSMD1;PTTG1;RPA3;GMNN;H2AFX;SET;PSMB2;PSMD12;GTSE1;PSME3;PSMB1;UBC;SPC25;PSMD2;TUBA4A;PPP2R5C;PSMC6;HDAC1;CCNB2;PSMC2;PSMA1;CETN2;SMC2;ANAPC7;WEE1;AURKB;PSMC4;HMMR;CCNB1;ENSA;HIST2H2BE;CENPE;PSMA5;CENPF;CDK6;TPX2;UBB;NUP88;PMF1;OFD1;PLK1;PSMC1;LMNB1;CENPP;CDKN1A;SPC24;PAFAH1B1;UBE2E1;ANAPC5;PSMB7;RAE1;CENPH;PSMB5;AURKA;RFC5;POLD2;E2F1;KIF2C;PSMC3;NUDC;TUBA1A;HIST1H2BC;CEP131;PSMB9;CENPA;CCNE2;CENPN;RFC3;CDC20;GINS4;STAG2;CSNK1D;FEN1;TUBB;PSMA7;PSMC5;NEK2;ITGB3BP;NUP37;CENPK;CEP57;TP53;ANAPC4;ESCO2;KIF20A;MCM4;CDC23;MAD1L1;UBE2D1;OPTN;FGFR1OP;CDC6;PRIM1;HAUS2;POLD3;ANAPC11;CEP41;RFC4;MYBL2;NEDD1;ORC5;GINS2;PCNA;PKMYT1;MCM2;NSL1;SMC4;NUP43;DNA2;BUB3;RFC1;AJUBA;VRK1;ERCC6L;NUF2;ORC1;CDK4;NUP133;PSME1;TAOK1;RAD21;TFDP1;RANGAP1;MCM7;DBF4;KNTC1;KIF23;MAD2L1;MCM8;GINS3;MCM10;PSMF1;LIN9;BIRC5;BORA;SMC3;TOP2A;NCAPD3;PSMD7;MCM6;NUP205;CDK1;ZWINT;CKS1B;RRM2;MCM3;CDK2;BUB1;NUP85;NDC80;PPP2R1B;RANBP2;HAUS7;CENPO;CDKN2C;UBE2C;YWHAG;NCAPG;PSMD14;SKA1;NUPL2;DSN1;PSMD8;CKAP5;CTDNEP1;CCNE1;PSMA6;POLE;SPDL1;CCNH;NUP50;TUBG1;MCM5;MASTL;SKP2;CENPJ;CDC45;CENPM;HSP90AA1;TYMS;HIST2H2AC;PPP2R1A;NUP153;E2F2;HIST1H2BN;NUP98;PSMB4;HAUS5;CDC25A;PPP1R12A;MAPRE1;CENPU;BLZF1;MAPK1;CDK5RAP2;RFC2;PRIM2;NUP54;HAUS1;DHFR;ANAPC16;PSMD5;AAAS;TPR;NUP155;RAB1A;DYNC1I2;MNAT1;NIPBL;PCM1;KIF18A;TMPO;HAUS4;LEMD3;PSMD13;CLASP2;CCNA2;RAB8A;HIST1H2BJ;FBXO5;CDKN2D;HAUS8;CENPI;PPP2CA;PSMD3;LIG1;FOXM1;CDC7;SMC1A;ORC6;CDC25C;SEC13;CLIP1;NDE1;ACTR1A;RPA1;NCAPH2;RBL1;PSMD11;PSMD4;INCENP;AKAP9;CSNK2B;BUB1B;ANKLE2;LEMD2;CEP152;CENPL;POLA2;ANAPC2;PDS5B;NCAPD2;DCTN2;CUL1;TUBGCP3;CDCA8;GOLGA2;NCAPH;PSMD6;POLE2;GINS1;NCAPG2;CEP192;ESPL1;ORC3;EP300;DYNC1H1;NDC1;TFDP2;PPP2R5E;CENPT;NUP107;NUP93;CEP78;PLK4;XPO1;ZW10;SSNA1;CCP110;HAUS6;TUBGCP6;POLD1;CENPC;RAB2A;NUP62;RB1;CDKN1B;GORASP2;PPP2R5D;CCND3;CENPQ;CSNK2A1;ANAPC1;NUMA1;ORC4;STAG1"
"AUF1 (hnRNP D0) binds and destabilizes mRNA Homo sapiens R-HSA-450408",7.85003297013847e-06,0.000243141207571859,0.541075147555363,3.98321020701493,0,50,"HSPA1A;UBA52;PSME2;PSMB8;HSPA8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PABPC1;PSMC4;EIF4G1;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;HSPB1;PSMA7;PSMC5;HNRNPD;PSME1;PSMF1;PSMD7;PSMD14;PSMD8;PSMA6;PSMB4;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"Assembly of the pre-replicative complex Homo sapiens R-HSA-68867",1.01726295230054e-05,0.000243141207571859,0.49699478964348,3.97868942426803,0,63,"UBA52;CDT1;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;GMNN;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;E2F1;PSMC3;PSMB9;PSMA7;PSMC5;MCM4;CDC6;ORC5;MCM2;ORC1;PSME1;MCM7;MCM8;PSMF1;PSMD7;MCM6;MCM3;PSMD14;PSMD8;PSMA6;MCM5;E2F2;PSMB4;PSMD5;PSMD13;PSMD3;ORC6;PSMD11;PSMD4"
"APC/C:Cdc20 mediated degradation of mitotic proteins Homo sapiens R-HSA-176409",1.14196966928558e-05,0.000243141207571859,0.478186934462155,3.95232885129996,0,69,"UBA52;PSME2;PSMB8;CDC26;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PTTG1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;ANAPC7;PSMC4;CCNB1;PSMA5;UBB;PSMC1;UBE2E1;ANAPC5;PSMB7;PSMB5;PSMC3;PSMB9;CDC20;PSMA7;PSMC5;NEK2;ANAPC4;CDC23;UBE2D1;ANAPC11;BUB3;PSME1;MAD2L1;PSMF1;PSMD7;CDK1;UBE2C;PSMD14;PSMD8;PSMA6;PSMB4;ANAPC16;PSMD5;PSMD13;CCNA2;PSMD3;PSMD11;PSMD4;BUB1B"
"M Phase Homo sapiens R-HSA-68886",0.000213995292103574,0.00198614380483629,0.338205696832384,3.9272995692264,0,240,"H3F3A;ARPP19;UBA52;H2AFZ;HIST1H2BD;HIST1H2AC;LMNA;BANF1;PSME2;CDCA5;PSMB8;CDC26;PSMA3;SKA2;PPP1CC;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PTTG1;H2AFX;SET;PSMB2;PSMD12;PSME3;PSMB1;UBC;SPC25;PSMD2;PPP2R5C;PSMC6;CCNB2;PSMC2;PSMA1;SMC2;ANAPC7;AURKB;PSMC4;CCNB1;ENSA;HIST2H2BE;CENPE;PSMA5;CENPF;UBB;NUP88;PMF1;PLK1;PSMC1;LMNB1;CENPP;SPC24;PAFAH1B1;UBE2E1;ANAPC5;PSMB7;RAE1;CENPH;PSMB5;KIF2C;PSMC3;NUDC;HIST1H2BC;PSMB9;CENPA;CENPN;CDC20;STAG2;PSMA7;PSMC5;ITGB3BP;NUP37;CENPK;ANAPC4;KIF20A;CDC23;MAD1L1;UBE2D1;ANAPC11;NSL1;SMC4;NUP43;BUB3;VRK1;ERCC6L;NUF2;NUP133;PSME1;TAOK1;RAD21;RANGAP1;KNTC1;KIF23;MAD2L1;PSMF1;BIRC5;SMC3;NCAPD3;PSMD7;NUP205;CDK1;ZWINT;BUB1;NUP85;NDC80;PPP2R1B;RANBP2;CENPO;UBE2C;NCAPG;PSMD14;SKA1;NUPL2;DSN1;PSMD8;CKAP5;CTDNEP1;PSMA6;SPDL1;NUP50;MASTL;CENPM;HIST2H2AC;PPP2R1A;NUP153;HIST1H2BN;NUP98;PSMB4;MAPRE1;CENPU;BLZF1;MAPK1;NUP54;ANAPC16;PSMD5;AAAS;TPR;NUP155;RAB1A;NIPBL;KIF18A;TMPO;LEMD3;PSMD13;CLASP2;HIST1H2BJ;FBXO5;CENPI;PPP2CA;PSMD3;SMC1A;SEC13;CLIP1;NDE1;NCAPH2;PSMD11;PSMD4;INCENP;CSNK2B;BUB1B;ANKLE2;LEMD2;CENPL;ANAPC2;PDS5B;NCAPD2;CDCA8;GOLGA2;NCAPH;PSMD6;NCAPG2;ESPL1;NDC1;PPP2R5E;CENPT;NUP107;NUP93;XPO1;ZW10;CENPC;RAB2A;NUP62;RB1;GORASP2;PPP2R5D;CENPQ;CSNK2A1;ANAPC1"
"Cyclin E associated events during G1/S transition Homo sapiens R-HSA-69202",1.05674733171299e-05,0.000243141207571859,0.48499304495397,3.92693725844818,0,65,"MYC;UBA52;PSME2;PSMB8;PSMA3;PSMA4;SKP1;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;WEE1;PSMC4;PSMA5;UBB;PSMC1;CDKN1A;PSMB7;PSMB5;PSMC3;PSMB9;CCNE2;PSMA7;PSMC5;PKMYT1;CDK4;PSME1;PSMF1;PSMD7;CKS1B;CDK2;PSMD14;PSMD8;CCNE1;PSMA6;CCNH;SKP2;PSMB4;CDC25A;PSMD5;MNAT1;PSMD13;CCNA2;PSMD3;PSMD11;PSMD4"
"G1/S DNA Damage Checkpoints Homo sapiens R-HSA-69615",9.41992124945835e-06,0.000243141207571859,0.499618313470692,3.90818284797393,0,59,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;CDKN1A;PSMB7;PSMB5;PSMC3;PSMB9;CCNE2;PSMA7;PSMC5;TP53;PSME1;PSMF1;PSMD7;CHEK2;CDK2;PSMD14;PSMD8;CCNE1;PSMA6;CHEK1;PSMB4;CDC25A;PSMD5;PSMD13;CCNA2;PSMD3;PSMD11;PSMD4"
"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint Homo sapiens R-HSA-179419",1.10094571236692e-05,0.000243141207571859,0.473478621993755,3.87322241887038,0,67,"UBA52;PSME2;PSMB8;CDC26;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;ANAPC7;PSMC4;PSMA5;UBB;PSMC1;UBE2E1;ANAPC5;PSMB7;PSMB5;PSMC3;PSMB9;CDC20;PSMA7;PSMC5;NEK2;ANAPC4;CDC23;UBE2D1;ANAPC11;BUB3;PSME1;MAD2L1;PSMF1;PSMD7;CDK1;UBE2C;PSMD14;PSMD8;PSMA6;PSMB4;ANAPC16;PSMD5;PSMD13;CCNA2;PSMD3;PSMD11;PSMD4;BUB1B"
"Regulation of DNA replication Homo sapiens R-HSA-69304",1.16249331566343e-05,0.000243141207571859,0.465891886692759,3.87142226575764,0,70,"UBA52;CDT1;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;GMNN;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;CDKN1A;PSMB7;PSMB5;E2F1;PSMC3;PSMB9;PSMA7;PSMC5;MCM4;CDC6;ORC5;MCM2;ORC1;PSME1;MCM7;MCM8;MCM10;PSMF1;PSMD7;MCM6;MCM3;CDK2;PSMD14;PSMD8;PSMA6;MCM5;E2F2;PSMB4;PSMD5;PSMD13;CCNA2;PSMD3;ORC6;PSMD11;PSMD4"
"p53-Independent DNA Damage Response Homo sapiens R-HSA-69610",7.53023388906459e-06,0.000243141207571859,0.53154022167528,3.85507491699801,0,48,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;PSME1;PSMF1;PSMD7;CHEK2;PSMD14;PSMD8;PSMA6;CHEK1;PSMB4;CDC25A;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"p53-Independent G1/S DNA damage checkpoint Homo sapiens R-HSA-69613",7.53023388906459e-06,0.000243141207571859,0.53154022167528,3.85507491699801,0,48,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;PSME1;PSMF1;PSMD7;CHEK2;PSMD14;PSMD8;PSMA6;CHEK1;PSMB4;CDC25A;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"Ubiquitin Mediated Degradation of Phosphorylated Cdc25A Homo sapiens R-HSA-69601",7.53023388906459e-06,0.000243141207571859,0.53154022167528,3.85507491699801,0,48,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;PSME1;PSMF1;PSMD7;CHEK2;PSMD14;PSMD8;PSMA6;CHEK1;PSMB4;CDC25A;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"Removal of licensing factors from origins Homo sapiens R-HSA-69300",1.10094571236692e-05,0.000243141207571859,0.470685423909199,3.85037307163714,0,67,"UBA52;CDT1;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;GMNN;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;CDKN1A;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;MCM4;CDC6;ORC5;MCM2;ORC1;PSME1;MCM7;MCM8;MCM10;PSMF1;PSMD7;MCM6;MCM3;CDK2;PSMD14;PSMD8;PSMA6;MCM5;PSMB4;PSMD5;PSMD13;CCNA2;PSMD3;ORC6;PSMD11;PSMD4"
"Cdc20:Phospho-APC/C mediated degradation of Cyclin A Homo sapiens R-HSA-174184",1.07757459510135e-05,0.000243141207571859,0.471185054056166,3.83530349142381,0,66,"UBA52;PSME2;PSMB8;CDC26;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;ANAPC7;PSMC4;PSMA5;UBB;PSMC1;UBE2E1;ANAPC5;PSMB7;PSMB5;PSMC3;PSMB9;CDC20;PSMA7;PSMC5;ANAPC4;CDC23;UBE2D1;ANAPC11;BUB3;PSME1;MAD2L1;PSMF1;PSMD7;CDK1;UBE2C;PSMD14;PSMD8;PSMA6;PSMB4;ANAPC16;PSMD5;PSMD13;CCNA2;PSMD3;PSMD11;PSMD4;BUB1B"
"p53-Dependent G1/S DNA damage checkpoint Homo sapiens R-HSA-69580",9.03538255809751e-06,0.000243141207571859,0.495146892285059,3.82567399055781,0,57,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;CDKN1A;PSMB7;PSMB5;PSMC3;PSMB9;CCNE2;PSMA7;PSMC5;TP53;PSME1;PSMF1;PSMD7;CHEK2;CDK2;PSMD14;PSMD8;CCNE1;PSMA6;PSMB4;PSMD5;PSMD13;CCNA2;PSMD3;PSMD11;PSMD4"
"p53-Dependent G1 DNA Damage Response Homo sapiens R-HSA-69563",9.03538255809751e-06,0.000243141207571859,0.495146892285059,3.82567399055781,0,57,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;CDKN1A;PSMB7;PSMB5;PSMC3;PSMB9;CCNE2;PSMA7;PSMC5;TP53;PSME1;PSMF1;PSMD7;CHEK2;CDK2;PSMD14;PSMD8;CCNE1;PSMA6;PSMB4;PSMD5;PSMD13;CCNA2;PSMD3;PSMD11;PSMD4"
"APC/C-mediated degradation of cell cycle proteins Homo sapiens R-HSA-174143",1.4125690393118e-05,0.000248498882675394,0.438240054552773,3.80326908456383,0,80,"UBA52;PSME2;PSMB8;CDC26;PSMA3;PSMA4;SKP1;PSMB3;PSMB6;PSMA2;PSMD1;PTTG1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;ANAPC7;AURKB;PSMC4;CCNB1;PSMA5;UBB;PLK1;PSMC1;UBE2E1;ANAPC5;PSMB7;PSMB5;AURKA;PSMC3;PSMB9;CDC20;PSMA7;PSMC5;NEK2;ANAPC4;CDC23;UBE2D1;ANAPC11;BUB3;PSME1;MAD2L1;PSMF1;PSMD7;CDK1;CDK2;UBE2C;PSMD14;PSMD8;PSMA6;SKP2;PSMB4;ANAPC16;PSMD5;PSMD13;CCNA2;FBXO5;PSMD3;PSMD11;PSMD4;BUB1B;ANAPC2;CUL1;PSMD6"
"Regulation of mitotic cell cycle Homo sapiens R-HSA-453276",1.4125690393118e-05,0.000248498882675394,0.438240054552773,3.80326908456383,0,80,"UBA52;PSME2;PSMB8;CDC26;PSMA3;PSMA4;SKP1;PSMB3;PSMB6;PSMA2;PSMD1;PTTG1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;ANAPC7;AURKB;PSMC4;CCNB1;PSMA5;UBB;PLK1;PSMC1;UBE2E1;ANAPC5;PSMB7;PSMB5;AURKA;PSMC3;PSMB9;CDC20;PSMA7;PSMC5;NEK2;ANAPC4;CDC23;UBE2D1;ANAPC11;BUB3;PSME1;MAD2L1;PSMF1;PSMD7;CDK1;CDK2;UBE2C;PSMD14;PSMD8;PSMA6;SKP2;PSMB4;ANAPC16;PSMD5;PSMD13;CCNA2;FBXO5;PSMD3;PSMD11;PSMD4;BUB1B;ANAPC2;CUL1;PSMD6"
"Regulation of ornithine decarboxylase (ODC) Homo sapiens R-HSA-350562",7.23678021174819e-06,0.000243141207571859,0.532597783820891,3.79724155838421,0,46,"PSME2;PSMB8;NQO1;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;OAZ1;PSMD1;ODC1;PSMB2;PSMD12;PSME3;PSMB1;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;PSMC1;PSMB7;AZIN1;PSMB5;OAZ2;PSMC3;PSMB9;PSMA7;PSMC5;PSME1;PSMF1;PSMD7;PSMD14;PSMD8;PSMA6;PSMB4;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"CDK-mediated phosphorylation and removal of Cdc6 Homo sapiens R-HSA-69017",7.23678021174819e-06,0.000243141207571859,0.532313916701624,3.79521768210255,0,46,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;CDC6;PSME1;PSMF1;PSMD7;CDK2;PSMD14;PSMD8;PSMA6;PSMB4;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"SCF(Skp2)-mediated degradation of p27/p21 Homo sapiens R-HSA-187577",8.87083181789956e-06,0.000243141207571859,0.494177413169433,3.7931734419598,0,56,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;SKP1;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;CDKN1A;PSMB7;PSMB5;PSMC3;PSMB9;CCNE2;PSMA7;PSMC5;CDK4;PSME1;PSMF1;PSMD7;CKS1B;CDK2;PSMD14;PSMD8;CCNE1;PSMA6;SKP2;PSMB4;PSMD5;PSMD13;CCNA2;PSMD3;PSMD11;PSMD4"
"APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1 Homo sapiens R-HSA-174178",1.10094571236692e-05,0.000243141207571859,0.461992294147139,3.77926019869945,0,67,"UBA52;PSME2;PSMB8;CDC26;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PTTG1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;ANAPC7;AURKB;PSMC4;PSMA5;UBB;PLK1;PSMC1;UBE2E1;ANAPC5;PSMB7;PSMB5;AURKA;PSMC3;PSMB9;CDC20;PSMA7;PSMC5;ANAPC4;CDC23;UBE2D1;ANAPC11;PSME1;PSMF1;PSMD7;UBE2C;PSMD14;PSMD8;PSMA6;SKP2;PSMB4;ANAPC16;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"Regulation of Apoptosis Homo sapiens R-HSA-169911",7.23678021174819e-06,0.000243141207571859,0.529824210071573,3.77746691825973,0,46,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PAK2;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;PSME1;PSMF1;PSMD7;PSMD14;PSMD8;PSMA6;PSMB4;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"Switching of origins to a post-replicative state Homo sapiens R-HSA-69052",1.05674733171299e-05,0.000243141207571859,0.465613178091034,3.77002053141542,0,65,"UBA52;CDT1;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;CDKN1A;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;MCM4;CDC6;ORC5;MCM2;ORC1;PSME1;MCM7;MCM8;PSMF1;PSMD7;MCM6;MCM3;CDK2;PSMD14;PSMD8;PSMA6;MCM5;PSMB4;PSMD5;PSMD13;CCNA2;PSMD3;ORC6;PSMD11;PSMD4"
"Orc1 removal from chromatin Homo sapiens R-HSA-68949",1.05674733171299e-05,0.000243141207571859,0.465613178091034,3.77002053141542,0,65,"UBA52;CDT1;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;CDKN1A;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;MCM4;CDC6;ORC5;MCM2;ORC1;PSME1;MCM7;MCM8;PSMF1;PSMD7;MCM6;MCM3;CDK2;PSMD14;PSMD8;PSMA6;MCM5;PSMB4;PSMD5;PSMD13;CCNA2;PSMD3;ORC6;PSMD11;PSMD4"
"Autodegradation of the E3 ubiquitin ligase COP1 Homo sapiens R-HSA-349425",7.23678021174819e-06,0.000243141207571859,0.527634802202418,3.76185718273029,0,46,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;TP53;PSME1;PSMF1;PSMD7;PSMD14;PSMD8;PSMA6;PSMB4;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"Regulation of APC/C activators between G1/S and early anaphase Homo sapiens R-HSA-176408",1.25745039358197e-05,0.00024745050989802,0.444600932676891,3.76101556432775,0,74,"UBA52;PSME2;PSMB8;CDC26;PSMA3;PSMA4;SKP1;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;ANAPC7;PSMC4;CCNB1;PSMA5;UBB;PLK1;PSMC1;UBE2E1;ANAPC5;PSMB7;PSMB5;PSMC3;PSMB9;CDC20;PSMA7;PSMC5;ANAPC4;CDC23;UBE2D1;ANAPC11;BUB3;PSME1;MAD2L1;PSMF1;PSMD7;CDK1;CDK2;UBE2C;PSMD14;PSMD8;PSMA6;PSMB4;ANAPC16;PSMD5;PSMD13;CCNA2;FBXO5;PSMD3;PSMD11;PSMD4;BUB1B;ANAPC2;CUL1;PSMD6"
"Regulation of mRNA stability by proteins that bind AU-rich elements Homo sapiens R-HSA-450531",1.43911810842316e-05,0.000248498882675394,0.431451994330324,3.7590267061323,0,81,"HSPA1A;UBA52;ZFP36L1;PSME2;YWHAB;PSMB8;HSPA8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;SET;PSMB2;PSMD12;PSME3;PSMB1;UBC;YWHAZ;PSMD2;PSMC6;PSMC2;PSMA1;PABPC1;EXOSC8;PSMC4;EIF4G1;PSMA5;UBB;PSMC1;PSMB7;EXOSC3;PSMB5;PSMC3;PSMB9;MAPK14;EXOSC7;HSPB1;PSMA7;PSMC5;EXOSC1;TNPO1;HNRNPD;PSME1;PSMF1;PSMD7;PSMD14;ANP32A;PSMD8;XRN1;PSMA6;PSMB4;ELAVL1;PSMD5;PSMD13;PSMD3;EXOSC9;EXOSC2;PSMD11;PSMD4;EXOSC5"
"Regulation of activated PAK-2p34 by proteasome mediated degradation Homo sapiens R-HSA-211733",7.09597303530247e-06,0.000243141207571859,0.530350634545648,3.74961478849674,0,45,"UBA52;PSME2;PSMB8;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;PSMC4;PSMA5;UBB;PSMC1;PAK2;PSMB7;PSMB5;PSMC3;PSMB9;PSMA7;PSMC5;PSME1;PSMF1;PSMD7;PSMD14;PSMD8;PSMA6;PSMB4;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
"APC/C:Cdc20 mediated degradation of Securin Homo sapiens R-HSA-174154",9.97247596633292e-06,0.000243141207571859,0.471071552829507,3.74960900162566,0,62,"UBA52;PSME2;PSMB8;CDC26;PSMA3;PSMA4;PSMB3;PSMB6;PSMA2;PSMD1;PTTG1;PSMB2;PSMD12;PSME3;PSMB1;UBC;PSMD2;PSMC6;PSMC2;PSMA1;ANAPC7;PSMC4;PSMA5;UBB;PSMC1;UBE2E1;ANAPC5;PSMB7;PSMB5;PSMC3;PSMB9;CDC20;PSMA7;PSMC5;ANAPC4;CDC23;UBE2D1;ANAPC11;PSME1;PSMF1;PSMD7;UBE2C;PSMD14;PSMD8;PSMA6;PSMB4;ANAPC16;PSMD5;PSMD13;PSMD3;PSMD11;PSMD4"
