"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"BioPlanet_2019.79","Salmonella infection","1/12",0.0266754381277839,0.509872298391819,0,0,37.037037037037,134.222668787778,"ARPC2"
"BioPlanet_2019.76","Neuronal system","3/283",0.025696562173085,0.510550116859978,0,0,4.71142520612485,17.2504031265625,"AKAP5;GRIN2B;ADCY5"
"BioPlanet_2019.85","HIV life cycle","2/118",0.0289732303400737,0.514700915453074,0,0,7.53295668549906,26.677084497392,"UBB;PPIA"
"BioPlanet_2019.78","Assembly of HIV virion","1/12",0.0266754381277839,0.516409122730175,0,0,37.037037037037,134.222668787778,"UBB"
"BioPlanet_2019.86","Signaling by NOTCH","2/119",0.0294269765210408,0.516682959846181,0,0,7.46965452847806,26.3368325423229,"UBB;ATP2A2"
"BioPlanet_2019.87","G alpha s pathway","2/120",0.0298835783165339,0.518669002965129,0,0,7.40740740740741,26.003304960333,"RGS9;ADCY5"
"BioPlanet_2019.84","Downregulation of ERBB2-ERBB3 signaling","1/13",0.0288667255850809,0.518913757541335,0,0,34.1880341880342,121.198827727533,"UBB"
"BioPlanet_2019.103","PI3K subunit p85 role in regulation of actin organization and cell migration","1/16",0.0354116876094495,0.519142216410376,0,0,27.7777777777778,92.797593190936,"ARPC2"
"BioPlanet_2019.102","p75 neurotrophin receptor signaling via NF-kB","1/16",0.0354116876094495,0.524231845983026,0,0,27.7777777777778,92.797593190936,"UBB"
"BioPlanet_2019.83","Chemiosmotic coupling formation of ATP","1/13",0.0288667255850809,0.52516573052376,0,0,34.1880341880342,121.198827727533,"ATP5G1"
"Reactome_2016.22","Signaling by GPCR_Homo sapiens_R-HSA-372790","8/1293",0.00755226796737662,0.525225908640283,0,0,2.74984961759904,13.4355105069695,"PPP3CA;UBB;DGKB;PENK;PPP1R1B;RGS9;GRIN2B;ADCY5"
"BioPlanet_2019.89","Initiation of the second proteolytic cleavage of Notch receptor by receptor-ligand binding","1/14",0.031053189424305,0.526857483491018,0,0,31.7460317460317,110.223928790433,"UBB"
"BioPlanet_2019.96","Signaling by FGFR in disease","2/128",0.033637461768355,0.529089242398084,0,0,6.94444444444444,23.5563534688044,"UBB;ADCY5"
"BioPlanet_2019.101","TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)","1/16",0.0354116876094495,0.52942226029969,0,0,27.7777777777778,92.797593190936,"UBB"
"BioPlanet_2019.80","Vascular smooth muscle contraction","2/116",0.0280743631563207,0.529903604575553,0,0,7.66283524904215,27.3785322779481,"CALM2;ADCY5"
"BioPlanet_2019.97","PDGFB signaling pathway","2/129",0.0341191161978993,0.531132633596165,0,0,6.89061154177433,23.2757792210307,"ARPC2;BAIAP2"
"BioPlanet_2019.82","HIV life cycle early phase","1/13",0.0288667255850809,0.531570190652099,0,0,34.1880341880342,121.198827727533,"PPIA"
"BioPlanet_2019.88","Glycosphingolipid biosynthesis: globo series","1/14",0.031053189424305,0.532844500348871,0,0,31.7460317460317,110.223928790433,"FUT9"
"BioPlanet_2019.94","TRAF6-mediated induction of TAK1 complex","1/15",0.0332348399957846,0.533878812698242,0,0,29.6296296296296,100.863897950486,"UBB"
"BioPlanet_2019.95","HIV factor interactions with host","2/128",0.033637461768355,0.53465860284438,0,0,6.94444444444444,23.5563534688044,"UBB;PPIA"
"BioPlanet_2019.100","Sprouty regulation of FGF signaling","1/16",0.0354116876094495,0.534716482902687,0,0,27.7777777777778,92.797593190936,"UBB"
"BioPlanet_2019.106","Eukaryotic protein translation","1/17",0.0375837425829818,0.535391050002854,0,0,26.1437908496732,85.7825803974077,"EIF1"
"BioPlanet_2019.112","PKA activation in glucagon signaling","1/18",0.0397510152021215,0.53592886567146,0,0,24.6913580246914,79.6325900872078,"ADCY5"
"BioPlanet_2019.107","Adrenergic pathway","2/137",0.0380688281227298,0.537232995003009,0,0,6.4882400648824,21.2059009974569,"RGS9;ADCY5"
"BioPlanet_2019.81","Adenylate cyclase inhibitory pathway","1/13",0.0288667255850809,0.538132785598421,0,0,34.1880341880342,121.198827727533,"ADCY5"
"BioPlanet_2019.93","Association of licensing factors with the pre-replicative complex","1/15",0.0332348399957846,0.539619445092846,0,0,29.6296296296296,100.863897950486,"UBB"
"BioPlanet_2019.99","LPA4-mediated signaling events","1/16",0.0354116876094495,0.540117659497663,0,0,27.7777777777778,92.797593190936,"ADCY5"
"BioPlanet_2019.90","Integration of energy metabolism","2/125",0.0322089147640138,0.54039401437401,0,0,7.11111111111111,24.4303076175933,"AKAP5;ADCY5"
"BioPlanet_2019.105","Unblocking of NMDA receptor, glutamate binding and activation","1/17",0.0375837425829818,0.540490012383834,0,0,26.1437908496732,85.7825803974077,"GRIN2B"
"BioPlanet_2019.111","Corticosteroids and cardioprotection","1/18",0.0397510152021215,0.540757053650482,0,0,24.6913580246914,79.6325900872078,"CALM2"
"BioPlanet_2019.92","Glycosylation of mammalian N-linked oligosaccarides","1/15",0.0332348399957846,0.545484873843856,0,0,29.6296296296296,100.863897950486,"FUT9"
"BioPlanet_2019.116","Mitochondrial gene expression","1/19",0.0419135157339489,0.545598351364334,0,0,23.3918128654971,74.2022674351577,"PPP3CA"
"BioPlanet_2019.98","Cell death signaling by NRIF in the nucleus","1/16",0.0354116876094495,0.545629064186415,0,0,27.7777777777778,92.797593190936,"UBB"
"BioPlanet_2019.110","Pre-NOTCH processing in Golgi","1/18",0.0397510152021215,0.545673026865486,0,0,24.6913580246914,79.6325900872078,"ATP2A2"
"BioPlanet_2019.104","Chromatin remodeling by hSWI/SNF ATP-dependent complexes","1/17",0.0375837425829818,0.545687031733679,0,0,26.1437908496732,85.7825803974077,"ACTB"
"BioPlanet_2019.108","T cell receptor signaling pathway","2/139",0.0390825464532356,0.546431899485053,0,0,6.39488409272582,20.7327213040398,"PPP3CA;CALM2"
"BioPlanet_2019.115","Signaling by constitutively active EGFR","1/19",0.0419135157339489,0.550342684854459,0,0,23.3918128654971,74.2022674351577,"UBB"
"Reactome_2016.117","DAP12 signaling_Homo sapiens_R-HSA-2424491","3/344",0.0420926260761844,0.55044203330395,0,0,3.87596899224806,12.2786151403857,"UBB;GRIN2B;ADCY5"
"BioPlanet_2019.109","Pertussis toxin-insensitive CCR5 signaling in macrophage","1/18",0.0397510152021215,0.550679201423885,0,0,24.6913580246914,79.6325900872078,"CALM2"
"BioPlanet_2019.91","Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon","1/15",0.0332348399957846,0.551479213116865,0,0,29.6296296296296,100.863897950486,"UBB"
"Reactome_2016.116","Signaling by EGFR in Cancer_Homo sapiens_R-HSA-1643713","1/19",0.0419135157339489,0.552824819594326,0,0,23.3918128654971,74.2022674351577,"UBB"
"BioPlanet_2019.114","Ras activation upon calcium influx through NMDA receptor","1/19",0.0419135157339489,0.555170252265463,0,0,23.3918128654971,74.2022674351577,"GRIN2B"
"Reactome_2016.115","Signaling by Ligand-Responsive EGFR Variants in Cancer_Homo sapiens_R-HSA-5637815","1/19",0.0419135157339489,0.557631991938624,0,0,23.3918128654971,74.2022674351577,"UBB"
"BioPlanet_2019.113","Platelet calcium homeostasis","1/19",0.0419135157339489,0.560083263347458,0,0,23.3918128654971,74.2022674351577,"ATP2A2"
"Reactome_2016.114","Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants_Homo sapiens_R-HSA-1236382","1/19",0.0419135157339489,0.56252350063984,0,0,23.3918128654971,74.2022674351577,"UBB"
"Reactome_2016.109","HIV Life Cycle_Homo sapiens_R-HSA-162587","2/141",0.0401065613613093,0.562963659475259,0,0,6.30417651694247,20.2755891762611,"UBB;PPIA"
"Reactome_2016.108","Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon_Homo sapiens_R-HSA-936964","1/18",0.0397510152021215,0.563139382030055,0,0,24.6913580246914,79.6325900872078,"UBB"
"BioPlanet_2019.118","Urea cycle and metabolism of amino groups","1/20",0.044071254437806,0.563962662721077,0,0,22.2222222222222,69.3766119081758,"CKB"
"Reactome_2016.113","Translesion Synthesis by POLH_Homo sapiens_R-HSA-110320","1/19",0.0419135157339489,0.567501584716299,0,0,23.3918128654971,74.2022674351577,"UBB"
"Reactome_2016.107","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha_Homo sapiens_R-HSA-1234176","1/18",0.0397510152021215,0.56840236690884,0,0,24.6913580246914,79.6325900872078,"UBB"
"BioPlanet_2019.117","N-glycan antennae elongation in the medial/trans-Golgi","1/20",0.044071254437806,0.568782856419547,0,0,22.2222222222222,69.3766119081758,"ST8SIA3"
"Reactome_2016.118","Transmembrane transport of small molecules_Homo sapiens_R-HSA-382551","4/594",0.0440061987416792,0.570588848091264,0,0,2.99289188178077,9.3480726509357,"SLC24A2;UBB;ATP2A2;ADCY5"
"Reactome_2016.101","Downstream signaling of activated FGFR3_Homo sapiens_R-HSA-5654708","3/329",0.0376668619536577,0.570597017713824,0,0,4.05268490374873,13.2886507166807,"UBB;GRIN2B;ADCY5"
"Reactome_2016.104","Signaling by FGFR3_Homo sapiens_R-HSA-5654741","3/333",0.0388222259205823,0.571134669793182,0,0,4.004004004004,13.0080575109286,"UBB;GRIN2B;ADCY5"
"Reactome_2016.103","Downstream signaling of activated FGFR1_Homo sapiens_R-HSA-5654687","3/332",0.0385316856880992,0.572363874784387,0,0,4.01606425702811,13.0774071135965,"UBB;GRIN2B;ADCY5"
"Reactome_2016.112","Regulation of TP53 Activity through Methylation_Homo sapiens_R-HSA-6804760","1/19",0.0419135157339489,0.572568563151266,0,0,23.3918128654971,74.2022674351577,"UBB"
"Reactome_2016.110","Downstream signal transduction_Homo sapiens_R-HSA-186763","3/341",0.0411871961138941,0.572876455038709,0,0,3.91006842619746,12.4716631275132,"UBB;GRIN2B;ADCY5"
"Reactome_2016.106","Pre-NOTCH Processing in Golgi_Homo sapiens_R-HSA-1912420","1/18",0.0397510152021215,0.573764653389113,0,0,24.6913580246914,79.6325900872078,"ATP2A2"
"Reactome_2016.111","Beta-catenin independent WNT signaling_Homo sapiens_R-HSA-3858494","2/144",0.0416616526880191,0.57425521272675,0,0,6.17283950617284,19.6183590930641,"PPP3CA;UBB"
"Reactome_2016.100","Downstream signaling of activated FGFR4_Homo sapiens_R-HSA-5654716","3/329",0.0376668619536577,0.576302987890962,0,0,4.05268490374873,13.2886507166807,"UBB;GRIN2B;ADCY5"
"Reactome_2016.102","Signaling by FGFR4_Homo sapiens_R-HSA-5654743","3/332",0.0385316856880992,0.577975285321488,0,0,4.01606425702811,13.0774071135965,"UBB;GRIN2B;ADCY5"
"Reactome_2016.105","Signaling by FGFR1_Homo sapiens_R-HSA-5654736","3/336",0.0397006308379322,0.578494906495583,0,0,3.96825396825397,12.8031277829008,"UBB;GRIN2B;ADCY5"
"BioPlanet_2019.120","Y branching of actin filaments","1/21",0.0462242415478304,0.581655039476866,0,0,21.1640211640212,65.0635113159468,"ARPC2"
"Reactome_2016.99","Downstream signaling of activated FGFR2_Homo sapiens_R-HSA-5654696","3/329",0.0376668619536577,0.582124230192891,0,0,4.05268490374873,13.2886507166807,"UBB;GRIN2B;ADCY5"
"Reactome_2016.127","Signaling by PDGF_Homo sapiens_R-HSA-186797","3/364",0.0483850766449526,0.582906828872264,0,0,3.66300366300366,11.0936404636856,"UBB;GRIN2B;ADCY5"
"Reactome_2016.121","NOTCH2 Activation and Transmission of Signal to the Nucleus_Homo sapiens_R-HSA-2979096","1/21",0.0462242415478304,0.584488343538682,0,0,21.1640211640212,65.0635113159468,"UBB"
"Reactome_2016.119","Signaling by EGFR_Homo sapiens_R-HSA-177929","3/355",0.0454985872118827,0.584981835581348,0,0,3.75586854460094,11.605911751345,"UBB;GRIN2B;ADCY5"
"Reactome_2016.129","Signaling by Rho GTPases_Homo sapiens_R-HSA-194315","3/367",0.0493670312963645,0.585515952584788,0,0,3.6330608537693,10.9299635249842,"ARPC2;BAIAP2;ACTB"
"Reactome_2016.128","Signaling by FGFR_Homo sapiens_R-HSA-190236","3/366",0.0490386182168971,0.586164733373848,0,0,3.64298724954463,10.9841426754279,"UBB;GRIN2B;ADCY5"
"BioPlanet_2019.119","Nicotine activity on dopaminergic neurons","1/21",0.0462242415478304,0.586542896951461,0,0,21.1640211640212,65.0635113159468,"PPP1R1B"
"Reactome_2016.122","DAP12 interactions_Homo sapiens_R-HSA-2172127","3/359",0.0467704426843141,0.586547354975415,0,0,3.71402042711235,11.3742018278745,"UBB;GRIN2B;ADCY5"
"Reactome_2016.98","Translesion synthesis by POLI_Homo sapiens_R-HSA-5656121","1/17",0.0375837425829818,0.586766593387369,0,0,26.1437908496732,85.7825803974077,"UBB"
"Reactome_2016.126","Mitophagy_Homo sapiens_R-HSA-5205647","1/22",0.0483724872635307,0.587380202485731,0,0,20.2020202020202,61.18836508796,"UBB"
"Reactome_2016.120","Regulation of FZD by ubiquitination_Homo sapiens_R-HSA-4641263","1/21",0.0462242415478304,0.589359079734838,0,0,21.1640211640212,65.0635113159468,"UBB"
"Reactome_2016.123","Signaling by FGFR2_Homo sapiens_R-HSA-5654738","3/361",0.0474129950771705,0.589771402179438,0,0,3.69344413665743,11.2607901389077,"UBB;GRIN2B;ADCY5"
"Reactome_2016.125","Pink/Parkin Mediated Mitophagy_Homo sapiens_R-HSA-5205685","1/22",0.0483724872635307,0.592079244105616,0,0,20.2020202020202,61.18836508796,"UBB"
"Reactome_2016.97","Translesion synthesis by POLK_Homo sapiens_R-HSA-5655862","1/17",0.0375837425829818,0.592815733525384,0,0,26.1437908496732,85.7825803974077,"UBB"
"BioPlanet_2019.121","Integrin signaling pathway","2/155",0.0475539480307999,0.593441830797585,0,0,5.73476702508961,17.4674721972677,"ARPC2;ACTB"
"Reactome_2016.124","SALM protein interactions at the synapse_Homo sapiens_R-HSA-8849932","1/22",0.0483724872635307,0.596854076719371,0,0,20.2020202020202,61.18836508796,"GRIN2B"
"BioPlanet_2019.122","Fanconi anemia pathway","1/22",0.0483724872635307,0.598708653835504,0,0,20.2020202020202,61.18836508796,"UBB"
"Reactome_2016.96","PKA activation in glucagon signalling_Homo sapiens_R-HSA-164378","1/17",0.0375837425829818,0.598990897416273,0,0,26.1437908496732,85.7825803974077,"ADCY5"
"Reactome_2016.95","PKA-mediated phosphorylation of CREB_Homo sapiens_R-HSA-111931","1/17",0.0375837425829818,0.605296064757497,0,0,26.1437908496732,85.7825803974077,"ADCY5"
"Reactome_2016.89","MAP3K8 (TPL2)-dependent MAPK1/3 activation_Homo sapiens_R-HSA-5684264","1/16",0.0354116876094495,0.608762719578176,0,0,27.7777777777778,92.797593190936,"UBB"
"Reactome_2016.94","Unblocking of NMDA receptor, glutamate binding and activation_Homo sapiens_R-HSA-438066","1/17",0.0375837425829818,0.611735384595343,0,0,26.1437908496732,85.7825803974077,"GRIN2B"
"Reactome_2016.88","Spry regulation of FGF signaling_Homo sapiens_R-HSA-1295596","1/16",0.0354116876094495,0.615680477755201,0,0,27.7777777777778,92.797593190936,"UBB"
"Reactome_2016.93","Ras activation uopn Ca2+ infux through NMDA receptor_Homo sapiens_R-HSA-442982","1/17",0.0375837425829818,0.618313184429701,0,0,26.1437908496732,85.7825803974077,"GRIN2B"
"Reactome_2016.87","TRAF6 mediated induction of TAK1 complex_Homo sapiens_R-HSA-937072","1/16",0.0354116876094495,0.622757264855835,0,0,27.7777777777778,92.797593190936,"UBB"
"Reactome_2016.92","Signaling by Hedgehog_Homo sapiens_R-HSA-5358351","2/136",0.0375658642833246,0.62473665601616,0,0,6.5359477124183,21.4487549395447,"UBB;ADCY5"
"Reactome_2016.91","Signaling by VEGF_Homo sapiens_R-HSA-194138","3/328",0.0373808559767245,0.628491314773499,0,0,4.0650406504065,13.3601486906223,"UBB;BAIAP2;GRIN2B"
"Reactome_2016.86","p75NTR signals via NF-kB_Homo sapiens_R-HSA-193639","1/16",0.0354116876094495,0.629998628400671,0,0,27.7777777777778,92.797593190936,"UBB"
"Reactome_2016.90","Cardiac conduction_Homo sapiens_R-HSA-5576891","2/135",0.0370655155983722,0.630113765172328,0,0,6.5843621399177,21.6959225699865,"ATP2A2;SCN4B"
"Reactome_2016.85","Translesion synthesis by REV1_Homo sapiens_R-HSA-110312","1/16",0.0354116876094495,0.63741037697009,0,0,27.7777777777778,92.797593190936,"UBB"
"Reactome_2016.84","Formation of ATP by chemiosmotic coupling_Homo sapiens_R-HSA-163210","1/16",0.0354116876094495,0.644998595743544,0,0,27.7777777777778,92.797593190936,"ATP5G1"
"Reactome_2016.83","TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)_Homo sapiens_R-HSA-2173791","1/16",0.0354116876094495,0.65276966316214,0,0,27.7777777777778,92.797593190936,"UBB"
"Reactome_2016.82","PKA activation_Homo sapiens_R-HSA-163615","1/16",0.0354116876094495,0.660730268810459,0,0,27.7777777777778,92.797593190936,"ADCY5"
"Reactome_2016.81","VEGFA-VEGFR2 Pathway_Homo sapiens_R-HSA-4420097","3/320",0.0351337640468319,0.663637765329047,0,0,4.16666666666667,13.952469467586,"UBB;BAIAP2;GRIN2B"
"Reactome_2016.77","Late Phase of HIV Life Cycle_Homo sapiens_R-HSA-162599","2/128",0.033637461768355,0.668380733838742,0,0,6.94444444444444,23.5563534688044,"UBB;PPIA"
"Reactome_2016.76","Glycogen synthesis_Homo sapiens_R-HSA-3322077","1/15",0.0332348399957846,0.669069805178295,0,0,29.6296296296296,100.863897950486,"UBB"
"Reactome_2016.78","Host Interactions of HIV factors_Homo sapiens_R-HSA-162909","2/129",0.0341191161978993,0.669259586958795,0,0,6.89061154177433,23.2757792210307,"UBB;PPIA"
"Reactome_2016.80","Hemostasis_Homo sapiens_R-HSA-109582","4/552",0.0350825986958844,0.670954700058789,0,0,3.22061191626409,10.7892110630975,"DGKB;TMSB4X;ATP2A2;PPIA"
"Reactome_2016.79","Generic Transcription Pathway_Homo sapiens_R-HSA-212436","5/812",0.0348718985393711,0.67536714892706,0,0,2.73672687465791,9.18465783679777,"COX7B;UBB;NDUFA4;COX6A1;COX6B1"
"Reactome_2016.75","NRIF signals cell death from the nucleus_Homo sapiens_R-HSA-205043","1/15",0.0332348399957846,0.677990735914005,0,0,29.6296296296296,100.863897950486,"UBB"
"Reactome_2016.74","Signaling by NOTCH1 HD Domain Mutants in Cancer_Homo sapiens_R-HSA-2691230","1/15",0.0332348399957846,0.687152772885816,0,0,29.6296296296296,100.863897950486,"UBB"
"Reactome_2016.73","Constitutive Signaling by NOTCH1 HD Domain Mutants_Homo sapiens_R-HSA-2691232","1/15",0.0332348399957846,0.696565824569184,0,0,29.6296296296296,100.863897950486,"UBB"
"Reactome_2016.72","Association of licensing factors with the pre-replicative complex_Homo sapiens_R-HSA-69298","1/15",0.0332348399957846,0.706240349910422,0,0,29.6296296296296,100.863897950486,"UBB"
"Reactome_2016.55","Integration of energy metabolism_Homo sapiens_R-HSA-163685","2/110",0.0254478220061241,0.707912139443088,0,0,8.08080808080808,29.6656575270697,"AKAP5;ADCY5"
"Reactome_2016.53","Nucleotide Excision Repair_Homo sapiens_R-HSA-5696398","2/108",0.024596057572296,0.71003713369081,0,0,8.23045267489712,30.4952190137927,"UBB;ACTB"
"Reactome_2016.67","C-type lectin receptors (CLRs)_Homo sapiens_R-HSA-5621481","2/123",0.0312703723561386,0.714084622461076,0,0,7.22673893405601,25.0412588965335,"PPP3CA;UBB"
"Reactome_2016.71","Regulation of innate immune responses to cytosolic DNA_Homo sapiens_R-HSA-3134975","1/15",0.0332348399957846,0.716187397092259,0,0,29.6296296296296,100.863897950486,"UBB"
"Reactome_2016.66","Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor_Homo sapiens_R-HSA-156988","1/14",0.031053189424305,0.719869391199799,0,0,31.7460317460317,110.223928790433,"UBB"
"Reactome_2016.52","Synthesis And Processing Of GAG, GAGPOL Polyproteins_Homo sapiens_R-HSA-174495","1/11",0.02447931669919,0.72025681826463,0,0,40.4040404040404,149.896029670398,"UBB"
"Reactome_2016.54","Response to elevated platelet cytosolic Ca2+_Homo sapiens_R-HSA-76005","2/110",0.0254478220061241,0.721021623506849,0,0,8.08080808080808,29.6656575270697,"TMSB4X;PPIA"
"Reactome_2016.68","Metabolism of proteins_Homo sapiens_R-HSA-392499","6/1074",0.0321952123211219,0.724392277225242,0,0,2.48292985723153,8.5311918638511,"CHCHD2;UBB;ST8SIA3;ATP5G1;RGS9;ACTB"
"Reactome_2016.70","N-Glycan antennae elongation_Homo sapiens_R-HSA-975577","1/15",0.0332348399957846,0.726418645622149,0,0,29.6296296296296,100.863897950486,"ST8SIA3"
"Reactome_2016.56","Reduction of cytosolic Ca++ levels_Homo sapiens_R-HSA-418359","1/12",0.0266754381277839,0.72881107741981,0,0,37.037037037037,134.222668787778,"ATP2A2"
"Reactome_2016.65","Early Phase of HIV Life Cycle_Homo sapiens_R-HSA-162594","1/14",0.031053189424305,0.730944304910565,0,0,31.7460317460317,110.223928790433,"PPIA"
"Reactome_2016.51","Membrane binding and targetting of GAG proteins_Homo sapiens_R-HSA-174490","1/11",0.02447931669919,0.734379500975701,0,0,40.4040404040404,149.896029670398,"UBB"
"Reactome_2016.69","CREB phosphorylation through the activation of CaMKII_Homo sapiens_R-HSA-442729","1/15",0.0332348399957846,0.736946452080441,0,0,29.6296296296296,100.863897950486,"GRIN2B"
"Reactome_2016.46","MASTL Facilitates Mitotic Progression_Homo sapiens_R-HSA-2465910","1/10",0.0222783509374742,0.740997324659468,0,0,44.4444444444444,169.072883646045,"ARPP19"
"Reactome_2016.64","Adenylate cyclase inhibitory pathway_Homo sapiens_R-HSA-170670","1/14",0.031053189424305,0.742365309674792,0,0,31.7460317460317,110.223928790433,"ADCY5"
"Reactome_2016.23","APOBEC3G mediated resistance to HIV-1 infection_Homo sapiens_R-HSA-180689","1/5",0.0112004940383236,0.745076342549356,0,0,88.8888888888889,399.27087920794,"PPIA"
"Reactome_2016.59","Downregulation of ERBB2:ERBB3 signaling_Homo sapiens_R-HSA-1358803","1/13",0.0288667255850809,0.748577799070741,0,0,34.1880341880342,121.198827727533,"UBB"
"Reactome_2016.50","CLEC7A (Dectin-1) induces NFAT activation_Homo sapiens_R-HSA-5607763","1/11",0.02447931669919,0.749067090995215,0,0,40.4040404040404,149.896029670398,"PPP3CA"
"Reactome_2016.63","Inhibition of adenylate cyclase pathway_Homo sapiens_R-HSA-997269","1/14",0.031053189424305,0.754148886018837,0,0,31.7460317460317,110.223928790433,"ADCY5"
"Reactome_2016.24","Transmission across Chemical Synapses_Homo sapiens_R-HSA-112315","3/211",0.0118634238305665,0.756293269198617,0,0,6.31911532385466,28.0208230005884,"AKAP5;GRIN2B;ADCY5"
"Reactome_2016.45","Glycogen storage diseases_Homo sapiens_R-HSA-3229121","1/10",0.0222783509374742,0.757463931874123,0,0,44.4444444444444,169.072883646045,"UBB"
"Reactome_2016.47","Platelet degranulation_Homo sapiens_R-HSA-114608","2/105",0.0233410884774906,0.759826922777887,0,0,8.46560846560847,31.8098625820132,"TMSB4X;PPIA"
"Reactome_2016.58","NF-kB is activated and signals survival_Homo sapiens_R-HSA-209560","1/13",0.0288667255850809,0.761484312847823,0,0,34.1880341880342,121.198827727533,"UBB"
"Reactome_2016.62","Developmental Biology_Homo sapiens_R-HSA-1266738","5/786",0.0309200940757349,0.763028127997973,0,0,2.82725473565168,9.8285242089756,"UBB;ARPC2;GRIN2B;SCN4B;ACTB"
"Reactome_2016.49","Sodium/Calcium exchangers_Homo sapiens_R-HSA-425561","1/11",0.02447931669919,0.764354174484913,0,0,40.4040404040404,149.896029670398,"SLC24A2"
"Reactome_2016.60","Neuronal System_Homo sapiens_R-HSA-112316","3/301",0.0300904843628259,0.76730735125206,0,0,4.4296788482835,15.5195849007026,"AKAP5;GRIN2B;ADCY5"
"Reactome_2016.61","Signaling by NOTCH_Homo sapiens_R-HSA-157118","2/122",0.0308052906871644,0.772657291005927,0,0,7.28597449908925,25.3556927373192,"UBB;ATP2A2"
"Reactome_2016.44","Myoclonic epilepsy of Lafora_Homo sapiens_R-HSA-3785653","1/10",0.0222783509374742,0.774679021234898,0,0,44.4444444444444,169.072883646045,"UBB"
"Reactome_2016.57","p75NTR recruits signalling complexes_Homo sapiens_R-HSA-209543","1/13",0.0288667255850809,0.774843686757434,0,0,34.1880341880342,121.198827727533,"UBB"
"Reactome_2016.48","Metabolism_Homo sapiens_R-HSA-1430728","9/1908",0.0243256396483224,0.775379763790276,0,0,2.09643605870021,7.79082674074002,"COX7B;UBB;NDUFA4;AKAP5;CKB;COX6A1;ATP5G1;ADCY5;COX6B1"
"Reactome_2016.43","Diseases of carbohydrate metabolism_Homo sapiens_R-HSA-5663084","1/10",0.0222783509374742,0.792694812426407,0,0,44.4444444444444,169.072883646045,"UBB"
"Reactome_2016.42","IRAK2 mediated activation of TAK1 complex_Homo sapiens_R-HSA-937042","1/10",0.0222783509374742,0.81156849843656,0,0,44.4444444444444,169.072883646045,"UBB"
"Reactome_2016.41","IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation_Homo sapiens_R-HSA-975163","1/10",0.0222783509374742,0.831362852056964,0,0,44.4444444444444,169.072883646045,"UBB"
"Reactome_2016.40","Adenylate cyclase activating pathway_Homo sapiens_R-HSA-170660","1/10",0.0222783509374742,0.852146923358388,0,0,44.4444444444444,169.072883646045,"ADCY5"
"Reactome_2016.25","Regulation of insulin secretion_Homo sapiens_R-HSA-422356","2/80",0.013995405931811,0.856518843026835,0,0,11.1111111111111,47.4336238994101,"AKAP5;ADCY5"
"Reactome_2016.26","Global Genome Nucleotide Excision Repair (GG-NER)_Homo sapiens_R-HSA-5696399","2/82",0.0146668069396402,0.863085177601904,0,0,10.840108401084,45.7687628152991,"UBB;ACTB"
"Reactome_2016.39","Folding of actin by CCT/TriC_Homo sapiens_R-HSA-390450","1/10",0.0222783509374742,0.873996844470141,0,0,44.4444444444444,169.072883646045,"ACTB"
"Reactome_2016.36","Hedgehog 'off' state_Homo sapiens_R-HSA-5610787","2/99",0.0209142959495074,0.888857577854064,0,0,8.97867564534231,34.7234328809997,"UBB;ADCY5"
"Reactome_2016.38","Creatine metabolism_Homo sapiens_R-HSA-71288","1/10",0.0222783509374742,0.896996761429882,0,0,44.4444444444444,169.072883646045,"CKB"
"Reactome_2016.37","Protein folding_Homo sapiens_R-HSA-391251","2/101",0.0217107658367154,0.897769506220934,0,0,8.8008800880088,33.7069044660567,"RGS9;ACTB"
"Reactome_2016.34","PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1_Homo sapiens_R-HSA-8849469","1/9",0.0200725304633906,0.903263870852576,0,0,49.3827160493827,193.007557641413,"UBB"
"Reactome_2016.35","CLEC7A (Dectin-1) signaling_Homo sapiens_R-HSA-5607764","2/99",0.0209142959495074,0.914253508649895,0,0,8.97867564534231,34.7234328809997,"PPP3CA;UBB"
"Reactome_2016.33","Integration of provirus_Homo sapiens_R-HSA-162592","1/9",0.0200725304633906,0.930635503302654,0,0,49.3827160493827,193.007557641413,"PPIA"
"Reactome_2016.32","RHO GTPase Effectors_Homo sapiens_R-HSA-195258","3/255",0.0196077483641072,0.937495468658877,0,0,5.22875816993464,20.5585906727662,"ARPC2;BAIAP2;ACTB"
"Reactome_2016.29","Downregulation of ERBB4 signaling_Homo sapiens_R-HSA-1253288","1/8",0.0178618448998743,0.942366299889919,0,0,55.5555555555556,223.616022833519,"UBB"
"Reactome_2016.27","G alpha (i) signalling events_Homo sapiens_R-HSA-418594","3/240",0.0167189297342074,0.947406018271754,0,0,5.55555555555556,22.7289649138132,"PENK;RGS9;ADCY5"
