"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"BioPlanet_2019.41","TAK1-mediated activation of p38 MAPK","1/17",0.0268650433589444,0.989419889561125,0,0,36.7647058823529,132.975343413457,"MAP3K7"
"KEGG_2019_Mouse.2","Endocytosis","3/269",0.00894784043601507,1,0,0,6.97026022304833,32.8741384842682,"EEA1;UBB;VPS37A"
"KEGG_2019_Mouse.3","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","1/25",0.0392642388923452,1,0,0,25,80.9360281553287,"PIGT"
"BioPlanet_2019.13","Signaling by ERBB4","2/93",0.00968998564194281,1,0,0,13.4408602150538,62.3207303067232,"UBB;RICTOR"
"BioPlanet_2019.14","Attachment of GPI anchor to uPAR","1/7",0.0111479378107246,1,0,0,89.2857142857143,401.473281061796,"PIGT"
"BioPlanet_2019.15","FYVE-finger proteins in vesicle transport","1/7",0.0111479378107246,1,0,0,89.2857142857143,401.473281061796,"EEA1"
"BioPlanet_2019.16","Signaling by ERBB2","2/102",0.0115636937811125,1,0,0,12.2549019607843,54.6554526414097,"UBB;RICTOR"
"BioPlanet_2019.17","Downregulation of ERBB4 signaling","1/8",0.0127306462090213,1,0,0,78.125,340.917430079138,"UBB"
"BioPlanet_2019.18","NOD-like receptor (NLR) proteins","1/8",0.0127306462090213,1,0,0,78.125,340.917430079138,"MAP3K7"
"BioPlanet_2019.19","Signaling by EGFR in cancer","2/111",0.0135836531296088,1,0,0,11.2612612612613,48.4109029837435,"UBB;RICTOR"
"BioPlanet_2019.20","mTOR signaling pathway","2/113",0.0140519600758649,1,0,0,11.0619469026549,47.1791303733806,"RRN3;RICTOR"
"BioPlanet_2019.21","Innate immune system","3/319",0.0141651106518494,1,0,0,5.87774294670846,25.0213949887875,"EEA1;UBB;MAP3K7"
"BioPlanet_2019.26","Signaling by FGFR in disease","2/128",0.017783025170898,1,0,0,9.765625,39.3506925661562,"UBB;RICTOR"
"BioPlanet_2019.27","Membrane trafficking","2/133",0.0191104114130209,1,0,0,9.3984962406015,37.1947555665838,"UBB;VPS37A"
"BioPlanet_2019.28","Cytosolic sulfonation of small molecules","1/13",0.0206074563833083,1,0,0,48.0769230769231,186.639534054023,"SULT4A1"
"BioPlanet_2019.29","Downregulation of ERBB2-ERBB3 signaling","1/13",0.0206074563833083,1,0,0,48.0769230769231,186.639534054023,"UBB"
"BioPlanet_2019.30","T cell receptor signaling pathway","2/139",0.0207569097930182,1,0,0,8.99280575539568,34.8460079646146,"NFAT5;MAP3K7"
"BioPlanet_2019.31","T cell receptor/JNK pathway","1/14",0.0221754973519546,1,0,0,44.6428571428571,170.034255470513,"MAP3K7"
"BioPlanet_2019.32","Initiation of the second proteolytic cleavage of Notch receptor by receptor-ligand binding","1/14",0.0221754973519546,1,0,0,44.6428571428571,170.034255470513,"UBB"
"BioPlanet_2019.33","Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon","1/15",0.0237411064214928,1,0,0,41.6666666666667,155.856136878959,"UBB"
"BioPlanet_2019.34","Association of licensing factors with the pre-replicative complex","1/15",0.0237411064214928,1,0,0,41.6666666666667,155.856136878959,"UBB"
"BioPlanet_2019.35","JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1","1/16",0.0253042872146084,1,0,0,39.0625,143.624275096941,"MAP3K7"
"BioPlanet_2019.36","Cell death signaling by NRIF in the nucleus","1/16",0.0253042872146084,1,0,0,39.0625,143.624275096941,"UBB"
"BioPlanet_2019.37","Sprouty regulation of FGF signaling","1/16",0.0253042872146084,1,0,0,39.0625,143.624275096941,"UBB"
"BioPlanet_2019.38","TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)","1/16",0.0253042872146084,1,0,0,39.0625,143.624275096941,"UBB"
"BioPlanet_2019.40","Sulfation biotransformation reaction","1/17",0.0268650433589444,1,0,0,36.7647058823529,132.975343413457,"SULT4A1"
"BioPlanet_2019.42","TP53 network","1/19",0.0299792961708411,1,0,0,32.8947368421053,115.370008658102,"BOK"
"BioPlanet_2019.43","Signaling by constitutively active EGFR","1/19",0.0299792961708411,1,0,0,32.8947368421053,115.370008658102,"UBB"
"BioPlanet_2019.44","CD28-dependent PI3K/Akt signaling","1/21",0.0330838937893812,1,0,0,29.7619047619048,101.449663913377,"RICTOR"
"BioPlanet_2019.45","T cell receptor downstream signaling","1/22",0.034632580928247,1,0,0,28.4090909090909,95.5386475756602,"MAP3K7"
"BioPlanet_2019.46","Epstein-Barr virus LMP1 signaling","1/22",0.034632580928247,1,0,0,28.4090909090909,95.5386475756602,"MAP3K7"
"BioPlanet_2019.47","Fanconi anemia pathway","1/22",0.034632580928247,1,0,0,28.4090909090909,95.5386475756602,"UBB"
"BioPlanet_2019.48","Downregulation of SMAD2/3-SMAD4 transcriptional activity","1/23",0.0361788650960567,1,0,0,27.1739130434783,90.1978306460646,"UBB"
"BioPlanet_2019.49","TAK1 activates NF-kappaB by phosphorylation and activation of IKK complex","1/24",0.0377227498799882,1,0,0,26.0416666666667,85.3513521207141,"MAP3K7"
"BioPlanet_2019.50","NF-kappaB signaling pathway","1/24",0.0377227498799882,1,0,0,26.0416666666667,85.3513521207141,"MAP3K7"
"BioPlanet_2019.51","APC/C- and Cdc20-mediated degradation of Nek2A","1/25",0.0392642388923452,1,0,0,25,80.9360281553287,"UBB"
"BioPlanet_2019.52","Cellular response to hypoxia","1/25",0.0392642388923452,1,0,0,25,80.9360281553287,"UBB"
"BioPlanet_2019.53","Phosphoinositides and their downstream targets","1/25",0.0392642388923452,1,0,0,25,80.9360281553287,"EEA1"
"BioPlanet_2019.54","RNA polymerase I transcription initiation","1/25",0.0392642388923452,1,0,0,25,80.9360281553287,"RRN3"
"BioPlanet_2019.55","HIV infection","2/200",0.0405554933220173,1,0,0,6.25,20.0317752328915,"UBB;VPS37A"
"BioPlanet_2019.56","Endocytosis","2/201",0.0409228666356139,1,0,0,6.21890547263682,19.8760341151657,"EEA1;VPS37A"
"BioPlanet_2019.57","Kinesins","1/27",0.0423400439315086,1,0,0,23.1481481481481,73.194953140907,"KIF3C"
"BioPlanet_2019.58","EGFR downregulation","1/27",0.0423400439315086,1,0,0,23.1481481481481,73.194953140907,"UBB"
"BioPlanet_2019.59","TGF-beta receptor activation of SMADs","1/28",0.0438743671245046,1,0,0,22.3214285714286,69.7862728083227,"UBB"
"BioPlanet_2019.60","Antigen-activated B-cell receptor generation of second messengers","2/211",0.0446660797307103,1,0,0,5.92417061611374,18.4155267070077,"NFAT5;MAP3K7"
"BioPlanet_2019.61","Post-translational modification: biosynthesis of GPI-anchored proteins","1/29",0.0454063088797546,1,0,0,21.551724137931,66.6401771870699,"PIGT"
"BioPlanet_2019.62","Inhibition of insulin secretion by adrenaline/noradrenaline","1/29",0.0454063088797546,1,0,0,21.551724137931,66.6401771870699,"CACNA1D"
"BioPlanet_2019.63","TNFR1 signaling pathway","1/30",0.0469358727577944,1,0,0,20.8333333333333,63.7286045486408,"MAP3K7"
"BioPlanet_2019.64","Tumor necrosis factor (TNF) pathway","1/30",0.0469358727577944,1,0,0,20.8333333333333,63.7286045486408,"MAP3K7"
"BioPlanet_2019.65","Activated NOTCH1 signaling in the nucleus","1/31",0.0484630623370424,1,0,0,20.1612903225806,61.0272857359355,"UBB"
"BioPlanet_2019.66","NF-kappaB activation by non-typeable Hemophilus influenzae","1/31",0.0484630623370424,1,0,0,20.1612903225806,61.0272857359355,"MAP3K7"
"BioPlanet_2019.67","CD28 co-stimulation","1/31",0.0484630623370424,1,0,0,20.1612903225806,61.0272857359355,"RICTOR"
"BioPlanet_2019.68","Signaling by NGF","2/221",0.0485323518161082,1,0,0,5.65610859728507,17.1126960161842,"UBB;RICTOR"
